date,nav_old_sf_kd,nav_finband_kd,nav_old_sf_kd_a05,nav_new_live
2016-12-29,674124077.6664886,673635415.2725513,676615853.3997974,674644405.1912402
2016-12-30,679829307.8164886,679346527.9725512,682433546.1997974,680441278.3412402
2017-01-03,680629874.8164886,680150801.3225513,682984831.9997975,681012343.2912401
2017-01-04,683114780.7664887,682672605.6725513,685746898.4997975,683713449.4912401
2017-01-05,689178310.9164886,688729018.3725513,691794391.2997974,689748822.6412401
2017-01-06,690220170.9664886,689774567.3225513,692684453.1997974,690653386.5412401
2017-01-09,687771248.0164887,687293039.6225513,690210200.8997974,688213765.3912401
2017-01-10,689899656.5164886,689441334.2225512,692335922.3497975,690316538.5912402
2017-01-11,691741625.0664886,691294877.7725513,694279305.6997974,692245775.6912402
2017-01-12,697152663.7164886,696698369.2225512,699299412.8497975,697295890.5912402
2017-01-13,694772045.2408093,694333591.2925413,697213177.4513819,695175752.6822206
2017-01-16,687612356.9976883,687179223.1295397,690363995.1315167,688321428.8652849
2017-01-17,689299463.4464582,688871729.7295398,692052725.8815167,690038503.565285
2017-01-18,685237160.3464582,684845455.1795398,688259487.8815167,686236440.715285
2017-01-19,684193234.2964581,683805802.9295398,686876137.5460116,684875456.715285
2017-01-20,684670019.8464582,684274169.8295398,687234756.6960115,685263958.765285
2017-01-23,689930489.9464582,689507933.5795398,692611287.5960115,690577518.0152849
2017-01-24,688571139.9464582,688188633.5795398,691318537.5960115,689360868.0152849
2017-02-02,684905108.7964582,684546500.8295398,688003737.3960116,685988050.015285
2017-02-03,687142686.9021966,686784142.2795397,690115642.9845369,688176314.915285
2017-02-06,692958730.9521966,692594219.6295397,696301440.6845368,694278621.6152849
2017-02-07,697651236.6021966,697246250.2795397,700986840.7345369,698941932.915285
2017-02-08,695723119.0521966,695317642.6295398,699091321.8845369,697037072.115285
2017-02-09,695907562.1021966,695470618.2295398,699495747.9845369,697428271.065285
2017-02-10,702203583.7521966,701693136.3295398,705528219.3345369,703407621.015285
2017-02-13,705094976.8021966,704567411.9295398,708330095.4345368,706181869.965285
2017-02-14,704981652.3021966,704447579.8795398,708330752.6845368,706177908.1152849
2017-02-15,711780824.9521966,711196366.3458384,714837638.5345368,712612272.0072253
2017-02-16,708440497.9021965,707834244.0458385,711996890.8345368,709746843.1572251
2017-02-17,705713889.4021966,705105199.4458385,709300819.3845369,707101369.9572252
2017-02-18,707883670.2894328,707330317.3958385,711331360.8705606,709161608.1072252
2017-02-20,707779219.2894328,707158600.0257093,711164446.3705606,708929087.3970411
2017-02-21,708045509.2394327,707450401.0757092,711540184.4705607,709287973.4970411
2017-02-22,709799544.7894328,709192867.9757092,713056153.6205606,710799525.547041
2017-02-23,707559009.2394327,706965135.2257092,710477427.3705606,708281642.047041
2017-02-24,707244365.7394327,706643623.8757092,710934676.9205606,708692844.097041
2017-03-01,705585345.6394327,704963225.9757092,709447053.1205606,707124166.297041
2017-03-02,706578249.7394327,705934786.4257091,710455205.6205606,708159255.447041
2017-03-03,704165339.6894327,703508187.4757092,708252843.7205607,705943541.547041
2017-03-06,707028149.7394327,706330019.176463,710806305.6205606,708461415.1122788
2017-03-07,707677217.9109503,706990744.0865119,711472641.8611012,709137860.8017206
2017-03-08,706353512.4932314,705678912.4585131,710275532.6248071,707943461.6978098
2017-03-09,704065668.4432313,703361483.7429383,708525349.1248071,706149267.8978099
2017-03-10,704711059.9432313,704026339.1429383,708977227.6748072,706603644.6978098
2017-03-13,706334919.9932314,705660003.9429383,711030546.6748071,708587010.5277942
2017-03-14,708282401.9932314,707632210.5429384,713584753.4748071,711050550.7277943
2017-03-15,708466577.4932314,707796528.4929383,713798210.7248071,711270638.8777943
2017-03-16,713524544.0780424,712930046.5929383,718655582.4227257,716159638.8277942
2017-03-17,715507955.1280423,714932615.5929383,719887351.7227257,717454547.5777943
2017-03-20,715289386.5780424,714740722.0429382,719616568.3727257,717203510.4777942
2017-03-21,717847119.1518658,717349860.1154987,722191009.9707075,719781054.4120735
2017-03-22,713728333.0518659,713193304.3249695,718113357.7707075,715699056.5120734
2017-03-23,713583092.2258586,713114807.6249696,718407536.1707075,715969526.6120734
2017-03-24,711593267.7795846,711080198.3975866,716231667.7393951,713823709.2710843
2017-03-27,712654269.4463929,712107614.600056,717431348.5789703,715021267.0502145
2017-03-28,713836572.1989114,713300353.8429685,718266740.1582376,715873989.1621145
2017-03-29,716295754.6489115,715804412.0429684,720935878.4082376,718485859.8121145
2017-03-30,718250868.195265,717761193.0429684,722670216.7698811,720225185.5621146
2017-03-31,714631323.167312,714140532.0906206,719048392.4789119,716637082.5146177
2017-04-05,718095587.4445777,717664488.9687291,723012480.2859294,720631609.2255123
2017-04-06,714028142.8445778,713628409.0187292,719364463.7359294,717029669.5755122
2017-04-07,711637858.2945777,711250978.0187291,717211659.0859294,714905943.8255122
2017-04-10,715077468.3445778,714673126.9687291,720274170.9859294,717905257.7255121
2017-04-11,712662942.2945777,712301590.5687292,718371437.7859294,716001755.1755122
2017-04-12,713557351.3445778,713145498.922672,719071835.1859293,716685045.1425332
2017-04-13,712273965.2445778,711924163.572672,718224090.0859294,715854178.6925333
2017-04-14,707106339.2060329,706796916.0226719,712376269.7053065,710081349.8425332
2017-04-17,706930773.2060329,706636262.722672,711888241.3053066,709649179.7425332
2017-04-18,708046833.6515756,707740243.9242828,712851847.2989509,710633881.7925332
2017-04-19,701414211.3218359,701068167.4066625,705704922.6650121,703505223.7623727
2017-04-20,700908235.7005101,700600532.2794847,705259893.136929,703033311.972719
2017-04-21,704533910.8017821,704247932.9794847,709177510.0278318,706981333.6227189
2017-04-24,704696935.3017821,704329094.4333202,709833859.8778318,707617426.9227189
2017-04-25,711667122.9517821,711333065.8333203,716971359.6278318,714692146.972719
2017-04-26,713703398.789554,713489522.9833202,719234518.9455549,716907652.0093547
2017-04-27,712655792.8395541,712380002.7833203,717228545.3455547,714940864.3593547
2017-04-28,710716211.8167593,710397399.0883764,715131352.408468,712873242.260439
2017-05-02,722169581.1581964,721796279.5591934,727571536.0699766,725210972.2327259
2017-05-03,723418106.6581964,723091847.5091933,728840443.3199766,726487910.3827258
2017-05-04,726923443.7581965,726608234.6091933,732436410.0199767,730075484.582726
2017-05-05,721791922.1081964,721453016.5091933,727314438.6699767,724962434.632726
2017-05-08,724764900.7081964,724424309.0091933,730251333.9199767,727916235.632726
2017-05-09,723912662.9117265,723547847.1508375,729214763.0501589,726894952.6965171
2017-05-10,722687099.0289179,722359359.5343975,728196305.7806307,725876285.9576237
2017-05-11,724341871.5830009,724047419.036366,730004660.246725,727667601.3702792
2017-05-12,725130371.5830009,724824919.036366,730667860.246725,728327001.3702792
2017-05-15,727994956.133001,727695715.886366,733775921.996725,731413508.5702792
2017-05-16,727374247.0830009,727096386.986366,732707167.496725,730355689.5202793
2017-05-17,726193038.5830009,725893558.2363659,731932303.1467249,729579097.7702792
2017-05-18,723404370.033001,723086464.6863661,729198869.796725,726855910.6702793
2017-05-19,723367380.0830009,723027963.636366,729116031.696725,726779024.5702792
2017-05-22,725319429.0830009,725002493.5863659,731477224.296725,729114329.7202792
2017-05-23,725885363.0830009,725581740.286366,731658495.8967249,729307959.6202792
2017-05-24,726366397.6330009,726039071.286366,732002150.5467249,729656085.3702792
2017-05-25,726889821.5830009,726589934.886366,732767567.346725,730428332.8202792
2017-05-26,727737755.8924137,727394585.122444,733639294.835665,731324777.1534188
2017-05-31,725443279.3924137,725053881.2724441,731400823.085665,729106712.7034187
2017-06-01,724307627.7160411,723951563.0862721,730523407.4534079,728213729.6607909
2017-06-02,725798477.7160411,725459613.0862721,731918807.4534079,729601729.6607909
2017-06-03,726646077.7160411,726323013.0862721,732734007.4534079,730409429.6607909
2017-06-05,728645211.7160411,728344375.6362722,734840536.1534078,732503391.010791
2017-06-06,728392077.1660411,728118794.6362722,734623781.5034078,732279365.260791
2017-06-07,727521251.6660411,727237476.6862723,733841074.2534078,731499027.110791
2017-06-08,731597669.2160411,731333950.1862721,738247350.2034079,735879369.360791
2017-06-09,728863750.6660411,728594456.6362722,735593366.8534079,733233182.260791
2017-06-12,727271226.1660411,726985274.5862722,733986524.1034079,731634120.4107909
2017-06-13,728749133.6660411,728487933.2862723,735552731.0534078,733186067.3107909
2017-06-14,726238742.1660411,725943262.0362722,732848495.4034078,730504459.0607909
2017-06-15,727008926.1660411,726717208.7362722,733155317.0034078,730820288.960791
2017-06-16,728188958.1660411,727920815.3362722,735134673.8034078,732769229.1607909
2017-06-19,731258741.1660411,731026091.9862722,738252338.0034078,735868814.210791
2017-06-20,732514338.6160411,732334651.7362722,739812433.0534078,737405097.210791
2017-06-21,732309039.6160411,732126237.6362722,739665047.5534078,737258373.510791
2017-06-22,735466183.2160411,735262197.5362722,743026506.7034079,740611618.3107909
2017-06-23,735086182.2160411,734875277.4862721,743189899.3034078,740764473.4607909
2017-06-26,746558182.4660411,746354053.9362721,754785073.0034078,752317655.860791
2017-06-27,750826420.1160411,750599225.3362721,759249672.7534078,756766125.9107909
2017-06-28,745535253.5660411,745267937.7362722,753650861.3034078,751202459.960791
2017-06-29,753330552.2660412,753069943.9862722,761292587.4534078,758814870.2107909
2017-06-30,751462659.2160411,751205468.3862722,759432911.3534079,756960221.260791
2017-07-03,753312194.0400611,753111036.6661396,761346257.948126,758852432.590556
2017-07-04,750555600.1413403,750355643.4529213,758639322.1404629,756149234.247035
2017-07-05,755810580.0160043,755581428.4612747,763569711.1490161,761078784.3226388
2017-07-06,753047609.8090832,752848480.5612748,761102387.3490162,758605356.5226388
2017-07-07,750102243.8090832,749880877.2612747,757991258.9490162,755520786.4226388
2017-07-10,748730416.7590832,748538539.1112747,756419504.1490163,753967276.1226388
2017-07-11,753452727.8090832,753269593.9224261,760795030.5490162,758333916.3226388
2017-07-12,752045051.7590832,751872607.522426,759738873.5164368,757273597.0560538
2017-07-13,753206510.2590832,753037152.122426,761057794.9664369,758585820.2560538
2017-07-14,756229289.4090832,756025728.9224261,764199323.2664368,761726817.1060537
2017-07-17,760664730.6090832,760410526.472426,768643642.4664369,766175230.4560537
2017-07-18,762431889.1090832,762200421.072426,770493663.9164368,768009453.6560537
2017-07-19,760907135.0090833,760707760.622426,769011211.4164369,766522614.5060538
2017-07-20,760274740.9590832,760098699.122426,768311220.8164369,765815739.2560537
2017-07-21,755785634.6090832,755587351.9224261,764219418.2664368,761731363.3060538
2017-07-24,759850453.1590831,759686695.472426,768146401.6164368,765635250.4060538
2017-07-25,760036947.2090831,759838341.1224262,767882235.116437,765394744.2060539
2017-07-26,757750447.2090832,757513625.2724261,765200878.0164369,762738862.7560538
2017-07-27,760959149.7590832,760731781.3724262,768601490.0664369,766119961.2060537
2017-07-28,759503590.2590832,759272450.8724262,766980454.1164368,764505761.7060537
2017-07-31,755107201.0590831,754938940.972426,763172321.0164368,760679882.4060537
2017-08-01,759208305.7090831,759011485.722426,767404356.5664369,764903367.4060538
2017-08-02,766641649.0090832,766375521.9224261,774777199.2664368,772272267.3060538
2017-08-03,764065703.4090831,763824756.0724261,772447568.2164369,769939451.3560537
2017-08-04,771881739.4590831,771650204.9724262,780507091.1664368,777968013.4560537
2017-08-07,777314786.0590831,777104906.722426,785481941.6388224,782929310.6284394
2017-08-08,775713410.7590832,775469542.4224261,783562372.2599018,781089985.1284394
2017-08-09,767548456.6090832,767307239.2724261,775552994.8099017,773108319.8640723
2017-08-10,759249293.8090831,758996473.0724261,767227734.4099017,764807150.6640724
2017-08-11,758356485.282426,758091175.7425673,765890997.0885147,763486869.7301886
2017-08-14,753584150.432426,753308288.2425673,760578009.2885147,758202338.7301886
2017-08-15,755684663.382426,755429409.6925673,763133324.6385148,760736951.9801886
2017-08-16,756642179.432426,756379981.9425675,763953679.6385148,761559591.7801886
2017-08-17,765276596.7824259,765008164.8925674,773348350.2385147,770910277.3801886
2017-08-18,761314392.2820237,761052279.7553208,769354800.5385146,766931292.2801887
2017-08-21,760264960.7320237,760021765.3053207,768447013.4885147,766016495.7301886
2017-08-22,765040742.1320237,764790742.3053209,773099135.1000332,770661231.8884882
2017-08-23,764523690.5320237,764269570.4053208,772838590.0000331,770396322.3884882
2017-08-24,770059021.7820237,769785159.9553207,778644186.5500331,776184085.0384881
2017-08-25,768312331.0820236,768036096.4553208,776876328.1500332,774424845.2384882
2017-08-28,774024593.0592549,773712579.1912646,782366417.7500331,779909434.4384881
2017-08-29,772633394.6592549,772302351.0912646,780854962.8500332,778411043.9384881
2017-08-30,774309832.3092549,773994258.2412646,782584451.3000332,780132681.6884881
2017-08-31,777534097.336746,777231132.3798009,785919453.5650113,783451548.7124611
2017-09-01,776533193.2867459,776250032.7298009,786087542.3150111,783590788.162461
2017-09-04,771032101.2867458,770755222.2298008,780342229.3150111,777868322.7624611
2017-09-05,772705052.7367458,772423956.6798009,782032804.1650112,779554465.3124611
2017-09-06,768054432.8367459,767804516.6798009,777885877.8650111,775401156.412461
2017-09-07,767819072.0867459,767565945.7298009,777597661.4150112,775116953.662461
2017-09-08,769955031.2367458,769726594.7798009,779798632.7650112,777304946.912461
2017-09-11,768533732.8367459,768287666.6798009,778280677.8650111,775797606.412461
2017-09-12,771475374.9867458,771207414.6298008,781324861.1150111,778836688.7624611
2017-09-13,767732872.0867459,767481395.7298009,777537911.4150112,775055053.662461
2017-09-14,767166579.0367459,766906194.2798009,776636783.8650112,774167286.412461
2017-09-15,765009735.2867459,764777024.4298009,774570005.5150112,772097844.5624611
2017-09-18,768509569.736746,768226007.7798009,778110142.2650112,775641976.2124611
2017-09-19,767814312.1867459,767526830.6298009,777061716.0150112,774599742.4624611
2017-09-20,766359901.5867459,766088047.1298009,775274369.8150111,772818706.662461
2017-09-21,765624124.6867459,765335810.9298009,774452197.8150111,772007371.662461
2017-09-22,762701550.1367459,762415512.6798009,771714544.9650111,769270714.1124611
2017-09-25,759533084.1367459,759242334.8798009,768208809.6650112,765781398.8124611
2017-09-26,763797284.5867459,763552426.0298009,773194393.2150112,770722732.8624611
2017-09-27,764389757.4202268,764120579.8192111,773749079.2195194,771290500.4393755
2017-09-28,762741620.2291455,762476399.9548656,772075010.7054756,769609750.454469
2017-09-29,761607490.2791455,761364357.4048656,770873968.7554756,768460013.404469
