date,nav_base_e16_e18_e22_v2s,nav_const_a05,nav_const_a25,nav_const_a100_full,nav_gate_09_a25,nav_gate_09_a50,nav_gate_09_a100,nav_gate_085_a25,nav_gate_085_a50,nav_gate_085_a100,nav_gate_08_a25,nav_gate_08_a50,nav_gate_08_a100,nav_e1bin_a25,nav_e1bin_a50,nav_e1bin_a100
2023-10-13,7911104.621692858,8084539.903493025,8095903.574211657,7704340.610256793,7935703.643108538,7827311.935519112,7559750.82733159,7897479.671738505,7758222.55860364,7491808.779255738,7851895.720434395,7728374.258735838,7499467.98050939,7884160.394564111,7851188.664891454,7820511.371106665
2023-10-16,7938012.203591564,8116595.85369254,8128545.4415269345,7738347.285119332,7965357.1007338185,7856092.007814752,7587068.710997941,7926551.590981435,7786541.932114911,7518436.364557529,7880218.059502081,7756265.889784887,7525864.283137197,7911131.589376815,7878343.107743268,7848619.701707534
2023-10-17,7922712.903591564,8101800.15369254,8110329.141526935,7718363.135119333,7950465.150733818,7841081.557814753,7571741.910997941,7911664.290981435,7771821.18211491,7503447.314557528,7865302.259502081,7741597.489784887,7510899.583137197,7895897.839376815,7863209.807743267,7833731.651707534
2023-10-18,7884550.898902747,8072516.955120884,8095647.233773947,7708498.285119332,7917677.752141608,7809272.090282267,7541650.4084677575,7878096.7311306065,7738841.3375754915,7472691.165080293,7830868.387630836,7707885.965746588,7479437.3124032095,7858294.398042282,7826498.962156757,7799292.786856245
2023-10-19,7849890.348902747,8027077.605120883,8036085.083773946,7645287.685119332,7877027.602141608,7768773.340282267,7501204.008467758,7838645.281130605,7700096.187575491,7433927.565080293,7792792.0376308365,7670149.265746588,7441460.91240321,7823302.648042282,7790878.012156757,7761503.636856246
2023-10-20,7750580.8265477065,7917709.530252955,7936862.133773946,7570280.19608195,7772613.95119489,7667171.436408977,7407091.175925981,7735510.91365409,7599421.302649077,7340365.697608173,7691345.754274196,7570384.125506591,7347832.658659843,7724088.620824715,7691585.433430312,7660708.385512447
2023-10-23,7730400.941449535,7887019.687320117,7895318.56567504,7529295.308902342,7746640.847767467,7641396.169725784,7381683.897652683,7710627.429069733,7575079.953597882,7316090.918469127,7667731.35772376,7546958.142604158,7324237.516099579,7703549.585397231,7670386.877054098,7637379.73547904
2023-10-24,7714799.891449535,7879227.987320117,7894783.565675039,7528005.258902342,7735644.3977674665,7630558.069725784,7370925.597652683,7698898.079069733,7563424.553597881,7304851.968469127,7655131.957723759,7534692.842604158,7312523.666099578,7688333.385397231,7655821.627054097,7624698.33547904
2023-10-25,7699548.140834101,7854433.343275635,7868893.457972153,7511174.058902342,7715015.91684429,7610774.2624140065,7353757.932718862,7679252.337404433,7544464.518532246,7288088.554671816,7636720.193137061,7516479.816873553,7296106.20527414,7672791.506315989,7639713.651463635,7606556.453409184
2023-10-26,7634780.490834101,7784409.3432756355,7805725.607972153,7460238.808902343,7648010.566844289,7545528.7624140065,7292196.832718861,7612892.687404433,7479606.818532246,7226920.154671816,7571228.043137062,7452040.166873554,7234879.155274141,7608157.056315989,7575159.001463635,7541432.253409184
2023-10-27,7708382.164161033,7862867.375362502,7876853.275546672,7517549.828620265,7723883.568778423,7619458.920528457,7361194.238351683,7688081.111174024,7553061.989105642,7295557.780074337,7645472.453232319,7525015.9892704645,7303684.169692242,7681574.696552309,7648440.70839253,7615242.243437591
2023-10-30,7655559.976927499,7806456.780570185,7826384.125546671,7473859.678229368,7669474.14766884,7566282.073500528,7311653.5365905,7634158.194513564,7500189.772468181,7246255.716229307,7592210.285461263,7472628.754257536,7254212.349384016,7628879.485345557,7595841.632049786,7562284.028904167
2023-10-31,7665889.244967638,7821645.880570184,7842213.625546671,7489121.3782293685,7682484.847668841,7579169.373500528,7323975.3865905,7646505.400614775,7512736.622468182,7257852.516229307,7604062.335366832,7484625.204257536,7265579.749384017,7639411.810882344,7606708.804287741,7574239.578904168
2023-11-01,7700266.507223484,7851556.009964463,7878757.496782907,7525472.833976302,7713497.734569799,7610576.297228029,7356901.879808699,7678096.3843058795,7543923.373067151,7290262.9808980655,7636132.910447463,7515950.562539151,7298059.344638827,7673434.62718811,7640170.823761365,7606106.684255181
2023-11-02,7798323.336508734,7969305.0327726025,7987771.612103771,7607895.185437835,7822608.279697463,7715919.045430672,7453926.776310166,7784713.782586219,7648090.801829549,7386226.235648226,7739931.274419388,7618558.286075446,7393530.553258394,7771842.717787884,7739424.405222106,7709346.935927332
2023-11-03,7866775.393705732,8039843.182772603,8058775.462103772,7665855.285437835,7891562.3840809055,7784092.695430673,7520185.276310167,7853197.366471233,7715556.37051198,7451730.335648227,7808039.539138962,7685719.053272025,7459014.803258394,7840124.522550112,7807497.327261243,7777305.733745368
2023-11-06,7906258.893705731,8083452.582772602,8108383.410098664,7710665.499345134,7933119.884080905,7825058.395430672,7560262.459363128,7894165.166471232,7756067.970511979,7490986.335648226,7848443.439138961,7725636.953272024,7498012.4032583935,7879652.322550111,7847144.7272612415,7817587.733745368
2023-11-07,7898823.251405666,8078950.89329604,8103726.051976988,7702227.387460965,7927204.607123783,7818641.098581529,7553721.806312486,7888037.474429249,7749918.118569016,7484253.3910020385,7841959.63821827,7719245.434513483,7491177.314684157,7872286.882899183,7839934.081184496,7811041.116021661
