date,nav_base,nav_fincap50,rel_fincap50_vs_base
2013-04-08,15181101.675966501,15053101.0922115,0.9915684258964129
2013-04-09,15190951.675966501,15045401.0922115,0.9904186000416764
2013-04-10,15177251.675966501,15036821.498020874,0.9907473249476385
2013-04-11,15243451.675966501,15125001.513482999,0.9922294395651704
2013-04-12,15215751.675966501,15110951.513482999,0.9931123900602928
2013-04-15,15152701.675966501,15039551.513482999,0.9925326740469677
2013-04-16,15134951.675966501,15041901.513482999,0.9938519683131026
2013-04-17,14995851.675966501,14948451.513482999,0.9968391150094216
2013-04-18,14996601.675966501,14944901.513482999,0.996552541462353
2013-04-19,15223101.675966501,15222951.513482999,0.9999901358811957
2013-04-22,15248851.675966501,15240701.513482999,0.9994655228697419
2013-04-23,15270651.675966501,15229351.513482999,0.9972954551410205
2013-04-24,15334151.675966501,15302601.513482999,0.9979424905172322
2013-04-25,15307201.675966501,15297401.513482999,0.9993597678601903
2013-04-26,15281051.675966501,15303251.513482999,1.0014527689577422
2013-04-29,15292001.675966501,15310551.513482999,1.0012130418181717
2013-04-30,15383051.675966501,15411301.513482999,1.0018364260948713
2013-05-02,15461751.675966501,15490051.513482999,1.001830312509836
2013-05-03,15523201.675966501,15540251.513482999,1.0010983454233475
2013-05-06,15521651.675966501,15556251.513482999,1.0022291337441924
2013-05-07,15523501.675966501,15569451.513482999,1.0029600175576132
2013-05-08,15613051.675966501,15691151.513482999,1.0050022147583562
2013-05-09,15661501.675966501,15757201.513482999,1.0061105147830973
2013-05-10,15633901.675966501,15712516.687355625,1.0050284959582403
2013-05-13,15557051.675966501,15651266.687355625,1.006056096833224
2013-05-14,15562051.675966501,15659810.353713749,1.0062818630719639
2013-05-15,15736751.675966501,15812823.958180249,1.0048340524004027
2013-05-16,15974901.675966501,16036796.468007,1.003874502222046
2013-05-17,15931201.675966501,15971896.468007,1.00255440819018
2013-05-20,15921951.675966501,15950343.455517,1.0017831846326575
2013-05-21,15904251.675966501,15938143.455517,1.002130988633795
2013-05-22,15926351.675966501,15946943.455517,1.001292937640048
2013-05-23,15652001.675966501,15672543.455517,1.0013124059130432
2013-05-24,15559701.675966501,15592023.728999749,1.0020772925925163
2013-05-27,15710101.675966501,15721702.617439749,1.0007384383444822
2013-05-28,15715251.675966501,15726300.998442499,1.0007030954835356
2013-05-29,15811001.675966501,15815422.2681535,1.0002795896349639
2013-05-30,15580801.675966501,15567837.249385249,0.9991679230086569
2013-05-31,15729501.675966501,15656953.438141499,0.9953877599354689
2013-06-03,15509401.675966501,15485791.674220249,0.9984776974483266
2013-06-04,15461301.675966501,15447381.8708995,0.9990997003125139
2013-06-05,15436551.675966501,15429029.9194905,0.9995127307812073
2013-06-06,15298551.675966501,15290529.9194905,0.9994756525554896
2013-06-07,15354851.675966501,15346979.9194905,0.9994873440237575
2013-06-10,15448251.675966501,15446514.305491125,0.9998875361101167
2013-06-11,15383551.675966501,15384952.565677125,1.000091064127461
2013-06-13,15104751.675966501,15097646.514230374,0.9995296075110303
2013-06-14,15108951.675966501,15107472.2587505,0.9999020833974633
2013-06-17,15157251.675966501,15171355.775244,1.0009305182482298
2013-06-18,15223651.675966501,15242648.001217,1.0012478165984635
2013-06-19,15165451.675966501,15192713.193257,1.001797606683466
2013-06-20,15057651.675966501,15067964.9643505,1.0006849201061319
2013-06-21,14930751.675966501,14947378.1920455,1.0011135752867528
2013-06-24,14872601.675966501,14906096.41518,1.0022521102859645
2013-06-25,14782051.675966501,14861240.780922249,1.0053571119010833
2013-06-26,14926433.894599002,14989145.864532249,1.0042014033878472
2013-06-27,14974395.429438626,15047325.791148124,1.0048703376408854
2013-06-28,15347495.429438626,15523242.683972875,1.011451200969061
2013-07-01,15270145.429438626,15354692.683972875,1.0055367681286946
2013-07-02,15274045.429438626,15364692.683972875,1.0059347246905224
2013-07-03,15221995.429438626,15317242.683972875,1.006257212135936
2013-07-04,15219495.429438626,15321242.683972875,1.0066853237681876
2013-07-05,15315595.429438626,15453242.683972875,1.0089873916537173
2013-07-08,15224795.429438626,15358242.683972875,1.0087651262805288
2013-07-09,15401245.429438626,15519492.683972875,1.00767777223446
2013-07-10,15515895.429438626,15579742.683972875,1.004114957775051
2013-07-11,15746145.429438626,15759192.683972875,1.000828599900383
2013-07-12,15819513.375002626,15824642.683972875,1.0003242393649323
2013-07-15,15877763.375002626,15883242.683972875,1.0003450932502795
2013-07-16,15882663.375002626,15877292.683972875,0.9996618519889929
2013-07-17,16005613.375002626,15994292.683972875,0.9992927049551608
2013-07-18,16005463.375002626,16010004.353994126,1.0002837143096146
2013-07-19,15876613.375002626,15852454.353994126,0.9984783265525292
2013-07-22,15933103.768372003,15939518.84861325,1.0004026258997936
2013-07-23,16104003.768372003,16152078.70277225,1.002985278387395
2013-07-24,16032953.768372003,16005178.70277225,0.9982676264148815
2013-07-25,15952882.465888003,15906720.74964425,0.9971063714446301
2013-07-26,16006727.123811752,15962567.18104425,0.9972411635166937
2013-07-29,15958806.167182127,15914611.02199925,0.9972306734777091
2013-07-30,16050556.167182127,15996861.02199925,0.9966546240128011
2013-07-31,15960556.167182127,15914011.02199925,0.9970837391444677
2013-08-01,15980956.167182127,15898911.02199925,0.9948660678169331
2013-08-02,16100668.167182127,15991285.02199925,0.9932062977730431
2013-08-05,16114550.037208878,16004261.02199925,0.9931559357875356
2013-08-06,15938024.037208878,15814273.9903455,0.9922355464783796
2013-08-07,15802404.037208878,15662124.615636375,0.9911229062842466
2013-08-08,15743310.037208878,15611138.754504625,0.991604606503215
2013-08-09,15654272.037208878,15541312.754504625,0.9927841242035556
2013-08-12,15774598.037208878,15666014.754504625,0.9931165737188277
2013-08-13,15772542.037208878,15702152.754504625,0.9955372264953741
2013-08-14,15760625.497243628,15677509.263181126,0.9947263365862581
2013-08-15,15704160.855262877,15602651.55052375,0.9935361522545085
2013-08-16,15748410.306557378,15667548.55052375,0.9948654020018797
2013-08-19,15719775.306557378,15625535.27795075,0.9940050015493977
2013-08-20,15677554.306557378,15556851.910097376,0.9923009422196983
2013-08-22,15645789.306557378,15514138.474866625,0.9915855423391406
2013-08-23,15663368.968793627,15530232.550151376,0.9915001415782582
2013-08-26,15711431.968793627,15573797.524117876,0.9912398535697368
2013-08-27,15667303.329597628,15541944.781555375,0.991998715707161
2013-08-28,15653473.329597628,15539001.17467275,0.9926871083168212
2013-08-29,15706931.963149877,15610394.271403626,0.9938538161384579
2013-08-30,15888167.963149877,15780134.462558625,0.9932003802551799
2013-09-02,15868372.150006002,15756577.207508875,0.9929548575341999
2013-09-03,15996080.097197752,15828293.693680126,0.9895107799849652
2013-09-04,16090925.512704127,15887194.472773626,0.9873387618524708
2013-09-05,16134790.512704127,15940076.121968875,0.9879320161868889
2013-09-06,16110151.512704127,15920596.433960626,0.9882338115446014
2013-09-09,16104195.512704127,15929951.042185625,0.9891801816252761
2013-09-10,16208362.512704127,16010522.58433425,0.9877939595554573
2013-09-11,16235390.512704127,16032322.917608,0.9874922876085286
2013-09-12,16296130.512704127,16068853.917608,0.9860533397840091
2013-09-13,16251132.512704127,16009026.917608,0.9851022324193798
2013-09-14,16197454.512704127,15976169.917608,0.9863383104473258
2013-09-16,16387110.512704127,16155983.917608,0.9858958298403526
2013-09-17,16415836.512704127,16171397.917608,0.9851095864102353
2013-09-18,16349558.512704127,16111259.65520225,0.9854247527652377
2013-09-23,16577009.512704127,16290966.65520225,0.9827446043701271
2013-09-24,16571683.512704127,16282698.55125175,0.982561520606471
2013-09-25,16579637.512704127,16267648.13486725,0.9811823764181928
2013-09-26,16321421.512704127,16050776.663464502,0.9834178138816547
2013-09-27,16457879.512704127,16154163.663464502,0.9815458699278251
2013-09-30,16291620.512704127,16035283.663464502,0.9842657242697413
2013-10-01,16316669.512704127,16041710.663464502,0.983148592362826
2013-10-02,16246425.512704127,16006022.663464502,0.9852027235743863
2013-10-03,16561216.512704127,16307898.663464502,0.9847041520744986
2013-10-04,16576981.512704127,16316138.663464502,0.984264755978661
2013-10-07,16547666.512704127,16254548.663464502,0.9822864541647253
2013-10-08,16600895.512704127,16318510.663464502,0.9829897821461785
2013-10-09,16530607.512704127,16256647.1180495,0.9834270824926379
2013-10-11,16537405.512704127,16273774.1180495,0.9840584791579245
2013-10-14,16485901.512704127,16208823.16377375,0.983193011997745
2013-10-15,16609225.512704127,16326623.16377375,0.9829852181419165
2013-10-16,16559567.512704127,16278295.16377375,0.983014511175211
2013-10-17,16531671.512704127,16286284.16377375,0.9851565312834941
2013-10-18,16504471.512704127,16330335.25224675,0.9894491465344203
2013-10-21,16360661.512704127,16237434.25224675,0.9924680759172427
2013-10-22,16314717.512704127,16192896.25224675,0.9925330450642179
2013-10-23,16373752.512704127,16220106.25224675,0.9906163073896369
2013-10-24,16412337.512704127,16265898.25224675,0.991077489093554
2013-10-25,16311859.512704127,16159876.050945375,0.9906826403427283
2013-10-28,16451602.512704127,16289573.050945375,0.9901511441433362
2013-10-29,16386366.512704127,16272931.050945375,0.9930774487638363
2013-10-30,16533915.512704127,16383690.050945375,0.9909141024917345
2013-10-31,16622110.512704127,16427851.050945375,0.9883131891338178
2013-11-01,16455581.512704127,16292321.050945375,0.9900787181764005
2013-11-04,16315184.512704127,16169935.050945375,0.9910972835369621
2013-11-05,16231967.512704127,16078202.050945375,0.9905269979354995
2013-11-06,16248181.512704127,16090769.050945375,0.9903119951216895
2013-11-07,16171020.512704127,16025498.050945375,0.991001034124938
2013-11-08,16214408.162566377,16033754.050945375,0.988858420868048
2013-11-11,16091260.162566377,15940018.050945375,0.9906009777921035
2013-11-12,16159293.162566377,16008982.050945375,0.9906981629636373
2013-11-13,15989021.162566377,15827455.050945375,0.9898951843281525
2013-11-14,15990971.162566377,15840955.050945375,0.99061869913366
2013-11-15,16040103.162566377,15892951.050945375,0.9908259872065899
2013-11-18,16052378.162566377,15926019.050945375,0.9921283245173187
2013-11-19,16090877.162566377,15986769.050945375,0.9935299915244399
2013-11-20,16049064.162566377,15925570.050945375,0.9923052141626397
2013-11-21,15861654.162566377,15722249.050945375,0.9912111870431523
2013-11-22,15965067.162566377,15797448.050945375,0.9895008827764895
2013-11-25,16151727.162566377,15981460.050945375,0.9894582721768842
2013-11-26,16179248.162566377,16037521.050945375,0.991240191744576
2013-11-27,16203862.162566377,16084861.050945375,0.9926560032153375
2013-11-28,16309870.162566377,16176148.050945375,0.9918011541300976
2013-11-29,16344870.162566377,16221148.050945375,0.9924305234369891
2013-12-02,16329025.162566377,16198287.050945375,0.9919935139838774
2013-12-03,16245891.162566377,16150218.050945375,0.9941109348410846
2013-12-04,16286994.162566377,16173866.050945375,0.9930540828779191
2013-12-05,16236906.162566377,16106808.050945375,0.9919875060976248
2013-12-06,16163473.162566377,16062962.050945375,0.9937815894758448
2013-12-09,16364209.162566377,16234656.050945375,0.9920831425256188
2013-12-10,16427578.162566377,16288135.050945375,0.9915116452199417
2013-12-11,16486443.162566377,16333125.050945375,0.9907003523980769
2013-12-12,16316241.162566377,16184318.050945375,0.9919146137700106
2013-12-13,16413994.162566377,16239066.050945375,0.989342745593273
2013-12-16,16307726.162566377,16125428.050945375,0.9888213654188369
2013-12-17,16275617.162566377,16136000.050945375,0.9914217009268246
2013-12-18,16283887.162566377,16121711.050945375,0.990040700356005
2013-12-19,16330059.162566377,16184856.050945375,0.9911082311352641
2013-12-20,16289684.162566377,16174606.050945375,0.992935522231582
2013-12-23,16320301.889929753,16221161.44945275,0.9939253304782202
2013-12-24,16315201.889929753,16211711.44945275,0.9936568090805619
2013-12-25,16367185.889929753,16250430.44945275,0.9928664926724613
2013-12-26,16398202.889929753,16275154.44945275,0.9924962240494922
2013-12-27,16453515.889929753,16355421.44945275,0.9940380863802465
2013-12-30,16625969.889929753,16507962.44945275,0.9929022221706008
2013-12-31,16566358.889929753,16456606.44945275,0.993374981116477
2014-01-02,16576124.889929753,16451569.44945275,0.9924858529177304
2014-01-03,16426593.191386502,16294207.44945275,0.9919407669995036
2014-01-06,16368263.191386502,16241777.44945275,0.9922725007256535
2014-01-07,16319116.109144002,16215339.44945275,0.9936407916337391
2014-01-08,16340616.109144002,16237539.44945275,0.993691996739733
2014-01-09,16342875.109144002,16220499.44945275,0.9925119870968859
2014-01-10,16345685.109144002,16222450.44945275,0.9924607222720623
2014-01-13,16402443.109144002,16288205.44945275,0.9930353265711029
2014-01-14,16411439.109144002,16284798.44945275,0.9922833909415847
2014-01-15,16443158.109144002,16354395.44945275,0.9946018484343412
2014-01-16,16466608.109144002,16378945.44945275,0.9946763377673042
2014-01-17,16443569.109144002,16373246.44945275,0.9957233944027306
2014-01-20,16470068.109144002,16403546.44945275,0.9959610574011943
2014-01-21,16398739.109144002,16337966.44945275,0.9962940650932507
2014-01-22,16457933.109144002,16385386.44945275,0.9955919944983282
2014-01-23,16375011.109144002,16321191.44945275,0.9967133054547244
2014-01-24,16428487.109144002,16371675.44945275,0.9965418812265658
2014-01-27,16202733.109144002,16139075.44945275,0.9960711776672216
2014-02-05,15848626.109144002,15745386.44945275,0.993485892153662
2014-02-06,15875404.109144002,15778511.44945275,0.9938966807380076
2014-02-07,15983978.109144002,15897629.44945275,0.9945977991772991
2014-02-10,15981688.109144002,15896880.44945275,0.9946934479566818
2014-02-11,15975638.109144002,15926430.44945275,0.9969198313485151
2014-02-12,16115860.109144002,16067357.44945275,0.996990377220777
2014-02-13,16056768.109144002,16012042.44945275,0.997214529138913
2014-02-14,16150805.109144002,16123627.44945275,0.998317256662588
2014-02-17,16136249.109144002,16120765.44945275,0.9990404424481475
2014-02-18,16250346.109144002,16209551.44945275,0.9974896128724116
2014-02-19,16266561.109144002,16219941.44945275,0.9971340187161597
2014-02-20,16138549.109144002,16090965.44945275,0.9970515528149745
2014-02-21,16322155.109144002,16259429.44945275,0.9961570234278615
2014-02-24,16251801.109144002,16190940.44945275,0.9962551437048409
2014-02-25,16192713.109144002,16168932.44945275,0.9985313974544622
2014-02-26,16184250.109144002,16185365.44945275,1.0000689151675997
2014-02-27,16290489.109144002,16247628.44945275,0.9973689764988583
2014-03-03,16140095.109144002,16118076.44945275,0.9986357788140432
2014-03-04,16053388.109144002,16037671.44945275,0.9990209755358559
2014-03-05,16098547.109144002,16123899.44945275,1.0015748216368139
2014-03-06,16231938.109144002,16287973.44945275,1.0034521657199507
2014-03-07,16319091.109144002,16365089.44945275,1.0028186827318448
2014-03-10,16205098.109144002,16266842.44945275,1.0038101799750232
2014-03-11,16160360.109144002,16264484.44945275,1.0064431943103689
2014-03-12,16175953.109144002,16226431.44945275,1.0031205790452133
2014-03-13,16134775.109144002,16283874.44945275,1.0092408688252648
2014-03-14,16054116.109144002,16175146.44945275,1.0075388977808508
2014-03-17,16096027.109144002,16191629.44945275,1.0059394992106119
2014-03-18,16174535.109144002,16271875.44945275,1.0060181229106064
2014-03-19,16120577.109144002,16224247.44945275,1.0064309323175498
2014-03-20,15984574.109144002,16064561.71947525,1.0050040501414106
2014-03-21,15967489.109144002,16057208.370179001,1.005618870970992
2014-03-24,16020662.109144002,16102930.382708875,1.0051351356769405
2014-03-25,16063742.109144002,16177566.668490127,1.0070858059456353
2014-03-26,16095046.109144002,16235455.668490127,1.0087237749052707
2014-03-27,16072079.109144002,16228549.668490127,1.0097355518401538
2014-03-28,16213735.109144002,16328363.668490127,1.0070698428569662
2014-03-31,16308368.109144002,16410782.668490127,1.0062798778308604
2014-04-01,16333808.109144004,16464163.668490127,1.0079807206301847
2014-04-02,16279067.109144002,16446400.668490127,1.0102790631812146
2014-04-03,16315716.109144002,16456059.668490127,1.0086017407024794
2014-04-07,16275221.109144004,16420439.668490127,1.008922678123527
2014-04-08,16341647.109144002,16482512.668490127,1.0086200343456997
2014-04-09,16389447.109144002,16529917.40942,1.0085707772410228
2014-04-10,16451587.109144002,16588448.40942,1.0083190332560636
2014-04-11,16438012.109144002,16576507.40942,1.0084253071086957
2014-04-14,16414046.109144002,16553394.40942,1.0084895765096193
2014-04-15,16383754.109144002,16558720.40942,1.0106792557499595
2014-04-16,16344006.109144002,16527343.40942,1.011217402823499
2014-04-17,16415309.109144002,16565891.40942,1.0091732844794326
2014-04-18,16442304.109144002,16615602.40942,1.010539781962774
2014-04-21,16375720.080031877,16571135.40942,1.0119332358169952
2014-04-22,16360391.080031877,16575037.40942,1.0131198776568429
2014-04-23,16321327.080031877,16540009.870750627,1.0133985912816057
2014-04-24,16354071.080031877,16569197.870750627,1.0131543265078147
2014-04-25,16161974.080031877,16354511.870750627,1.0119130119727533
2014-04-28,16196237.080031877,16424846.870750627,1.0141149940933254
2014-04-29,16268490.080031877,16481167.174193,1.0130729461133068
2014-04-30,16141970.080031877,16369425.314078001,1.0140909215491294
2014-05-02,16283551.080031877,16483518.124467501,1.0122803093411754
2014-05-05,16235866.623625377,16438685.897393625,1.0124920509924071
2014-05-06,16324496.328629127,16516281.597179877,1.0117483115368409
2014-05-07,16327412.040376753,16507045.499048876,1.011001955375898
2014-05-08,16397590.040376753,16590768.978767127,1.0117809347541131
2014-05-09,16360996.040376753,16550880.978767127,1.0116059522245322
2014-05-12,16264788.040376753,16448454.270111626,1.0112922608815391
2014-05-13,16291442.040376753,16489611.270111626,1.012164007903274
2014-05-14,16372817.040376753,16569034.270111626,1.0119843292239195
2014-05-15,16389494.040376753,16580980.874815376,1.0116835110325482
2014-05-16,16412111.040376753,16605400.175390001,1.0117772256437776
2014-05-19,16432000.040376753,16621899.175390001,1.0115566659290791
2014-05-20,16403856.040376753,16616599.930946251,1.0129691390881417
2014-05-21,16380277.040376753,16588942.930946251,1.0127388499019367
2014-05-22,16584560.040376753,16780799.263481252,1.0118326457033973
2014-05-23,16648463.040376753,16838244.168618128,1.0113993182302239
2014-05-26,16663898.040376753,16857157.608865377,1.0115975006580307
2014-05-27,16717726.040376753,16889414.608865377,1.0102698517773268
2014-05-28,16896901.729567252,17047103.262881126,1.00888929436401
2014-05-29,16876115.729567252,17006049.433453877,1.007699265990395
2014-05-30,16996413.729567252,17057829.255690377,1.00361344028807
2014-06-03,16997111.67459263,17072836.345592,1.0044551493482603
2014-06-04,16907372.191043627,17022124.09663675,1.0067870928903968
2014-06-05,16893924.7946445,17003382.7033205,1.0064791284444865
2014-06-06,16916449.7946445,17034175.612061378,1.006959250838444
2014-06-09,16955045.075633503,17074236.112272877,1.0070298271757865
2014-06-10,17084023.461729754,17193841.066305,1.0064280879045413
2014-06-11,17048514.461729754,17166363.066305,1.006912543895821
2014-06-12,17064350.461729754,17155605.066305,1.0053476752472883
2014-06-13,17072519.461729754,17151234.066305,1.0046106027145962
2014-06-16,17070799.461729754,17158555.066305,1.0051406851080398
2014-06-17,17110259.461729754,17219938.066305,1.0064101076211358
2014-06-18,17130909.461729754,17247988.066305,1.0068343484528244
2014-06-19,17132368.461729754,17291584.066305,1.0092932629210551
2014-06-20,17034493.461729754,17212284.066305,1.010437093710751
2014-06-23,17102520.444561504,17249210.066305,1.0085770762396686
2014-06-24,17178298.444561504,17307517.066305,1.007522201466025
2014-06-25,17214292.444561504,17319337.066305,1.006102174810948
2014-06-26,17299186.444561504,17430207.066305,1.00757380251166
2014-06-27,17320663.444561504,17448882.066305,1.0074026391745263
2014-06-30,17332938.444561504,17504934.55688925,1.009923078702314
2014-07-01,17355178.444561504,17567283.55688925,1.012221430796882
2014-07-02,17384741.444561504,17632650.55688925,1.014260155269971
2014-07-03,17285529.444561504,17616924.55688925,1.0191718230784081
2014-07-04,17288904.444561504,17618715.55688925,1.019076461055431
2014-07-07,17254782.444561504,17587020.55688925,1.019254842151456
2014-07-08,17409893.444561504,17698923.55688925,1.0166014865770494
2014-07-09,17440857.444561504,17729313.55688925,1.0165391015461624
2014-07-10,17581303.444561504,17862249.55688925,1.0159798227255246
2014-07-11,17482360.444561504,17788920.55688925,1.0175353959380875
2014-07-14,17554342.444561504,17868366.55688925,1.017888685567088
2014-07-15,17718039.444561504,18000852.55688925,1.0159618739540934
2014-07-16,17655119.444561504,17914041.55688925,1.014665554268312
2014-07-17,17728736.2445615,17905583.05688925,1.009975150506399
2014-07-18,17720648.2445615,17901407.05688925,1.0102004627501833
2014-07-21,17725106.2445615,17903903.05688925,1.0100872068049018
2014-07-22,17827230.2445615,18022553.05688925,1.0109564306764556
2014-07-24,17915681.2445615,18106796.05688925,1.0106674599597358
2014-07-25,17959334.2445615,18074294.05688925,1.006401117700817
2014-07-28,18165742.2445615,18208967.05688925,1.002379468548316
2014-07-29,18040079.2445615,18115157.11799975,1.0041617263660791
2014-07-30,18150026.2445615,18221325.11799975,1.0039283069058709
2014-07-31,18009794.2445615,18038547.11799975,1.0015965131554423
2014-08-01,17873992.1645615,17912377.95799975,1.0021475780611764
2014-08-04,17822080.684561502,17893101.24766925,1.0039849759612676
2014-08-05,17430224.8845615,17529570.5879645,1.0056996225843875
2014-08-06,17639485.9645615,17692694.8621045,1.0030164653125324
2014-08-07,17702415.9645615,17747386.240044378,1.0025403467850322
2014-08-08,17636538.804561503,17697312.121574253,1.0034458755023423
2014-08-11,17742298.1245615,17796874.619172253,1.0030760668222116
2014-08-12,17684069.8845615,17756686.902638253,1.0041063521322176
2014-08-13,17859214.2045615,17916106.293267127,1.0031855874538476
2014-08-14,17857157.506898504,17929244.194877878,1.0040368512150675
2014-08-15,17805164.976898503,17898087.33487788,1.0052188428526183
2014-08-18,17735000.656898502,17838018.694877878,1.0058087417064348
2014-08-19,17992872.0777105,18074740.63487788,1.004550054978093
2014-08-20,18171439.017710503,18209462.56487788,1.0020924896003183
2014-08-21,18289751.347710505,18277368.374877878,0.9993229556489198
2014-08-22,18551865.867710505,18505331.764877878,0.9974916753298859
2014-08-25,18503004.317710504,18463292.9125205,0.9978537860928892
2014-08-26,18473936.727710504,18442778.332520504,0.9983133862776923
2014-08-27,18571770.237710506,18544147.702520505,0.9985126600837484
2014-08-28,18510597.337710503,18516196.302520502,1.000302473480885
2014-08-29,18308881.707710505,18348982.44049813,1.0021902338672457
2014-09-01,18409241.617710505,18419561.047200628,1.0005605570128535
2014-09-02,18245309.737710502,18236769.892152127,0.9995319429661025
2014-09-03,18465815.077710506,18427530.45005838,0.9979267296086843
2014-09-04,18448090.547710504,18395937.243112374,0.9971729700446097
2014-09-05,18354445.117710505,18328580.983112376,0.9985908517292538
2014-09-09,18394003.357710507,18380218.463112377,0.9992505767053504
2014-09-10,18312296.377710503,18283971.853112377,0.9984532510825567
2014-09-11,18308314.907710504,18263458.813112378,0.9975499605056917
2014-09-12,18228886.507710505,18168396.963112377,0.9966816654120622
2014-09-15,18176740.025003877,18128923.043112375,0.9973693312538043
2014-09-16,17977681.375003878,17953616.643112376,0.9986614107019962
2014-09-17,18095192.025003877,18068906.993112374,0.9985474024340177
2014-09-18,18163499.005003877,18123103.603112374,0.9977760121064573
2014-09-19,18147437.825003877,18126909.793112375,0.9988688192741336
2014-09-22,18017350.965003878,17957815.173112378,0.9966956412178938
2014-09-23,17969830.435003877,17915094.263112374,0.9969539961943725
2014-09-24,18012476.235003877,17916947.063112374,0.9946964997679852
2014-09-25,17888496.725003876,17789095.593112376,0.9944432931721668
2014-09-26,17855044.31500388,17747542.723112375,0.993979203299923
2014-09-29,17729826.35500388,17651781.603112377,0.9955981096301333
2014-09-30,17718442.845003877,17648562.233112376,0.996056052300826
2014-10-01,17664760.025003877,17623600.81548675,0.9976699819607588
2014-10-02,17569769.855003875,17557736.0596605,0.9993150852035807
2014-10-03,17881918.305003878,17827505.284072503,0.9969570926338396
2014-10-06,17729922.26500388,17698757.902304754,0.9982422730210928
2014-10-07,17716173.525003877,17675534.42469588,0.9977061017013272
2014-10-08,17744283.075003877,17684867.207268875,0.9966515486997217
2014-10-09,17862632.886943877,17773111.076728128,0.9949883194273571
2014-10-13,17507166.324805878,17482330.903900005,0.9985814140081205
2014-10-14,17585969.891742256,17563405.4643845,0.9987169074269625
2014-10-15,17459205.171367753,17474474.909633376,1.000874595270274
2014-10-16,17410428.908530753,17436884.039699126,1.0015194991063896
2014-10-17,17360006.36893188,17372923.0019715,1.000744045409035
2014-10-20,17461318.942675754,17472092.554852877,1.0006169987623783
2014-10-21,17455970.4013805,17481769.654852875,1.0014779615729832
2014-10-22,17522075.385587752,17518707.204852875,0.9998077750117633
2014-10-23,17567754.525587752,17560312.134852875,0.9995763607281718
2014-10-24,17559912.981932253,17566012.064852875,1.0003473299057288
2014-10-27,17642197.431932252,17606353.814852875,0.9979683020089946
2014-10-28,17789556.45193225,17723956.754852876,0.9963124602203193
2014-10-29,17946699.88193225,17853743.266292125,0.9948204061887885
2014-10-30,17974617.63193225,17911314.766292125,0.9964782079409763
2014-10-31,18083183.961932253,17985738.476292126,0.9946112650379898
2014-11-03,18015787.96193225,17923306.376292124,0.9948666366502792
2014-11-04,18003003.286422253,17913912.396934003,0.9950513318210944
2014-11-05,17990210.431237753,17890327.952247255,0.9944479538262062
2014-11-06,17932622.807726502,17860585.612247255,0.9959828968549871
2014-11-07,17836041.104305126,17756564.35339725,0.9955440363451118
2014-11-10,18097586.788424756,17984381.048956003,0.9937447052586503
2014-11-11,18056980.06467725,17953410.718353625,0.9942643041110609
2014-11-12,17861702.53564888,17772912.259145506,0.9950290138173468
2014-11-13,17970374.909773625,17883702.749145504,0.995176941991289
2014-11-14,17990047.069773626,17906561.069145504,0.9953593228353254
2014-11-17,17834381.10977363,17769483.899145503,0.9963611178751496
2014-11-18,17920373.799773626,17848363.129145503,0.9959816312185947
2014-11-19,18043214.53144225,17971309.809145503,0.9960148607571313
2014-11-20,18109575.183919378,18021259.546702377,0.9951232628971097
2014-11-21,18062844.356832877,17977828.000816375,0.9952933018556216
2014-11-24,18096554.475687377,18000736.566204626,0.994705184922827
2014-11-25,17979727.495460376,17884076.584277,0.9946800689160875
2014-11-26,17965562.4786105,17891386.557956,0.9958712163483434
2014-11-27,18058901.406154253,17962602.231399003,0.9946674954035448
2014-11-28,18110964.619589254,18012418.790855628,0.9945587752610904
2014-12-01,17842646.05562363,17783413.33916213,0.9966802728543265
2014-12-02,17671192.385623626,17606670.541007005,0.9963487554654709
2014-12-03,17820136.202433128,17780007.343184,0.9977481171415712
2014-12-04,17989260.402433127,17914928.68185575,0.9958679946304339
2014-12-05,17912327.63243313,17849252.39185575,0.99647866866486
2014-12-08,17901386.242433127,17832413.767614126,0.9961470875001004
2014-12-09,17912514.08243313,17826255.447614126,0.9951844484575396
2014-12-10,17742349.75243313,17655715.687614128,0.9951171030879312
2014-12-11,17637456.964491256,17564348.738285128,0.9958549451684949
2014-12-12,17646679.4136785,17580869.381705377,0.9962706846749813
2014-12-15,17565060.915609505,17503143.488620505,0.9964749665664993
2014-12-16,17626168.128058378,17551886.251278006,0.9957857047407754
2014-12-17,17443234.378058378,17384872.38056713,0.9966541756977902
2014-12-18,17555222.128058378,17497831.369862504,0.9967308440886005
2014-12-19,17774990.698058378,17695426.896065503,0.995523834394942
2014-12-22,17809190.698058378,17693568.342050876,0.9935077141927563
2014-12-23,17787156.646730255,17663882.070521753,0.9930694613727842
2014-12-24,17914743.847360753,17784761.538916003,0.9927443948095357
2014-12-25,17881603.32067263,17762641.57139575,0.9933472548773437
2014-12-26,17947175.747677255,17815196.501395755,0.9926462387098103
2014-12-27,17900355.952876754,17762765.941395752,0.9923135600295764
2014-12-29,18008930.394729253,17860885.311395753,0.9917793516833833
2014-12-30,18024534.602633253,17901859.30095688,0.9931939822924221
2014-12-31,18128472.023281503,18013064.53717988,0.9936339099095935
2015-01-05,17949983.334244877,17860988.04373038,0.9950420404934464
2015-01-06,17625120.644244876,17579367.756295253,0.9974041092328884
2015-01-07,17595888.10847763,17543492.056295253,0.9970222558895944
2015-01-08,17887139.70803288,17805223.37580275,0.9954203783518647
2015-01-09,17923526.853613127,17839089.777378503,0.9952890367546383
