date,nav,cost,exposure
2017-07-26,1.8277254737960522,0.0,0.9647306011116515
2017-07-27,1.8406912644765856,0.0,0.9647306011116515
2017-07-28,1.832475675998662,0.0,0.9647306011116515
2017-07-31,1.8303121377845364,0.0,0.966494071056069
2017-08-01,1.8276724705500318,1.5077668024768491e-06,0.966494071056069
2017-08-02,1.8405357859173719,0.0,0.966494071056069
2017-08-03,1.8327134863603975,0.0,0.966494071056069
2017-08-04,1.8417519691183788,0.0,0.966494071056069
2017-08-07,1.8412353046093883,0.0032415640595511467,0.9681693675032655
2017-08-08,1.8392486774229562,9.394338023360443e-07,0.9681693675032655
2017-08-09,1.8370673572555818,0.0,0.9681693675032655
2017-08-10,1.8244157322441281,0.0,0.9681693675032655
2017-08-11,1.8224393360020985,0.0,0.9681693675032655
2017-08-14,1.8157216465403727,0.0,0.9431582207297067
2017-08-15,1.8175927838525636,6.323629076683459e-05,0.9431582207297067
2017-08-16,1.8184301032540386,0.0,0.9431582207297067
2017-08-17,1.8279454386731266,0.0,0.9431582207297067
2017-08-18,1.8246045074580697,0.0,0.9431582207297067
2017-08-21,1.8235228410105295,0.0,0.9186889515943354
2017-08-22,1.8300996341293554,6.186624835339772e-05,0.9186889515943354
2017-08-23,1.831702340058631,0.0,0.9186889515943354
2017-08-24,1.8380079020695008,0.0,0.9186889515943354
2017-08-25,1.8376412839539344,0.0,0.9186889515943354
2017-08-28,1.844386077528477,0.0,0.9227545040146187
2017-08-29,1.8414152349781447,2.279785989622643e-06,0.9227545040146187
2017-08-30,1.849294346117841,0.0,0.9227545040146187
2017-08-31,1.8537554629478892,0.0,0.9227545040146187
2017-09-01,1.85522201798535,0.0,0.9227545040146187
2017-09-04,1.8503922878236971,0.0,0.9266167788138877
2017-09-05,1.849984273537346,0.001563687332922264,0.9266167788138877
2017-09-06,1.8407985762027101,0.0,0.9266167788138877
2017-09-07,1.8393560809895224,0.0,0.9266167788138877
2017-09-08,1.8451703242226185,0.0,0.9266167788138877
2017-09-11,1.842126514495507,0.0,0.9302859398731933
2017-09-12,1.847670876749546,2.8801548138558525e-06,0.9302859398731933
2017-09-13,1.8405758414210505,0.0,0.9302859398731933
2017-09-14,1.8401751224721015,0.0,0.9302859398731933
2017-09-15,1.840469144563752,0.0,0.9302859398731933
2017-09-18,1.8524498086496684,0.0,0.9337716428795336
2017-09-19,1.8458868278864857,2.7361470731631215e-06,0.9337716428795336
2017-09-20,1.8410287794147393,0.0,0.9337716428795336
2017-09-21,1.8449435081342676,0.0,0.9337716428795336
2017-09-22,1.8386443509713424,0.0,0.9337716428795336
2017-09-25,1.8340945036661742,0.0,0.9181756128330772
2017-09-26,1.8368835498501719,5.5197751596281035e-05,0.9181756128330772
2017-09-27,1.8391365550096777,0.0,0.9181756128330772
2017-09-28,1.8310648251711978,0.0,0.9181756128330772
2017-09-29,1.8359374895722629,0.0,0.9181756128330772
2017-09-30,1.8381161213808792,0.0,0.9198299467066023
2017-10-02,1.8406981788261711,1.2985904931793373e-06,0.9198299467066023
2017-10-03,1.837736800975253,0.001672940715572633,0.9198299467066023
2017-10-05,1.8411851346332841,0.0,0.9198299467066023
2017-10-06,1.8474982744650197,0.0,0.9198299467066023
2017-10-11,1.857471998732224,0.0,0.9238384493712722
2017-10-12,1.8604922426540613,3.4272697782927876e-06,0.9238384493712722
2017-10-13,1.8653605008825325,0.0,0.9238384493712722
2017-10-16,1.8662002260447772,0.0,0.9238384493712722
2017-10-17,1.8695254254187181,0.0,0.9238384493712722
2017-10-18,1.8566072265910516,0.0,0.9276465269027087
2017-10-19,1.859241589352186,3.2559062893781353e-06,0.9276465269027087
2017-10-20,1.8533917723891273,0.0,0.9276465269027087
2017-10-23,1.8574055522682147,0.0,0.9276465269027087
2017-10-24,1.858005150379117,0.0,0.9276465269027087
2017-10-25,1.8633457399357936,0.0,0.9312642005575732
2017-10-26,1.856611587672582,3.093110974909157e-06,0.9312642005575732
2017-10-27,1.861233143774224,0.0,0.9312642005575732
2017-10-30,1.8643646491025478,0.0,0.9312642005575732
2017-10-31,1.8639152793071416,0.0,0.9312642005575732
2017-11-01,1.8680261690372917,0.0,0.9347009905296946
2017-11-02,1.865284805683521,2.938455426163803e-06,0.9347009905296946
2017-11-03,1.8695255702656097,0.0,0.9347009905296946
