date,nav_base,nav_sleeve_fin_only_a10,rel_sleeve_vs_base
2013-06-04,15461301.675966501,15458590.403971128,0.9998246414142745
2013-06-05,15436551.675966501,15433040.403971128,0.9997725352093473
2013-06-06,15298551.675966501,15295040.403971128,0.9997704833719071
2013-06-07,15354851.675966501,15349640.403971128,0.9996606107238711
2013-06-10,15448251.675966501,15442690.403971128,0.9996400063831156
2013-06-11,15383551.675966501,15378840.403971128,0.9996937461455839
2013-06-13,15104751.675966501,15106840.403971128,1.0001382828430043
2013-06-14,15108951.675966501,15105840.403971128,0.9997940775732097
2013-06-17,15157251.675966501,15153590.403971128,0.9997584475026446
2013-06-18,15223651.675966501,15219390.403971128,0.999720088708933
2013-06-19,15165451.675966501,15161240.403971128,0.9997223114691633
2013-06-20,15057651.675966501,15053190.403971128,0.9997037206005706
2013-06-21,14930751.675966501,14930240.403971128,0.999965757116154
2013-06-24,14872601.675966501,14870640.403971128,0.9998681285199387
2013-06-25,14782051.675966501,14780790.403971128,0.9999146754440438
2013-06-26,14926433.894599002,14924598.366065128,0.9998770283279426
2013-06-27,14974395.429438626,14972959.900904752,0.9999041344580061
2013-06-28,15347495.429438626,15343409.900904752,0.9997337983547441
2013-07-01,15270145.429438626,15267009.900904752,0.9997946628243743
2013-07-02,15274045.429438626,15269409.900904752,0.9996965094443847
2013-07-03,15221995.429438626,15218087.676553627,0.9997432824820429
2013-07-04,15219495.429438626,15216137.676553627,0.9997793781731749
2013-07-05,15315595.429438626,15310337.676553627,0.9996567059433489
2013-07-08,15224795.429438626,15220955.730790002,0.9997477996557379
2013-07-09,15401245.429438626,15397605.730790002,0.9997636750439892
2013-07-10,15515895.429438626,15510905.730790002,0.999678413748577
2013-07-11,15746145.429438626,15735731.982863503,0.999338666937773
2013-07-12,15819513.375002626,15809275.852890253,0.9993528548021869
2013-07-15,15877763.375002626,15866325.852890253,0.999279651557827
2013-07-16,15882663.375002626,15870875.852890253,0.9992578371880043
2013-07-17,16005613.375002626,15994075.852890253,0.9992791577653379
2013-07-18,16005463.375002626,15994175.852890253,0.9992947706762428
2013-07-19,15876613.375002626,15867475.852890253,0.9994244665473331
2013-07-22,15933103.768372003,15923475.852890253,0.9993957288158217
2013-07-23,16104003.768372003,16088647.275317127,0.9990464176936523
2013-07-24,16032953.768372003,16020747.275317127,0.9992386622433257
2013-07-25,15952882.465888003,15944056.220813502,0.9994467303891084
2013-07-26,16006727.123811752,15996583.107362252,0.9993662654225917
2013-07-29,15958806.167182127,15950102.052797752,0.999454588626919
2013-07-30,16050556.167182127,16041402.052797752,0.9994296699572883
2013-07-31,15960556.167182127,15951902.052797752,0.9994577811516262
2013-08-01,15980956.167182127,15970652.052797752,0.9993552254147636
2013-08-02,16100668.167182127,16091295.052797752,0.9994178431424678
2013-08-05,16114550.037208878,16106589.552797752,0.9995060064108061
2013-08-06,15938024.037208878,15932150.552797752,0.9996314797620198
2013-08-07,15802404.037208878,15797064.302797752,0.9996620935397834
2013-08-08,15743310.037208878,15737267.052797752,0.9996161554084342
2013-08-09,15654272.037208878,15649822.552797752,0.999715765485578
2013-08-12,15774598.037208878,15767061.552797752,0.9995222392105746
2013-08-13,15772542.037208878,15762308.802797752,0.9993511994206777
2013-08-14,15760625.497243628,15754948.809180627,0.9996398183521337
2013-08-15,15704160.855262877,15696769.447315127,0.9995293344218852
2013-08-16,15748410.306557378,15740102.197315127,0.9994724477531048
2013-08-19,15719775.306557378,15711423.251011128,0.9994686911623497
2013-08-20,15677554.306557378,15671028.001011128,0.999583716604093
2013-08-22,15645789.306557378,15638804.501011128,0.9995535664318755
2013-08-23,15663368.968793627,15657894.524373753,0.9996504938094237
2013-08-26,15711431.968793627,15706503.524373753,0.9996863147528715
2013-08-27,15667303.329597628,15661408.786808627,0.9996237678772795
2013-08-28,15653473.329597628,15647552.786808627,0.9996217744992221
2013-08-29,15706931.963149877,15701693.192207877,0.9996664675855036
2013-08-30,15888167.963149877,15883162.192207877,0.9996849371838458
2013-09-02,15868372.150006002,15862551.399361752,0.999633185396131
2013-09-03,15996080.097197752,15988443.963466002,0.999522624687714
2013-09-04,16090925.512704127,16083273.613029003,0.9995244586976005
2013-09-05,16134790.512704127,16125745.113029003,0.9994393853661749
2013-09-06,16110151.512704127,16100168.363029003,0.9993803193180865
2013-09-09,16104195.512704127,16093765.613029003,0.9993523489163494
2013-09-10,16208362.512704127,16198893.863029003,0.999415817010034
2013-09-11,16235390.512704127,16225145.363029003,0.9993689619188952
2013-09-12,16296130.512704127,16283802.363029003,0.9992434922102819
2013-09-13,16251132.512704127,16238685.863029003,0.9992341057052243
2013-09-14,16197454.512704127,16185934.363029003,0.9992887678946042
2013-09-16,16387110.512704127,16374837.363029003,0.9992510485807972
2013-09-17,16415836.512704127,16404434.113029003,0.9993054024590036
2013-09-18,16349558.512704127,16337782.613029003,0.9992797420391522
2013-09-23,16577009.512704127,16564494.113029003,0.9992450146291144
2013-09-24,16571683.512704127,16558997.363029003,0.9992344682623586
2013-09-25,16579637.512704127,16566116.613029003,0.9991844876183352
2013-09-26,16321421.512704127,16308762.613029003,0.9992243996844717
2013-09-27,16457879.512704127,16444849.113029003,0.9992082576819775
2013-09-30,16291620.512704127,16279709.113029003,0.9992688634217919
2013-10-01,16316669.512704127,16303476.863029003,0.999191461856548
2013-10-02,16246425.512704127,16231479.613029003,0.9990800499677029
2013-10-03,16561216.512704127,16545540.363029003,0.999053442139163
2013-10-04,16576981.512704127,16562432.863029003,0.9991223583338152
2013-10-07,16547666.512704127,16535190.363029003,0.9992460477937753
2013-10-08,16600895.512704127,16585403.113029003,0.999066773255499
2013-10-09,16530607.512704127,16513979.613029003,0.9989941144230576
2013-10-11,16537405.512704127,16518746.113029003,0.9988716851829758
2013-10-14,16485901.512704127,16469147.863029001,0.9989837589614244
2013-10-15,16609225.512704127,16591359.113029003,0.9989243086824574
2013-10-16,16559567.512704127,16541120.613029003,0.9988860276899761
2013-10-17,16531671.512704127,16512439.863029003,0.9988366784532137
2013-10-18,16504471.512704127,16488289.863029003,0.9990195596591707
2013-10-21,16360661.512704127,16342617.863029003,0.998897132022375
2013-10-22,16314717.512704127,16294370.613029003,0.9987528500166013
2013-10-23,16373752.512704127,16358578.113029003,0.9990732485016278
2013-10-24,16412337.512704127,16396064.613029003,0.9990084959157995
2013-10-25,16311859.512704127,16298184.113029003,0.99916162840512
2013-10-28,16451602.512704127,16437378.113029003,0.9991353790815126
2013-10-29,16386366.512704127,16373540.363029003,0.9992172670088162
2013-10-30,16533915.512704127,16522087.113029003,0.999284597791368
2013-10-31,16622110.512704127,16609916.613029003,0.9992664048487824
2013-11-01,16455581.512704127,16441832.863029003,0.999164499312011
2013-11-04,16315184.512704127,16300169.613029003,0.9990796978321985
2013-11-05,16231967.512704127,16218872.363029003,0.9991932493910628
2013-11-06,16248181.512704127,16235632.613029003,0.9992276735913301
2013-11-07,16171020.512704127,16159388.113029003,0.9992806638476536
2013-11-08,16214408.162566377,16201887.262891252,0.9992277917547412
2013-11-11,16091260.162566377,16080272.762891252,0.9993171821495569
2013-11-12,16159293.162566377,16148915.762891252,0.9993578060889962
2013-11-13,15989021.162566377,15978638.012891252,0.9993506075469188
2013-11-14,15990971.162566377,15981988.012891252,0.9994382361406445
2013-11-15,16040103.162566377,16029658.762891252,0.9993488570759632
2013-11-18,16052378.162566377,16039592.262891252,0.9992034887575137
2013-11-19,16090877.162566377,16079791.012891252,0.9993110288790896
2013-11-20,16049064.162566377,16040403.012891252,0.9994603330395222
2013-11-21,15861654.162566377,15853209.762891252,0.9994676217506334
2013-11-22,15965067.162566377,15956397.762891252,0.9994569769367803
2013-11-25,16151727.162566377,16139318.012891252,0.9992317137634739
2013-11-26,16179248.162566377,16166986.262891252,0.9992421217876183
2013-11-27,16203862.162566377,16194127.512891252,0.9993992389235689
2013-11-28,16309870.162566377,16297064.012891252,0.9992148220956095
2013-11-29,16344870.162566377,16333364.012891252,0.9992960390898988
2013-12-02,16329025.162566377,16316134.512891252,0.999210568325617
2013-12-03,16245891.162566377,16233080.262891252,0.9992114375538448
2013-12-04,16286994.162566377,16274446.262891252,0.9992295754790675
2013-12-05,16236906.162566377,16224072.762891252,0.9992096154558858
2013-12-06,16163473.162566377,16150950.762891252,0.9992252655385894
2013-12-09,16364209.162566377,16348738.762891252,0.9990546197789677
2013-12-10,16427578.162566377,16412200.512891252,0.9990639125546719
2013-12-11,16486443.162566377,16471243.012891252,0.9990780212854136
2013-12-12,16316241.162566377,16303680.262891252,0.9992301597193879
2013-12-13,16413994.162566377,16400246.262891252,0.9991624281366884
2013-12-16,16307726.162566377,16293787.762891252,0.9991452885867608
2013-12-17,16275617.162566377,16263498.012891252,0.9992553800231306
2013-12-18,16283887.162566377,16268990.012891252,0.9990851601017372
2013-12-19,16330059.162566377,16314938.762891252,0.9990740756341051
2013-12-20,16289684.162566377,16278818.233136877,0.9993329564084201
2013-12-23,16320301.889929753,16307254.605195252,0.9992005488119953
2013-12-24,16315201.889929753,16301304.605195252,0.9991482002595948
2013-12-25,16367185.889929753,16352358.855195252,0.9990940999366529
2013-12-26,16398202.889929753,16384758.105195252,0.9991801062089092
2013-12-27,16453515.889929753,16441567.105195252,0.9992737853225757
2013-12-30,16625969.889929753,16613586.605195252,0.999255184219839
2013-12-31,16566358.889929753,16552053.355195252,0.9991364707942434
2014-01-02,16576124.889929753,16563528.105195252,0.9992400645616423
2014-01-03,16426593.191386502,16413470.355195252,0.9992011224702313
2014-01-06,16368263.191386502,16356035.355195252,0.9992529545713998
2014-01-07,16319116.109144002,16307938.105195252,0.9993150361898285
2014-01-08,16340616.109144002,16329488.105195252,0.9993189972841646
2014-01-09,16342875.109144002,16329556.855195252,0.999185072769644
2014-01-10,16345685.109144002,16332628.855195252,0.9992012415593736
2014-01-13,16402443.109144002,16388986.355195252,0.9991795884394046
2014-01-14,16411439.109144002,16395696.105195252,0.9990407298321584
2014-01-15,16443158.109144002,16427978.855195252,0.9990768650494026
2014-01-16,16466608.109144002,16451328.855195252,0.9990721067843799
2014-01-17,16443569.109144002,16427802.105195252,0.9990411446660943
2014-01-20,16470068.109144002,16454800.855195252,0.9990730303088259
2014-01-21,16398739.109144002,16383317.105195252,0.999059561601285
2014-01-22,16457933.109144002,16441043.355195252,0.9989737621463921
2014-01-23,16375011.109144002,16359044.605195252,0.9990249469852369
2014-01-24,16428487.109144002,16411812.605195252,0.9989850249850779
2014-01-27,16202733.109144002,16188595.105195252,0.9991274309183819
2014-02-05,15848626.109144002,15833309.605195252,0.9990335752863831
2014-02-06,15875404.109144002,15860482.105195252,0.9990600551742708
2014-02-07,15983978.109144002,15969414.355195252,0.999088852984576
2014-02-10,15981688.109144002,15968336.355195252,0.9991645592219316
2014-02-11,15975638.109144002,15962486.355195252,0.9991767619009082
2014-02-12,16115860.109144002,16100814.105195252,0.9990663852970396
2014-02-13,16056768.109144002,16039450.355195252,0.9989214670205714
2014-02-14,16150805.109144002,16133441.605195252,0.9989249140317519
2014-02-17,16136249.109144002,16120488.855195252,0.9990233012739114
2014-02-18,16250346.109144002,16233102.105195252,0.9989388531276238
2014-02-19,16266561.109144002,16248894.605195252,0.9989139373817113
2014-02-20,16138549.109144002,16122738.855195252,0.9990203422970785
2014-02-21,16322155.109144002,16306291.855195252,0.9990281152309438
2014-02-24,16251801.109144002,16235022.605195252,0.9989675911096826
2014-02-25,16192713.109144002,16175399.105195252,0.9989307533683794
2014-02-26,16184250.109144002,16167840.105195252,0.9989860510163843
2014-02-27,16290489.109144002,16272724.855195252,0.9989095321920827
2014-03-03,16140095.109144002,16122719.605195252,0.9989234571524361
2014-03-04,16053388.109144002,16035563.355195252,0.9988896578200462
2014-03-05,16098547.109144002,16081053.105195252,0.9989133178397935
2014-03-06,16231938.109144002,16214563.605195252,0.99892961001749
2014-03-07,16319091.109144002,16301950.605195252,0.998949665527687
2014-03-10,16205098.109144002,16190256.605195252,0.9990841459984512
2014-03-11,16160360.109144002,16146183.105195252,0.9991227297007615
2014-03-12,16175953.109144002,16159127.105195252,0.9989598137534635
2014-03-13,16134775.109144002,16119825.605195252,0.9990734606557808
2014-03-14,16054116.109144002,16039435.855195252,0.9990855769418293
2014-03-17,16096027.109144002,16078888.105195252,0.9989352028402703
2014-03-18,16174535.109144002,16159997.605195252,0.9991012103995167
2014-03-19,16120577.109144002,16105459.105195252,0.9990621921382594
2014-03-20,15984574.109144002,15966891.474569753,0.9988937688015013
2014-03-21,15967489.109144002,15950414.974569753,0.9989306938331042
2014-03-24,16020662.109144002,16003364.974569753,0.9989203233638904
2014-03-25,16063742.109144002,16048451.974569753,0.9990481586127092
2014-03-26,16095046.109144002,16082921.224569753,0.9992466697832346
2014-03-27,16072079.109144002,16058842.974569753,0.9991764516286683
2014-03-28,16213735.109144002,16198245.974569753,0.9990446905373757
2014-03-31,16308368.109144002,16294248.974569753,0.9991342398896225
2014-04-01,16333808.109144004,16318305.974569753,0.999050917307791
2014-04-02,16279067.109144002,16267368.724569753,0.9992813848302352
2014-04-03,16315716.109144002,16302365.474569753,0.9991817316209144
2014-04-07,16275221.109144004,16263637.974569753,0.999288296331179
2014-04-08,16341647.109144002,16328232.724569753,0.9991791289773512
2014-04-09,16389447.109144002,16376382.724569753,0.9992028782614052
2014-04-10,16451587.109144002,16438089.724569753,0.9991795694552322
2014-04-11,16438012.109144002,16425825.224569753,0.9992586156712058
2014-04-14,16414046.109144002,16401600.474569753,0.9992417692449812
2014-04-15,16383754.109144002,16373938.724569753,0.9994009074776842
2014-04-16,16344006.109144002,16333322.224569753,0.9993463117608435
2014-04-17,16415309.109144002,16402838.224569753,0.9992402893852725
2014-04-18,16442304.109144002,16430817.724569753,0.9993014127157603
2014-04-21,16375720.080031877,16364258.724569753,0.9993001006730629
2014-04-22,16360391.080031877,16347603.974569753,0.9992184107702822
2014-04-23,16321327.080031877,16307612.724569753,0.999159727919496
2014-04-24,16354071.080031877,16340609.974569753,0.9991768957468602
2014-04-25,16161974.080031877,16148346.724569753,0.9991568260538816
2014-04-28,16196237.080031877,16185726.724569753,0.999351061891093
2014-04-29,16268490.080031877,16256892.724569753,0.9992871277294284
2014-04-30,16141970.080031877,16130998.474569753,0.999320305674727
2014-05-02,16283551.080031877,16269865.974569753,0.9991595748743708
2014-05-05,16235866.623625377,16222018.853711002,0.9991470877264891
2014-05-06,16324496.328629127,16310814.528213503,0.9991618852955586
2014-05-07,16327412.040376753,16314719.278213503,0.9992226102868071
2014-05-08,16397590.040376753,16386720.778213503,0.9993371427059412
2014-05-09,16360996.040376753,16349073.528213503,0.9992712844539644
2014-05-12,16264788.040376753,16250135.028213503,0.9990990960271432
2014-05-13,16291442.040376753,16279625.278213503,0.9992746644444388
2014-05-14,16372817.040376753,16360118.778213503,0.9992244302167468
2014-05-15,16389494.040376753,16377366.778213503,0.9992600587831831
2014-05-16,16412111.040376753,16401166.028213503,0.9993331136904738
2014-05-19,16432000.040376753,16421992.778213503,0.9993909894024672
2014-05-20,16403856.040376753,16390964.528213503,0.999214116965455
2014-05-21,16380277.040376753,16368761.778213503,0.9992970044319235
2014-05-22,16584560.040376753,16569862.778213503,0.9991137984892293
2014-05-23,16648463.040376753,16635149.778213503,0.9992003308575115
2014-05-26,16663898.040376753,16651007.278213503,0.9992264257659274
2014-05-27,16717726.040376753,16705558.778213503,0.9992721939494723
2014-05-28,16896901.729567252,16882379.0282135,0.9991405109891632
2014-05-29,16876115.729567252,16859139.2782135,0.9989940545783288
2014-05-30,16996413.729567252,16973001.7782135,0.9986225358051256
2014-06-03,16997111.67459263,16975147.83188538,0.9987077897040542
2014-06-04,16907372.191043627,16890326.019370876,0.9989917905940593
2014-06-05,16893924.7946445,16874668.37297175,0.9988601570146178
2014-06-06,16916449.7946445,16896883.03625713,0.998843329503241
2014-06-09,16955045.075633503,16935207.219540376,0.9988299732613725
2014-06-10,17084023.461729754,17063203.49002825,0.9987813191811553
2014-06-11,17048514.461729754,17027678.536116503,0.9987778450926019
2014-06-12,17064350.461729754,17040916.286116503,0.99862671739743
2014-06-13,17072519.461729754,17048778.036116503,0.998609377739093
2014-06-16,17070799.461729754,17048965.036116503,0.9987209488540827
2014-06-17,17110259.461729754,17088166.036116503,0.9987087615086921
2014-06-18,17130909.461729754,17109316.036116503,0.998739505006346
2014-06-19,17132368.461729754,17112926.786116503,0.9988652079450264
2014-06-20,17034493.461729754,17018214.286116503,0.9990443404936094
2014-06-23,17102520.444561504,17082835.268948253,0.9988489897920566
2014-06-24,17178298.444561504,17158536.768948253,0.998849613908093
2014-06-25,17214292.444561504,17194263.018948253,0.9988364653570424
2014-06-26,17299186.444561504,17279139.268948253,0.9988411492252832
2014-06-27,17320663.444561504,17300960.518948253,0.9988624612633162
2014-06-30,17332938.444561504,17313525.018948253,0.9988799691595661
2014-07-01,17355178.444561504,17336253.018948253,0.9989095228450859
2014-07-02,17384741.444561504,17366862.018948253,0.9989715449222949
2014-07-03,17285529.444561504,17269806.268948253,0.9990903850724574
2014-07-04,17288904.444561504,17272470.768948253,0.9990494669187427
2014-07-07,17254782.444561504,17239272.018948253,0.9991010941074984
2014-07-08,17409893.444561504,17390895.518948253,0.9989087856468654
2014-07-09,17440857.444561504,17422836.768948253,0.9989667551798682
2014-07-10,17581303.444561504,17563798.768948253,0.9990043584840881
2014-07-11,17482360.444561504,17466125.768948253,0.999071368213421
2014-07-14,17554342.444561504,17537446.518948253,0.9990375073480189
2014-07-15,17718039.444561504,17702259.768948253,0.9991094005822357
2014-07-16,17655119.444561504,17642667.768948253,0.9992947271950015
2014-07-17,17728736.2445615,17714993.568948254,0.9992248361403954
2014-07-18,17720648.2445615,17707799.068948254,0.9992749037486712
2014-07-21,17725106.2445615,17714608.568948254,0.9994077510471077
2014-07-22,17827230.2445615,17815919.818948254,0.9993655534001589
2014-07-24,17915681.2445615,17905073.318948254,0.9994078971673787
2014-07-25,17959334.2445615,17947889.318948254,0.9993627310758074
2014-07-28,18165742.2445615,18157930.318948254,0.9995699638634041
2014-07-29,18040079.2445615,18028969.068948254,0.9993841393121043
2014-07-30,18150026.2445615,18137661.318948254,0.9993187378659052
2014-07-31,18009794.2445615,17998061.568948254,0.9993485391640835
2014-08-01,17873986.9445615,17862610.518948253,0.9993635205369382
2014-08-04,17822075.644561503,17808759.718948256,0.9992528409216291
2014-08-05,17430220.1445615,17416974.718948252,0.9992400884496356
2014-08-06,17639481.1945615,17624454.268948253,0.9991481084138756
2014-08-07,17702411.1945615,17687189.268948253,0.9991401213401978
2014-08-08,17636534.094561502,17621625.668948255,0.9991546850683183
2014-08-11,17742293.2945615,17729596.368948255,0.9992843695342846
2014-08-12,17684065.1445615,17672512.218948252,0.999346704192797
2014-08-13,17859209.344561502,17848258.418948255,0.9993868191249697
2014-08-14,17857152.5568985,17848233.504775003,0.9995005333523875
2014-08-15,17805160.056898504,17796438.704775,0.9995101783923519
2014-08-18,17734995.8568985,17722003.29602925,0.9992674054747976
2014-08-19,17992867.157710504,17970516.54602925,0.9987578071084866
2014-08-20,18171434.007710505,18146340.69602925,0.9986190791728046
2014-08-21,18289746.307710502,18263470.79602925,0.9985633747325312
2014-08-22,18551860.557710502,18525663.54602925,0.9985879038062108
2014-08-25,18502999.007710505,18474589.19602925,0.9984645834078347
2014-08-26,18473931.507710505,18448286.79602925,0.998611843306307
2014-08-27,18571764.957710505,18545014.04602925,0.9985595923843443
2014-08-28,18510592.057710502,18486126.54602925,0.9986782966419996
2014-08-29,18308876.607710503,18287523.69602925,0.9988337399317957
2014-09-01,18409236.307710502,18389122.396029253,0.9989074010814438
2014-09-02,18245304.457710505,18228690.34602925,0.9990894034287144
2014-09-03,18465809.557710502,18446177.34602925,0.9989368344983796
2014-09-04,18448085.057710502,18430844.646029253,0.9990654633460699
2014-09-05,18354439.657710504,18337906.34602925,0.9990992200258041
2014-09-09,18393997.807710506,18378377.49602925,0.9991507930008174
2014-09-10,18312290.857710503,18300014.84602925,0.9993296299312501
2014-09-11,18308309.357710503,18295501.84602925,0.9993004536120176
2014-09-12,18228881.107710503,18216548.49602925,0.9993234575611974
2014-09-15,18176734.685003877,18166701.445159376,0.999448017478476
2014-09-16,17977676.185003877,17967411.245159376,0.9994290174247847
2014-09-17,18095186.685003877,18082533.345159378,0.9993007344956002
2014-09-18,18163493.635003876,18148445.995159376,0.9991715448499676
2014-09-19,18147432.485003877,18132358.345159378,0.9991693513748043
2014-09-22,18017345.685003877,18003895.545159377,0.9992534893829731
2014-09-23,17969825.185003877,17955626.645159375,0.9992098676699231
2014-09-24,18012470.985003877,17994551.645159375,0.9990051703700497
2014-09-25,17888491.53500388,17870938.195159376,0.9990187356038291
2014-09-26,17855039.18500388,17843287.245159376,0.999341813830665
2014-09-29,17729821.28500388,17721098.145159375,0.9995079961774977
2014-09-30,17718437.83500388,17711870.895159375,0.9996293725267624
2014-10-01,17664754.985003877,17658804.245159376,0.9996631292169321
2014-10-02,17569764.785003874,17566988.245159376,0.9998419705739676
2014-10-03,17881913.08500388,17874757.745159376,0.9995998560215292
2014-10-06,17729917.135003876,17722839.195159376,0.9996007911491855
2014-10-07,17716168.33500388,17710647.695159376,0.9996883840941161
2014-10-08,17744277.885003876,17739890.145159375,0.9997527236739113
2014-10-09,17862627.69694388,17854012.398407627,0.9995176914235454
2014-10-13,17507161.374805875,17501793.20191963,0.9996933727420843
2014-10-14,17585964.881742254,17581913.9409045,0.9997696492137342
2014-10-15,17459200.281367753,17458518.863225255,0.9999609708273279
2014-10-16,17410424.07853075,17410399.509857506,0.9999985888526819
2014-10-17,17360001.598931875,17355281.33025863,0.9997280951475526
2014-10-20,17461314.082675755,17458594.799306754,0.9998442681142939
2014-10-21,17455965.541380502,17451018.158011504,0.9997165792200224
2014-10-22,17522070.37558775,17517271.626799256,0.9997261311771022
2014-10-23,17567749.42558775,17561998.376799256,0.9996726359962694
2014-10-24,17559907.94193225,17554372.426799253,0.9996847640003979
2014-10-27,17642192.391932253,17636684.276799254,0.9996877873786527
2014-10-28,17789551.29193225,17782011.176799253,0.9995761492232568
2014-10-29,17946694.69193225,17937867.576799255,0.9995081481417878
2014-10-30,17974612.44193225,17969148.826799255,0.9996960371106389
2014-10-31,18083178.74193225,18075092.726799253,0.9995528432667512
2014-11-03,18015782.74193225,18006856.526799254,0.9995045335936351
2014-11-04,18002998.09642225,17994409.236476876,0.9995229205769298
2014-11-05,17990205.331237756,17983129.071292378,0.9996066604124251
2014-11-06,17932617.827726502,17926007.12129238,0.9996313585390806
2014-11-07,17836036.124305125,17831898.72210713,0.9997680312952295
2014-11-10,18097581.568424754,18091401.606892005,0.9996585200343271
2014-11-11,18056974.874677252,18051715.382018752,0.9997087279184358
2014-11-12,17861697.55564888,17857272.062077753,0.9997522355555883
2014-11-13,17970369.809773628,17967017.806356627,0.9998134705377528
2014-11-14,17990041.909773625,17987231.90635663,0.9998438022862265
2014-11-17,17834376.009773627,17832224.706356626,0.9998793732163199
2014-11-18,17920368.60977363,17919607.706356626,0.9999575397452155
2014-11-19,18043209.251442254,18041006.82233463,0.9998779358440656
2014-11-20,18109569.843919378,18104008.714811753,0.999692917658699
2014-11-21,18062839.04683288,18058782.222622003,0.9997754049515496
2014-11-24,18096549.135687377,18093573.611476503,0.9998355750486702
2014-11-25,17979722.275460377,17975637.95392225,0.9997728373400014
2014-11-26,17965557.2286105,17962158.370807253,0.9998108125587202
2014-11-27,18058896.126154255,18056601.573100254,0.9998729405696798
2014-11-28,18110959.339589253,18107032.32357113,0.9997831690776569
2014-12-01,17842640.955623627,17840260.60420888,0.9998665919792553
2014-12-02,17671187.405623626,17671059.14678088,0.9999927419227806
2014-12-03,17820131.10243313,17820116.133315254,0.9999991599883419
2014-12-04,17989255.152433127,17988644.48331525,0.9999660536741126
2014-12-05,17912322.50243313,17908840.633315254,0.9998056159876866
2014-12-08,17901381.05243313,17897998.48331525,0.9998110442368681
2014-12-09,17912508.952433128,17908634.383315254,0.9997836947840103
2014-12-10,17742344.65243313,17743022.383315254,1.00003819849605
2014-12-11,17637451.984491255,17637468.46049063,1.0000009341485034
2014-12-12,17646674.3736785,17648600.38455063,1.0001091429938211
2014-12-15,17565055.905609503,17566859.22377988,1.0001026650971148
2014-12-16,17626163.17805838,17628894.596228752,1.0001549638536067
2014-12-17,17443229.578058377,17444723.79622875,1.0000856617843439
2014-12-18,17555217.17805838,17557108.396228753,1.000107729693754
2014-12-19,17774985.628058378,17775527.74622875,1.0000304989371984
2014-12-22,17809185.628058378,17810727.74622875,1.0000865911671977
2014-12-23,17787151.606730256,17790138.024900626,1.0001678974934491
2014-12-24,17914738.74736075,17913931.065531127,0.9999549152325906
2014-12-25,17881598.28067263,17881483.998843003,0.9999936089700802
2014-12-26,17947170.617677253,17947554.03584763,1.0000213637112247
2014-12-27,17900350.852876753,17901696.841220003,1.0000751934056664
2014-12-29,18008925.234729253,18009110.187330004,1.000010270052118
2014-12-30,18024529.412633255,18026153.365904003,1.0000900968471116
2014-12-31,18128466.833281502,18128202.886552252,0.999985440206738
2015-01-05,17949978.174244877,17948881.710608628,0.999938915600587
2015-01-06,17625115.724244878,17624945.360608626,0.9999903340415509
2015-01-07,17595883.18847763,17596828.391443003,1.0000537172789365
2015-01-08,17887134.578032877,17888701.655078754,1.0000876091717787
2015-01-09,17923521.723613128,17924002.27697763,1.000026811324912
2015-01-12,17934826.76442938,17936968.51779388,1.0001194186814644
2015-01-13,18096823.504226003,18098138.757590503,1.000072678686632
2015-01-14,17908645.312864255,17910603.982559502,1.0001093700646269
2015-01-15,17829322.812864255,17830853.182559505,1.0000858344263164
2015-01-16,17850347.528919004,17851905.852122005,1.00008729932011
2015-01-19,17915828.371374004,17916660.29169238,1.0000464349345803
2015-01-20,17886393.921374004,17887545.56474513,1.0000643865597607
2015-01-21,18073243.871374004,18073427.91474513,1.000010183195249
2015-01-22,18136304.821374003,18135404.36474513,0.9999503506013081
2015-01-23,18263204.771374006,18261186.714745127,0.9998895015056699
2015-01-26,18254919.851675,18253674.39504613,0.9999317741935331
2015-01-27,18316494.951526128,18315280.62847138,0.9999337033063387
2015-01-28,18268651.55152613,18269174.22847138,1.0000286105925102
2015-01-29,18161798.00152613,18162364.77847138,1.00003120709443
2015-01-30,18132330.451526128,18132394.72847138,1.000003544880534
2015-02-02,18173208.55152613,18174004.52847138,1.0000437994723383
2015-02-03,18146610.95152613,18145773.12847138,0.9999538303291456
2015-02-04,18311768.128547627,18311056.305492878,0.9999611275629009
2015-02-05,18366327.785997126,18365233.82615063,0.9999404366589095
2015-02-06,18299077.785997126,18298383.82615063,0.9999620767858024
2015-02-09,18194309.885997128,18195844.72615063,1.0000843582506354
2015-02-10,18252851.16770938,18250915.207862876,0.999893936578526
2015-02-11,18279169.852882378,18275924.54356388,0.9998224586048153
2015-02-12,18294722.907248378,18294115.16363613,0.999966780387146
2015-02-13,18313866.357248377,18311989.21363613,0.9998975015119348
2015-02-24,18555279.25724838,18550079.91363613,0.9997197916808382
2015-02-25,18645772.657248378,18638836.31363613,0.9996279937688959
2015-02-26,18496319.50724838,18487763.56363613,0.9995374245341677
2015-03-02,18373859.357248377,18372658.91363613,0.9999346656797079
2015-03-03,18397789.25724838,18393826.71363613,0.9997846184910131
2015-03-04,18384526.10724838,18378307.16363613,0.9996617294579163
2015-03-05,18280546.657248378,18275593.71363613,0.9997290593271025
2015-03-06,18388776.10724838,18382257.16363613,0.999645493339294
2015-03-09,18224060.20724838,18219849.96363613,0.9997689733481799
2015-03-10,18223575.75724838,18219938.11363613,0.9998003880434495
2015-03-11,18198668.80724838,18195575.46363613,0.9998300236327715
2015-03-12,18366847.857248377,18362952.21363613,0.9997878980844985
2015-03-13,18301004.857248377,18297632.51363613,0.9998157290466534
