date,nav_base_e16_e18_e22_v2s,nav_blend_e45_a25,nav_blend_e45_a35,nav_blend_e45_a50,nav_chal_e45_e3
2017-01-12,4145192.328921772,4125701.2377615348,4107248.044778346,4089401.8392849606,4043755.2956988225
2017-01-13,4129576.510179654,4116319.187761535,4098755.9947783463,4081558.1892849607,4036406.895698823
2017-01-16,4083656.1873207283,4078240.369844664,4062303.4882515427,4046492.0850051753,4003343.6082443567
2017-01-17,4092672.5877985237,4084313.0698446636,4067143.1382515426,4050260.035005175,4006637.808244356
2017-01-18,4066241.437798524,4064653.219844664,4049386.9382515424,4034044.685005175,3991562.258244356
2017-01-19,4063233.3377985237,4057548.3198446636,4042390.2382515427,4027463.635005175,3985496.1582443565
2017-01-20,4065591.687798524,4059484.469844664,4045004.9882515427,4030455.0850051753,3988372.6082443567
2017-01-23,4096807.7377985236,4091348.2198446635,4076363.4882515427,4061283.135005175,4017682.1082443567
2017-01-24,4085901.9377985233,4083727.3198446636,4069772.4882515427,4055356.035005175,4012175.1582443565
2017-02-02,4062109.1377985235,4065584.619844664,4051262.4882515427,4036255.0850051753,3993730.9582443563
2017-02-03,4074994.524215736,4075865.619844664,4061566.8382515428,4046560.585005175,4003536.6582443565
2017-02-06,4108932.374215736,4116927.4198446637,4103161.7382515427,4088013.3350051753,4042871.1582443565
2017-02-07,4135731.324215736,4144617.0198446633,4131227.5882515428,4115997.435005175,4069469.8582443567
2017-02-08,4123761.5742157367,4135909.719844664,4124231.7382515427,4110375.9350051754,4064439.2582443566
2017-02-09,4122515.674215736,4137174.1865588585,4125809.0354144904,4112114.890856924,4066130.6596319904
2017-02-10,4162052.1742157363,4169949.686558859,4156705.9854144906,4141371.9408569243,4093669.85963199
2017-02-13,4180816.0742157362,4185136.736558859,4170522.2854144904,4154130.5408569244,4105637.45963199
2017-02-14,4179516.4242157363,4186773.6365588587,4173187.0854144907,4157557.7408569246,4109040.9096319904
2017-02-15,4223053.024215736,4224991.636558859,4210687.035414491,4194372.8908569245,4144043.7096319906
2017-02-16,4197707.224215736,4209861.786558858,4197342.035414491,4182171.990856924,4132599.0096319905
2017-02-17,4179591.4242157363,4192682.9365588585,4180901.08541449,4166444.990856924,4117773.0596319903
2017-02-18,4195223.724190205,4206204.9365588585,4194024.2854144904,4179356.1908569243,4130082.9096319904
2017-02-20,4195297.024190205,4202695.286558858,4188876.2854144904,4173202.2908569244,4124102.3596319905
2017-02-21,4197847.724190205,4206449.136558859,4192334.5354144904,4176315.4408569243,4126914.8596319905
2017-02-22,4210056.174190205,4215165.336558858,4200953.48541449,4184986.340856924,4135280.5096319905
2017-02-23,4199815.1741902055,4197025.886558859,4181286.48541449,4164530.4408569243,4115605.85963199
2017-02-24,4190187.4241902055,4198870.336558859,4183130.08541449,4165902.140856924,4116780.0596319903
2017-03-01,4180571.224190206,4193352.586558859,4177832.9854144906,4160825.840856924,4112016.8096319903
2017-03-02,4184142.0741902054,4198787.423008502,4184755.1706775567,4168612.26194748,4119565.259170923
2017-03-03,4167382.3741902057,4187168.9730085023,4174166.470677557,4158606.4119474804,4110015.8091709227
2017-03-06,4187932.0741902054,4200690.563393121,4186290.969103177,4170128.5058491337,4121125.9591709226
2017-03-07,4192281.6045767814,4206339.195867875,4192469.8123062793,4176635.6147568366,4127377.484809994
2017-03-08,4182614.6886585113,4199070.412581167,4185196.968940207,4169240.8958755587,4120256.8858509595
2017-03-09,4163261.1886585113,4190087.312581167,4177290.318940207,4161549.195875559,4112704.6358509595
2017-03-10,4170251.238658511,4191629.412581167,4177566.168940207,4161186.6458755587,4112295.28585096
2017-03-13,4175177.6386585105,4205454.212581167,4192744.068940207,4176890.495875559,4127407.68585096
2017-03-14,4181731.1886585113,4221132.312581168,4208065.918940207,4191629.4958755593,4141497.98585096
2017-03-15,4183331.238658511,4223696.812581168,4211125.518940208,4194875.695875559,4144537.18585096
2017-03-16,4213810.056401337,4250099.312581168,4236514.918940207,4219559.595875558,4168243.4358509593
2017-03-17,4232737.306401337,4255370.647460331,4240513.873188318,4222936.378618609,4171366.4174148766
2017-03-20,4233281.656401336,4253713.547460332,4237957.573188318,4219546.028618609,4167803.6674148766
2017-03-21,4248860.668620905,4269740.347460331,4253925.373188318,4235568.078618609,4183320.4174148766
2017-03-22,4224616.268620905,4248309.747460332,4233929.673188318,4216801.878618608,4165514.7174148764
2017-03-23,4219833.495601937,4250300.8720810115,4236314.4059446575,4219274.626966616,4167921.8384960694
2017-03-24,4209513.991150592,4239005.466158486,4225717.145833935,4209301.426058945,4158420.828193212
2017-03-27,4214851.041150592,4245082.166158486,4231559.145833935,4214739.976058945,4163470.6781932116
2017-03-28,4222637.405276451,4252565.383249611,4240698.772453446,4225344.222186224,4174163.8654478723
2017-03-29,4238666.305276452,4274055.633249611,4262765.422453446,4247619.772186223,4195663.5654478725
2017-03-30,4252786.205276451,4281664.48324961,4268596.422453445,4252311.222186224,4200012.715447873
2017-03-31,4231327.44589562,4260050.713289388,4247510.855998273,4231673.802734012,4180163.204330759
2017-04-05,4247036.981705326,4285452.276606502,4275078.305998273,4260237.902734012,4207801.50433076
2017-04-06,4218204.181705326,4267956.026606502,4259649.216649696,4246775.406517963,4195068.751697918
2017-04-07,4201104.081705325,4257944.626606503,4251435.316649696,4239988.356517962,4188722.301697918
2017-04-10,4226049.181705326,4274820.776606503,4266457.316649696,4253836.756517963,4202015.251697918
2017-04-11,4207493.081705326,4268367.076606503,4262699.1666496955,4252167.406517963,4200738.301697919
2017-04-12,4213514.181705326,4268234.726606503,4260857.116649696,4248896.006517963,4197372.601697919
2017-04-13,4203116.381705326,4268819.676606503,4263818.416649696,4253293.156517963,4201798.151697919
2017-04-14,4178215.4217301556,4229343.432611678,4222387.866649696,4210602.906517963,4160446.4016979183
2017-04-17,4179845.0717301555,4225920.232611678,4219159.016649696,4207555.406517963,4157528.8516979185
2017-04-18,4187717.3519897717,4231485.600060951,4224774.78713139,4213374.589560767,4163217.08717334
2017-04-19,4151536.300847334,4188184.0052820994,4181173.33050148,4170018.142667939,4121433.5549333836
2017-04-20,4149030.1604884635,4184499.63790703,4176002.2340363464,4163749.6077018017,4115494.254933384
2017-04-21,4168710.217979319,4212170.7879070295,4205452.384036346,4194168.857701801,4144841.183477119
2017-04-24,4164438.567979319,4217224.12364002,4211651.195742687,4200726.365456408,4151503.7334771194
2017-04-25,4205708.66797932,4256978.223640021,4249489.845742687,4236592.815456408,4185631.183477119
2017-04-26,4217230.221725228,4275416.273640021,4269200.945742687,4257129.765456408,4205128.758097747
2017-04-27,4217986.471725228,4258535.673640021,4250665.995742687,4238148.815456408,4186856.4080977472
2017-04-28,4207137.126428504,4244933.970646466,4237996.574986218,4226631.596134682,4176378.908097747
2017-05-02,4264976.071515526,4313952.532846867,4305205.009869354,4291215.042828128,4238290.373598825
2017-05-03,4273480.3715155255,4323045.132846868,4314613.059869354,4300966.992828127,4247848.773598826
2017-05-04,4293981.3715155255,4344640.032846868,4336470.159869354,4322956.992828127,4269235.873598825
2017-05-05,4262556.321515526,4316901.1828468675,4309924.3598693535,4297573.342828128,4244967.773598826
2017-05-08,4280160.6215155255,4332641.882846868,4325477.159869354,4312704.492828127,4259387.423598825
2017-05-09,4275742.628993849,4328514.655441669,4322324.744216405,4310348.256981932,4257194.798757579
2017-05-10,4267279.523101023,4322952.501854282,4316834.36762449,4305102.844258138,4252295.791605753
2017-05-11,4277418.442301273,4334081.71016213,4327175.069800132,4314414.995437705,4260960.127761942
2017-05-12,4283206.042301274,4337692.110162131,4330233.069800132,4316976.195437704,4263318.627761942
2017-05-15,4297885.242301274,4356110.860162131,4348520.869800133,4334920.795437705,4280720.527761943
2017-05-16,4299280.6423012735,4350762.46016213,4342807.319800132,4329300.645437704,4275292.427761942
2017-05-17,4287333.342301274,4347667.110162131,4341360.269800132,4328748.845437705,4274854.477761942
2017-05-18,4269828.642301274,4331594.66016213,4325727.1698001325,4313547.995437705,4260206.227761943
2017-05-19,4269192.3923012735,4329736.91016213,4323954.969800132,4311876.095437705,4258595.477761943
2017-05-22,4277775.242301274,4344036.71016213,4337734.319800132,4324715.195437704,4270799.5777619425
2017-05-23,4284944.1423012735,4344687.21016213,4337858.219800132,4324746.695437704,4270849.977761942
2017-05-24,4287926.492301273,4343705.91016213,4336020.169800132,4322427.645437704,4268624.3277619425
2017-05-25,4288892.092301274,4352102.310162131,4346118.319800132,4333508.445437704,4279469.677761942
2017-05-26,4292329.804451476,4354737.428389986,4348678.099517162,4335869.502404788,4281682.017530232
2017-05-31,4275976.004451476,4337047.8283899855,4329963.199517162,4316316.852404788,4262602.367530232
2017-06-01,4267750.022698078,4337335.508586465,4332529.710859331,4320600.844300031,4267082.188289308
2017-06-02,4278202.4726980785,4345592.708586466,4339993.860859331,4327343.744300031,4273439.188289308
2017-06-03,4284314.372698079,4350616.708586466,4344555.360859331,4331550.644300031,4277450.388289308
2017-06-05,4295770.822698079,4365804.808586465,4360748.360859331,4348505.244300031,4294103.138289308
2017-06-06,4294725.022698079,4367099.308586465,4362731.460859331,4351135.8943000315,4296853.338289308
2017-06-07,4288427.322698079,4361324.658586466,4356686.760859331,4344745.744300031,4290517.738289309
2017-06-08,4310078.2226980785,4387617.758586465,4382300.710859331,4369310.094300031,4314164.538289309
2017-06-09,4292889.922698079,4372011.958586466,4367086.760859331,4354401.44430003,4299700.988289308
2017-06-12,4283137.972698079,4363595.708586466,4359621.260859331,4347657.094300031,4293242.388289308
2017-06-13,4292238.372698079,4371975.458586466,4366592.510859331,4353410.344300031,4298614.138289308
2017-06-14,4277893.072698079,4354330.508586465,4349190.910859331,4336478.994300031,4282281.638289308
2017-06-15,4286835.022698079,4355507.508586465,4349572.710859331,4336559.194300031,4282345.538289309
2017-06-16,4287078.522698079,4368407.708586466,4363102.010859331,4350072.394300031,4295479.838289308
2017-06-19,4305944.872698079,4387067.608586466,4380810.260859331,4366976.19430003,4311805.088289308
2017-06-20,4312225.2226980785,4397072.708586466,4390226.510859331,4376092.94430003,4320814.838289308
2017-06-21,4310409.672698079,4398867.708586466,4393728.860859331,4380924.644300031,4325716.738289308
2017-06-22,4326413.322698079,4414988.958586466,4408311.060859331,4393952.794300031,4338089.588289308
2017-06-23,4318419.922698079,4416258.158586465,4410295.760859331,4396012.094300031,4340073.338289308
2017-06-26,4385886.7226980785,4484000.808586465,4477078.110859331,4461638.294300031,4403638.738289308
2017-06-27,4409076.522698078,4508143.508586465,4500266.46085933,4483603.144300031,4424663.938289308
2017-06-28,4379212.122698079,4477100.208586466,4471784.860859331,4457579.294300031,4399798.238289308
2017-06-29,4427952.472698079,4521203.058586465,4514434.910859331,4499068.94430003,4439980.038289308
2017-06-30,4417032.472698079,4511549.608586465,4505379.060859331,4490434.744300031,4431587.788289308
2017-07-03,4429633.622698079,4527049.833423088,4521372.2774461955,4506947.607367131,4447867.337951277
2017-07-04,4412719.308153112,4511078.199286055,4505569.999119172,4491398.899270836,4432830.13537549
2017-07-05,4445972.470687654,4538727.569668471,4532794.184684435,4518791.749270836,4459504.23537549
2017-07-06,4427782.492351671,4527067.9196684705,4522202.684684435,4508748.749270836,4449765.535375491
2017-07-07,4410289.742351671,4507910.469668471,4504154.984684435,4491698.249270836,4433315.95948483
2017-07-10,4403571.442351671,4496442.76966847,4491531.934684435,4478353.249270836,4419776.809484828
2017-07-11,4435383.792351671,4523399.4196684705,4518164.884684435,4504920.799971746,4446070.509484828
2017-07-12,4424002.992351671,4521226.76966847,4518407.934684435,4506788.399971746,4448058.659484829
2017-07-13,4429533.542351671,4530552.369668471,4528468.234684435,4517183.499971746,4458203.309484828
2017-07-14,4444928.09235167,4545000.41966847,4541986.234684435,4529665.649971746,4470194.159484829
2017-07-17,4469343.292351671,4570718.91966847,4569380.584684434,4558200.099971745,4498095.409484829
2017-07-18,4480101.792351671,4583328.36966847,4582112.684684435,4571040.499971746,4510666.909484829
2017-07-19,4471597.292351671,4574842.1696684705,4572637.834684434,4560758.999971746,4500575.459484829
2017-07-20,4469591.09235167,4569817.06966847,4566044.734684435,4553036.299971745,4492909.659484829
2017-07-21,4438603.25915167,4546050.48496847,4543726.181484435,4531691.857271745,4472229.094384829
2017-07-24,4465794.80915167,4569705.184968471,4566172.331484435,4553389.157271746,4493330.094384829
2017-07-25,4469640.70915167,4565973.584968471,4562074.481484435,4549186.157271746,4489152.744384829
2017-07-26,4458429.80915167,4546978.08496847,4542152.731484435,4528820.357271745,4469205.894384828
2017-07-27,4476514.6591516705,4570311.584968471,4567056.931484435,4554968.507271745,4494957.044384829
2017-07-28,4469244.609151671,4556652.084968471,4551123.931484435,4537399.557271745,4477610.194384828
2017-07-31,4440064.35915167,4542852.434968471,4540794.431484434,4529561.257271745,4470282.144384827
2017-08-01,4462362.55915167,4565467.884968471,4563063.881484434,4551337.057271745,4491448.794384829
2017-08-02,4505045.45915167,4603817.584968471,4600634.581484434,4588127.257271745,4527195.194384828
2017-08-03,4487943.9091516705,4591469.78496847,4588599.031484434,4576239.707271745,4515680.194384828
2017-08-04,4532493.809151671,4636787.28496847,4632477.481484435,4618456.707271745,4556509.144384828
2017-08-07,4570300.009151671,4667670.302351421,4662965.0511352,4649183.211517255,4586631.686289031
2017-08-08,4561873.959151671,4655831.602351421,4651703.051135201,4638489.811517255,4576188.086289031
2017-08-09,4511165.559151671,4610953.70235142,4608683.0511352,4597082.261517255,4536032.186289031
2017-08-10,4460654.279151671,4561399.382351421,4559460.181135201,4548110.221517254,4488159.096289031
2017-08-11,4458146.60682739,4554296.723504606,4552774.8311352,4542351.921517255,4482709.296289031
2017-08-14,4434822.40682739,4521595.223504606,4519353.131135201,4508485.171517255,4449519.746289032
2017-08-15,4443167.756827391,4536517.973504606,4533929.5311352005,4522264.521517254,4462795.146289031
2017-08-16,4450393.85682739,4544491.723504606,4543546.681135201,4533702.021517254,4474300.046289031
2017-08-17,4494514.206827391,4601049.723504606,4600845.7311352,4591207.071517254,4530329.446289031
2017-08-18,4471235.279377631,4577054.123504605,4576808.5311352,4567037.471517255,4506220.201832623
2017-08-21,4464352.679377631,4576165.373504605,4577874.0311352,4569607.521517254,4508900.451832623
2017-08-22,4492734.405193738,4600774.723504606,4600314.4322388405,4590869.721517255,4528702.351832624
2017-08-23,4486986.105193737,4600515.123504605,4601580.082238841,4593049.671517254,4531170.151832623
2017-08-24,4516568.505193737,4633201.923504605,4634139.9322388405,4625301.121517254,4561733.001832623
2017-08-25,4505648.355193738,4624029.2735046055,4625771.132238842,4617803.121517254,4554684.001832623
2017-08-28,4541613.505193737,4653279.373504605,4654362.032238841,4645093.521517254,4580741.651832623
2017-08-29,4533708.155193738,4642776.123504605,4643604.482238841,4634271.671517254,4570468.901832623
2017-08-30,4543229.055193737,4652815.2735046055,4652996.032238841,4643218.321517254,4578889.801832623
2017-08-31,4561805.046948443,4672494.9708376145,4672204.282238841,4661839.369736133,4596520.301832624
2017-09-01,4545100.246948443,4676099.920837614,4678004.333395259,4668660.819736132,4602884.628354439
2017-09-04,4514409.196948443,4642034.570837614,4643505.433395259,4634132.919736132,4569831.728354438
2017-09-05,4524213.296948442,4652044.7208376145,4653604.683395259,4644273.619736133,4579489.728354438
