date,nav_base_e16_e18_e22_v2s,nav_blend_e45_a05,nav_blend_e45_a10,nav_blend_e45_a15,nav_blend_e45_a20,nav_blend_e45_a25,nav_blend_e45_a30,nav_blend_e45_a35,nav_blend_e45_a40,nav_blend_e45_a45,nav_blend_e45_a50,nav_blend_e45_a55,nav_blend_e45_a60,nav_blend_e45_a65,nav_blend_e45_a70,nav_blend_e45_a75,nav_blend_e45_a80,nav_blend_e45_a85,nav_blend_e45_a90,nav_blend_e45_a95,nav_chal_e45_e3
2014-10-21,3542398.067916134,3543386.309237366,3541747.6527206283,3541896.5328866104,3535854.497232878,3531328.052140193,3529506.149647383,3528048.621224551,3524478.776244536,3523924.2930639614,3522465.9837102145,3520016.994590633,3518067.7330715326,3516012.322210576,3514068.428518156,3512020.7533034836,3508945.066194596,3506244.233761701,3504659.342267277,3501088.527075585,3498000.1109693814
2014-10-22,3551950.7179161343,3553600.459237366,3551853.002720628,3552116.2328866106,3545943.647232878,3541241.702140193,3539461.4496473833,3537893.221224551,3534173.376244536,3533541.9930639616,3532042.8337102146,3529551.644590633,3527557.4330715328,3525456.572210576,3523472.6285181562,3521379.6033034837,3518256.066194596,3515509.933761701,3513882.842267277,3510267.777075585,3507130.7609693813
2014-10-23,3564760.693360562,3566116.702830863,3563950.365698269,3563792.806662509,3557336.6284737205,3552404.6655617612,3550556.0064635873,3548887.750668819,3544982.6731223245,3544256.75247837,3542711.470119074,3540168.2609929717,3538120.2465894413,3535974.067932548,3533944.5676347646,3531799.6133323875,3528624.966986844,3525827.9774766257,3524153.3534157225,3520481.9152184813,3517293.5050668716
2014-10-24,3564309.1433605617,3566297.052830863,3564438.515698269,3564687.7066625087,3558346.7284737206,3553447.665561761,3551550.056463587,3549898.650668819,3546108.5231223246,3545444.25247837,3543889.170119074,3541340.2609929717,3539292.096589442,3537139.017932548,3535098.5176347643,3532951.0133323874,3529768.816986844,3526966.2774766255,3525288.3534157225,3521611.3152184812,3518415.8550668713
2014-10-27,3580627.7933605616,3583226.4028308624,3581499.815698269,3582049.2066625087,3575651.3284737202,3570651.215561761,3568498.206463587,3566688.6006688187,3562950.4231223245,3562313.35247837,3560672.720119074,3558046.5609929715,3555929.246589442,3553691.517932548,3551564.217634764,3549343.8633323875,3546075.816986844,3543191.2274766252,3541437.603415722,3537682.515218481,3534399.1050668713
2014-10-28,3609471.8933605617,3611195.002830863,3608584.715698269,3608473.5066625085,3601469.4284737203,3596050.315561761,3593688.206463587,3591618.300668819,3587605.823122325,3586814.2524783704,3585068.0201190743,3582327.0609929715,3580098.246589442,3577746.1179325483,3575509.7176347645,3573177.0633323877,3569791.6169868438,3566791.6274766256,3564925.2034157226,3561050.115218481,3557646.8050668715
2014-10-29,3638353.6433605617,3641368.902830863,3639042.7156982687,3639576.6066625086,3632470.0784737202,3626801.315561761,3624181.106463587,3621971.450668819,3617996.0231223246,3617203.9024783703,3615313.820119074,3612429.210992972,3610073.0465894416,3607578.967932548,3605193.5176347643,3602728.0133323874,3599192.0169868437,3596047.6274766256,3594051.2534157224,3590025.3152184812,3586470.955066872
2014-10-30,3640794.593360562,3646323.2028308627,3645398.9656982687,3647269.8066625083,3640850.1284737205,3635442.215561761,3632959.956463587,3630954.200668819,3627188.223122325,3626472.5524783703,3624534.9201190737,3621605.4109929716,3619209.7965894416,3616678.2679325477,3614244.367634764,3611739.1133323875,3608155.316986844,3604965.1774766254,3602939.6534157223,3598862.115218481,3595263.3050668715
2014-10-31,3663320.9433605615,3668326.7028308627,3666813.915698269,3668314.7066625087,3661423.2784737204,3655664.665561761,3652904.256463587,3650693.1006688187,3646808.3731223247,3646032.60247837,3644004.870119074,3640982.1609929716,3638501.596589442,3635878.267932548,3633351.717634764,3630759.3133323872,3627080.166986844,3623797.627476625,3621683.553415722,3617509.115218481,3613813.3550668713
2014-11-03,3648472.743360562,3652716.5028308625,3650623.015698269,3651586.2066625087,3644440.7784737204,3638561.765561761,3635893.756463587,3633675.1006688187,3629680.7731223246,3628886.00247837,3626940.570119074,3623998.2609929712,3621590.7965894416,3619048.2679325477,3616606.717634764,3614089.4133323873,3610495.6669868436,3607295.527476625,3605254.8534157225,3601164.615218481,3597553.2550668716
2014-11-04,3644708.207433187,3648835.3303582775,3646811.640594453,3647717.2600048156,3640628.3646146166,3634791.050314426,3632128.2365232008,3629960.9119581934,3626010.4440071173,3625235.140360094,3623305.311978953,3620380.487073656,3617988.56576764,3615463.346345021,3613038.5499890186,3610538.241021105,3606962.276659417,3603779.3074607574,3601754.631398854,3597682.2975344015,3594089.5472736745
2014-11-05,3639563.7412058488,3643968.662284042,3642869.612874309,3644422.4334454215,3637835.141633114,3632619.7564199753,3630052.1052713115,3628056.4945595963,3624405.8970294315,3623742.9450000986,3621815.2579560373,3618897.946904033,3616519.550888555,3613996.2518868474,3611571.7588634584,3609081.2677419917,3605511.6421878957,3602333.738176476,3600317.603451653,3596256.094585547,3592670.1439452823
2014-11-06,3627039.3110732343,3630846.931672604,3630057.0643566134,3631555.0031555844,3625164.9346573628,3620337.2000115365,3617902.421492242,3616125.381289228,3612655.279729317,3612062.985608457,3610189.8355010734,3607325.200345745,3604895.4508885555,3602429.451886847,3600059.458863458,3597623.7177419914,3594113.5921878954,3590991.988176476,3589030.353451653,3585023.244585547,3581500.093945282
2014-11-07,3605045.2550471686,3609420.522561509,3608770.171883612,3610614.449835297,3604416.1901932703,3599628.521767261,3597312.840438508,3595560.431605352,3592155.2976583983,3591633.815264585,3589853.899541771,3587089.586554669,3584766.537704149,3582390.315344759,3580114.4231793596,3577772.332734881,3574361.552002673,3571337.9404551764,3569464.379357958,3565565.2992585967,3562138.4685461777
2014-11-10,3661261.7791389134,3665504.68516027,3663850.822022227,3665015.624647734,3657954.655943826,3652190.093376466,3649365.095874306,3647180.5339562222,3643303.0325355455,3642530.605194004,3640531.615998811,3637537.246360334,3634949.2191490303,3632351.0784559874,3629854.4999413346,3627287.7747320943,3623638.174882503,3620383.015303475,3618293.013203397,3614150.0983392727,3610484.13634455
2014-11-11,3651141.7017103396,3655826.016110912,3654585.0958987526,3656132.9678745274,3649396.7200939395,3643939.465190117,3641278.7987649012,3639205.6436229846,3635464.93621551,3634751.8435382796,3632786.42681618,3629828.904720725,3627285.1844522282,3624719.465678919,3622256.662179008,3619724.3411858976,3616111.731466216,3612891.0030216775,3610836.044628117,3606731.532991952,3603102.483655418
2014-11-12,3612822.508557216,3616665.0205615438,3615332.768960278,3616417.7970481715,3609511.2606976125,3604126.6313255373,3601374.2868752666,3599425.033138761,3595890.4852045476,3595342.9007434044,3593542.1458692094,3590763.7944044457,3588396.560489918,3586002.7372136917,3583710.245561686,3581353.4008338624,3577923.1847374756,3574881.740909378,3572991.1810499835,3569077.8698734865,3565629.9743756168
2014-11-13,3632138.0585572156,3636553.1705615437,3635664.2189602777,3637175.1470481716,3630700.4106976124,3625549.081325537,3623000.6868752665,3621104.4331387607,3617488.1352045476,3616848.5007434045,3614957.6958692097,3612078.9944044454,3609613.010489918,3607131.0372136915,3604746.045561686,3602292.100833862,3598763.034737475,3595624.1909093778,3593646.7810499836,3589624.569873486,3586080.5243756166
2014-11-14,3635446.791627714,3640518.7371119615,3639662.7353769084,3641510.46176367,3635071.806020411,3629769.7556680795,3627179.497836798,3625219.808514289,3621579.7017828897,3620927.8291203417,3619022.787422808,3616132.087225006,3613651.470543482,3611150.7588479533,3608750.581609944,3606282.0369117474,3602735.0659788516,3599580.229813687,3597587.5266083675,3593552.8132485524,3589990.443624468
2014-11-17,3600601.341627714,3606625.5871119616,3606590.435376908,3609382.26176367,3603821.9060204113,3599251.6556680794,3597159.397836798,3595493.008514289,3592148.65178289,3591636.879120342,3589856.9874228076,3587097.287225006,3584745.6705434816,3582368.408847953,3580093.731609944,3577750.586911747,3574336.765978852,3571313.129813687,3569441.9266083674,3565546.4632485523,3562119.943624468
2014-11-18,3620832.6926246346,3627126.4394870326,3626986.670707443,3629698.7425847473,3623901.3971464066,3618954.0642016022,3616641.720754154,3614834.938659317,3611328.779643676,3610738.4407634013,3608877.909689471,3606033.6516807238,3603598.179388222,3601142.8284052806,3598787.1340809846,3596362.878691765,3592862.347643697,3589753.1142743356,3587806.7010156782,3583821.479844918,3580307.770049585
2014-11-19,3644207.7907733326,3650119.658276195,3649659.451969697,3652102.018832559,3646108.8704012358,3640965.6792728384,3638564.704748152,3636661.0455116457,3632990.57742562,3632286.618222024,3630341.439067497,3627403.705362675,3624874.9333641776,3622331.5974988034,3619887.582484465,3617371.6325839725,3613775.725839829,3610573.715127299,3608539.540731678,3604454.3658632864,3600845.5708188
2014-11-20,3654071.9554316117,3660538.144339999,3659953.2443627706,3662727.8013579603,3656712.3766981116,3651478.6645284663,3649087.33544363,3647124.3035405963,3643468.043291051,3642747.1037808764,3640761.6880818284,3637780.9856955092,3635216.5114662442,3632624.099721376,3630136.623167163,3627579.0185599118,3623935.8015257777,3620690.341983137,3618611.212880757,3614483.1748173586,3610827.429825387
2014-11-21,3645141.401257161,3651875.4808118925,3650953.1766319214,3653513.900881719,3647013.8339015627,3641070.81227945,3638337.9490648475,3636215.0776914842,3632443.4703718647,3631741.212827844,3629793.905091574,3626861.3829551777,3624339.1286745854,3621792.2227972187,3619347.5239826497,3616835.4655143716,3613237.99277265,3610037.7410434294,3608001.7179965903,3603924.157894162,3600311.7695595417
2014-11-24,3650689.422822927,3657362.5052262647,3656948.8262222293,3659771.794725874,3653719.271546073,3648374.080641291,3645894.7277302607,3643898.591534496,3640195.264021849,3639482.3857780783,3637505.423757497,3634538.7725563436,3631983.3321717256,3629406.9589082254,3626931.3956472967,3624386.879114785,3620756.9307646463,3617523.2092925687,3615459.278181497,3611344.772653142,3607701.7986646662
2014-11-25,3628515.677773191,3633765.122155568,3632611.6019235416,3634524.5658034133,3627932.64939157,3622311.211709388,3619717.279713314,3617743.337486899,3614040.910410635,3613378.463055292,3611503.2287710863,3608643.8995999508,3606190.503822413,3603721.224750171,3601354.0162620293,3598912.665373752,3595397.518016478,3592274.1184726954,3590308.6309751766,3586307.7388096107,3582777.641755162
2014-11-26,3626963.1709113973,3631309.9398348248,3630067.8332312433,3631778.393728224,3625421.7144203763,3620125.2312775697,3617755.464423023,3615833.2438064846,3612056.473783444,3611334.100670528,3609470.898677299,3606622.9596359935,3604170.8625968993,3601710.15442434,3599359.207051956,3596921.0207895245,3593417.1538571483,3590300.4051841195,3588340.554565053,3584349.0338913416,3580829.9224486668
2014-11-27,3642611.4885831084,3648888.1941120806,3648003.707137854,3650297.0428189454,3643762.79018859,3638032.3518454228,3635365.7802277445,3633340.646847192,3629630.865498527,3628954.4581684703,3627017.0659111734,3624091.058721366,3621576.526667235,3619045.2471082723,3616611.2208118034,3614108.2117026327,3610525.0605531163,3607336.1042666975,3605314.122366607,3601243.2745613502,3597644.878901535
2014-11-28,3654560.876429054,3659718.888711602,3658351.87398614,3660045.9426465672,3653150.74836214,3647325.0428627115,3644558.1017686217,3642473.5711946967,3638672.2117183628,3637937.4934052634,3635967.1505660247,3633004.9122650772,3630452.40700864,3627886.353047902,3625421.290293934,3622881.742432263,3619262.498342164,3616036.5424735686,3613978.679524968,3609869.7798419152,3606235.614074308
2014-12-01,3593333.693989352,3599531.1175119327,3599171.0469114846,3601915.684734503,3596179.4883894757,3591377.0792468223,3589265.892404136,3587604.0892031807,3584227.67250294,3583735.3449750845,3581971.5681422465,3579224.2492887573,3576890.1140088327,3574536.881916309,3572279.628238636,3569952.8443697924,3566559.072147907,3563556.5942506967,3561707.9323835196,3557828.6368299983,3554423.5990337753
2014-12-02,3546148.093989352,3555860.217511933,3557992.7969114846,3563571.2347345026,3559734.6383894756,3556628.7792468225,3555438.942404136,3554315.389203181,3551700.92250294,3551557.0949750845,3549914.2181422464,3547289.0992887574,3545105.1140088327,3542876.4319163086,3540721.928238636,3538534.394369792,3535271.7221479076,3532406.3442506967,3530688.38238352,3526949.0868299985,3523675.6990337754
2014-12-03,3575016.5396858132,3584197.535263705,3586205.2527959472,3591538.7585237157,3587808.811582872,3584741.064904554,3583624.380849035,3582508.0049223606,3579696.020268776,3579407.7938215663,3577667.1772819487,3574926.4604723514,3572629.8064450566,3570300.359548386,3568051.931686724,3565751.663110268,3562377.0665186713,3559399.1843376257,3557584.9986308855,3553720.3629416325,3550343.2819106258
2014-12-04,3616144.1396858133,3624075.635263705,3624670.0027959472,3628587.3085237155,3623622.611582872,3619231.5149045535,3617407.230849035,3615898.3549223607,3612629.670268776,3612137.743821566,3610274.5772819486,3607404.710472352,3604973.1064450564,3602519.259548386,3600154.181686724,3597723.413110268,3594214.516518671,3591103.3343376257,3589166.048630886,3585160.8629416325,3581649.2319106255
2014-12-05,3603224.6396858133,3608778.935263705,3608926.0027959477,3611979.7585237157,3606935.5115828724,3603320.2649045535,3601780.6808490353,3600385.954922361,3597203.170268776,3596718.8438215666,3594917.327281949,3592113.360472352,3589736.6564450567,3587337.4595483863,3585038.031686724,3582664.463110268,3579221.5665186713,3576171.284337626,3574281.548630886,3570345.8129416327,3566897.381910626
2014-12-08,3599470.239685813,3605342.3388029817,3605738.48775362,3609329.8187783454,3604660.2935178797,3601073.580113006,3599681.312637577,3598334.600608405,3595174.6785885445,3594697.746413266,3592905.893771151,3590106.91594342,3587739.8482529386,3585348.0863784607,3583055.413339923,3580688.465689214,3577252.199997446,3574210.3548892913,3572328.401732477,3568399.9157329467,3564959.7635702644
2014-12-09,3602066.4896858134,3607138.5888029817,3607400.88775362,3610594.7687783455,3605612.74351788,3601979.2301130057,3600456.912637577,3599123.4506084053,3595979.7785885446,3595522.6464132657,3593723.6437711515,3590917.76594342,3588545.6982529387,3586153.736378461,3583855.3633399233,3581485.9656892144,3578046.649997446,3575000.5048892917,3573117.501732477,3569181.5157329473,3565738.8635702645
2014-12-10,3563382.589685813,3570615.788802982,3572458.88775362,3577493.2687783455,3573696.1935178796,3570681.5301130055,3569591.5126375766,3568491.9506084053,3565682.028588544,3565408.946413266,3563715.993771151,3561026.81594342,3558775.2482529385,3556493.636378461,3554296.513339923,3552043.815689214,3548722.099997446,3545794.1048892913,3544023.551732477,3540214.465732947,3536888.6135702645
2014-12-11,3543112.4398070234,3549101.0647745403,3550481.3229862056,3554870.6590094394,3550666.9681136147,3547506.939996877,3546300.448023818,3545194.9236703464,3542399.4964477536,3542176.80713521,3540565.578290651,3537966.618235153,3535797.573503941,3533601.815342552,3531491.910076248,3529323.872652533,3526095.320953906,3523256.368708486,3521565.4556332817,3517852.376308966,3514617.688847018
2014-12-12,3547187.407786244,3553016.1038481146,3554024.156056633,3558023.5425877143,3553606.430343632,3550162.9278184935,3548881.2896824116,3547694.179602666,3544748.993862034,3544458.666322756,3542840.307805566,3540236.1102826702,3538052.8110153344,3535847.2489247755,3533736.2756972066,3531555.3008060935,3528318.0481745736,3525468.46380611,3523767.4210582743,3520046.0131222974,3516802.141796182
2014-12-15,3529534.7773146196,3535570.552675576,3536696.8569894177,3540917.053177474,3536747.7971767895,3533509.6685617985,3532386.3831983223,3531273.8846485517,3528426.2534222445,3528191.1962623238,3526630.2488031494,3524087.106952443,3521964.4662012113,3519815.6029293295,3517761.765035176,3515638.627236499,3512463.927522423,3509675.1918756505,3508028.5402711653,3504374.5822438654,3501191.6476352117
