date,nav_base,nav_kd_opt,nav_autumn_best,nav_dual_kd_autumn
2024-12-09,1736822860.0897036,1761463730.4546,1739952013.4036174,1757593920.572529
2024-12-10,1721167347.1897037,1746301805.8546002,1725093580.0536172,1742549193.322529
2024-12-11,1708087848.8897035,1732828711.1546001,1711769313.3536172,1729094661.322529
2024-12-12,1716972676.2897036,1741698802.4046001,1720416143.203617,1737900254.222529
2024-12-13,1710565639.2397037,1735558680.0046003,1714468060.1536174,1731821905.122529
2024-12-16,1707149321.3897038,1733139134.3546,1712090469.7536173,1729476101.622529
2024-12-17,1689263792.2397037,1715716354.5046003,1695105346.4036174,1712211658.372529
2024-12-18,1672075479.5816977,1698492463.430164,1678216328.8710697,1695082550.4282014
2024-12-19,1646471805.2316976,1673984234.8801641,1654290455.9210696,1670792072.5782015
2024-12-20,1637457789.8816977,1664730246.7801642,1645301024.5710697,1661557007.3282015
2024-12-23,1681788782.1316977,1706925559.6301641,1686215263.6710696,1703301249.3282015
2024-12-24,1684742586.1816976,1710829726.3801641,1690338593.8710697,1707311041.6282015
2024-12-25,1666930998.5384135,1693622237.3485768,1673541330.9664862,1690265192.852478
2024-12-26,1678878607.7884135,1704559910.5985768,1684054499.4664862,1701030476.102478
2024-12-27,1676255030.6384134,1702227682.4485767,1681903295.616486,1698747276.552478
2024-12-30,1687027466.3384135,1711709415.6485767,1690995052.4164863,1708035473.7024782
2024-12-31,1666895331.2884133,1692512386.4985766,1672292278.2664862,1689021783.952478
2025-01-02,1671435790.2384133,1695276609.6985767,1674476969.4164863,1691548798.252478
2025-01-03,1670991862.6384134,1695913102.3985767,1675362688.2664862,1692307572.852478
2025-01-06,1708512666.3384135,1732775246.8485765,1711463161.716486,1728935044.102478
2025-01-07,1698257263.1384134,1722690649.6985767,1701616426.216486,1718928244.702478
2025-01-08,1700643826.9384134,1724988751.7985768,1703917225.8164864,1721228203.9524782
2025-01-09,1709772859.6384137,1732745317.1985767,1711212385.3164864,1728770149.8524783
2025-01-10,1700232139.4384134,1723404957.7985768,1702088330.2664862,1719487202.502478
2025-01-13,1691017327.7884135,1714121178.948577,1692972135.3164864,1710230320.352478
2025-01-14,1721057101.8384132,1743345070.2985768,1721560412.716486,1739220246.0524778
2025-01-15,1719458252.0384133,1741563268.8985767,1719852046.716486,1737450622.652478
2025-01-16,1729595306.9426537,1752223575.7299745,1730428453.176936,1748124883.9710326
2025-01-17,1723765564.6351752,1745937713.9771717,1724105987.196488,1741810114.6125472
2025-01-20,1718006799.9351754,1740394471.0271716,1718731150.296488,1736324609.5625472
2025-01-21,1737348395.7851753,1759248860.7771714,1737149498.096488,1755038862.262547
2025-01-22,1753227391.4851754,1773164150.5271716,1750523924.296488,1768695929.5625472
2025-02-03,1752067642.2351754,1772888847.1271715,1750440862.096488,1768510982.1125472
2025-02-04,1738655523.4351754,1759172764.3771715,1736803823.8964882,1754805459.3125472
2025-02-05,1743981230.637963,1764601643.1771717,1742170681.996488,1760225727.0125473
2025-02-07,1746401473.7379632,1767029694.7609572,1744657701.8847172,1762669059.6666882
2025-02-10,1745227848.987963,1765393920.860957,1742907251.084717,1760971985.3166878
2025-02-11,1731981867.7879632,1752716877.7609572,1730537145.534717,1748414866.016688
2025-02-12,1740027450.937963,1760888256.660957,1738561393.534717,1756558654.416688
2025-02-13,1745807660.8379629,1766335224.610957,1743848051.384717,1761942499.0166879
2025-02-14,1733561229.0373905,1755045818.7695358,1732918064.5782595,1750808463.1723316
2025-02-17,1746949632.4505332,1767649202.5557778,1745243510.9318886,1763281200.0431075
2025-02-18,1752308900.4678597,1773536581.005778,1751188176.8318887,1769221149.5931075
2025-02-19,1751298481.7678595,1772033897.105778,1749705839.2818887,1767682809.2431076
2025-02-20,1749574486.8178594,1770514543.3057778,1748331618.3318887,1766199472.8931074
2025-02-21,1751764778.5136583,1773073921.705778,1750884381.1818886,1768798416.1931074
2025-02-24,1737034718.5598528,1759387020.9422224,1737573878.7534764,1755251287.0795522
2025-02-25,1730720094.4876254,1753483124.430566,1731861901.3229942,1749405225.8624969
2025-02-26,1748568455.3566775,1771603147.3888283,1749832166.0556796,1767584629.6139503
2025-02-27,1747139798.7066774,1769181225.1888285,1747213106.1056793,1765026575.6139503
2025-03-03,1754018652.9871764,1776773385.7811823,1754830398.6043167,1772623759.7439537
2025-03-04,1731133610.6965961,1754274097.7804353,1732680026.9679449,1750228740.2743833
2025-03-05,1731812815.6603482,1754618698.2959182,1732982153.8263967,1750533504.0643127
2025-03-06,1734785763.8617785,1757734002.593206,1736009748.8897326,1753638758.9795153
2025-03-07,1728901675.3617787,1751763098.3932061,1730100050.289733,1747645164.6295156
2025-03-10,1727652024.3422263,1751098175.6785822,1729645007.6515703,1747065317.4687119
2025-03-11,1711425765.917327,1735548955.3081458,1714377211.2770412,1731601616.1729217
2025-03-12,1727761781.270901,1749729487.1549315,1727934042.111348,1745566164.2973819
2025-03-13,1725869050.058018,1748835089.69669,1727308979.4213502,1744823533.13012
2025-03-14,1740026956.7236426,1761948560.7288458,1740019019.6309044,1757719155.925612
2025-03-17,1735379012.4434123,1756594765.2019827,1734760554.0263057,1752408026.5142004
2025-03-18,1746118865.426238,1768197712.2519827,1746233965.8263056,1763992997.0142004
2025-03-19,1750749637.1166465,1770904990.5519826,1748637491.0263054,1766560638.1142004
2025-03-20,1756538540.7666469,1777792468.6519825,1755492882.3263056,1773458385.9142005
2025-03-21,1757525593.7166467,1778629072.7519827,1756268401.8263056,1774278657.7642004
2025-03-24,1754315103.166647,1776464045.9519827,1754287527.7263057,1772182391.3142006
2025-03-25,1757226586.0666468,1778038221.1019828,1755624243.0263057,1773653182.4142005
2025-03-26,1759370091.0166466,1780692513.5519826,1758329660.9763057,1776336734.1642003
2025-03-27,1766650299.7666469,1788397810.9019828,1766026102.4263055,1784068171.0642004
2025-03-28,1756804675.916647,1779620079.2019827,1757660612.3263056,1775456766.2142005
2025-03-31,1737810488.3166466,1760056985.1019828,1738348646.8263056,1755940196.1142004
2025-04-01,1742060301.5811849,1763295858.537391,1741446937.8968058,1759138771.8748722
2025-04-02,1748932953.1694095,1769350128.587391,1747149631.8468058,1765047961.224872
2025-04-07,1604097367.6694095,1623506337.4873908,1603067288.7968056,1619526188.1748722
2025-04-08,1645423905.4694095,1667283996.4873908,1647438224.4468057,1663743274.2748723
2025-04-09,1609096468.2812383,1630004882.9103816,1610392118.8295522,1626436479.1115623
2025-04-10,1684759377.6312382,1707871770.5603814,1686588285.979552,1703755767.8615623
2025-04-11,1685973659.7492592,1706568655.8103817,1685488394.3795521,1702566830.9615622
2025-04-14,1674745808.4492593,1693265567.0103817,1672234559.0295522,1689250692.7615623
2025-04-15,1683580810.7992592,1701625190.1103816,1680368516.979552,1697538682.6615622
2025-04-16,1684450100.2992592,1702456331.8603816,1680999238.429552,1698264708.2115622
2025-04-17,1680842191.2992592,1696705952.1603816,1675212125.179552,1692493249.5115623
2025-04-18,1676423724.949259,1692434734.6103816,1671246794.979552,1688357162.9115622
2025-04-21,1685728532.0492592,1701701272.2103815,1680210017.729552,1697508114.2615623
2025-04-22,1685375866.9062698,1700239963.9603815,1678848805.3795521,1696099631.6115623
2025-04-23,1681607854.5562696,1699081111.0603817,1677857554.479552,1695000475.3615623
2025-04-24,1663347826.4062698,1681275743.2103815,1660457312.6795523,1677324597.5615623
2025-04-25,1661880971.1562698,1678927498.4103816,1658029249.6295521,1674933907.3115623
2025-04-28,1666483371.7062697,1681777322.4103816,1660774699.8295522,1677755697.8615623
2025-04-29,1684113710.4562697,1699247287.1103816,1677869781.7295523,1695109525.6615624
2025-04-30,1694575474.0062697,1708847583.1603816,1687329630.8795521,1704680118.0615623
2025-05-02,1685972401.9951994,1701839368.2287264,1680418037.774247,1697684265.2065957
2025-05-05,1701617586.038108,1717897148.4607522,1696385998.1371975,1713753849.8283277
2025-05-06,1736514078.7289186,1751388573.5607522,1728913081.0871973,1746905252.4783275
2025-05-07,1729703793.5569277,1744499859.9107523,1722596378.3871973,1740268523.5283275
2025-05-08,1727905614.7069278,1743014567.6107523,1721028787.1871974,1738741506.9283278
2025-05-09,1740194182.5569277,1754460922.5607524,1732296286.7371974,1750151258.3283277
2025-05-12,1744545465.048604,1760740974.2607524,1738982836.3871973,1756642267.1283276
2025-05-13,1733774092.3158052,1749610065.1920693,1727913206.627364,1745505172.8881202
2025-05-14,1735665085.7811043,1752819969.7148616,1731329425.7361822,1748819428.0509658
2025-05-15,1736386310.9903398,1758200772.182955,1737331240.6796887,1754439409.1696866
2025-05-16,1743947502.2903397,1764677069.2829552,1743635831.2296886,1760876773.2196865
2025-05-19,1743081233.0403397,1764482746.9829552,1743718423.979689,1760801095.1696868
2025-05-20,1740532455.2403395,1761669925.932955,1741147009.2796888,1758073456.8196867
2025-05-21,1749483349.1903398,1771061909.632955,1750143024.679689,1767347067.8696866
2025-05-22,1725003493.2903397,1743937813.5329552,1723112624.3296888,1740206102.6196866
2025-05-23,1729762447.34034,1750692395.4329553,1730199654.0796888,1747088881.2696867
2025-05-26,1727972458.9403398,1749876154.2829552,1729420025.729689,1746292396.7196865
2025-05-27,1710567194.0403397,1731053615.0329552,1710605222.5796888,1727433134.6196866
2025-05-28,1708325374.4903398,1729264062.882955,1709057513.7296886,1725718275.0696864
2025-05-29,1674690760.1403399,1696018720.2329552,1676459779.3296888,1692660231.0696867
2025-06-02,1668932491.5216613,1687698477.8806086,1668243352.1296887,1684331971.7355292
2025-06-03,1668777423.4767103,1688375684.8306084,1668989465.2924323,1685043141.685529
2025-06-04,1685088179.8767102,1703898637.2306085,1684261260.2924323,1700494500.335529
2025-06-05,1678103809.4506643,1698214646.0573215,1678798966.5824065,1694859863.9110298
2025-06-06,1682616103.0222535,1704078015.628016,1684948342.819832,1700811296.5136273
2025-06-09,1688331559.175219,1708349030.4840326,1689161510.361903,1705088028.922236
2025-06-10,1702100190.797433,1722083781.3411727,1702333646.2068815,1718671222.1186435
2025-06-18,1644579531.8228655,1662791990.8299797,1644408350.1160858,1659725786.37037
2025-06-19,1636050288.919512,1653526560.920265,1635057603.9300883,1650439763.5290651
2025-06-20,1627628663.2228422,1645553263.094101,1627418188.7796886,1642547285.805485
2025-06-23,1619058922.1067476,1636381439.2923737,1618445122.6456869,1633416744.200888
2025-06-24,1633687873.2520678,1648411498.4097674,1630510665.9550872,1645429826.3217418
2025-06-25,1661549908.072296,1676840432.5597672,1658177251.6050873,1673671207.5717418
2025-06-26,1667968259.7845242,1681895870.414355,1662954933.025801,1678671074.7255626
2025-06-27,1679860872.0699506,1694518325.3400717,1675136307.9020278,1691160070.3144517
2025-06-30,1665244392.9032953,1680588464.16259,1661713957.811349,1677341640.3373535
2025-07-01,1684149761.5850923,1699336477.716367,1680144901.9595592,1696034380.5784476
2025-07-02,1690318383.7288713,1705750682.8868117,1686468468.4001327,1702422431.2258132
2025-07-03,1696740835.8809834,1711917363.6201878,1692367574.6337388,1708540923.332967
2025-07-04,1698118107.9952712,1712392249.8413255,1691841577.0300684,1708824423.202739
2025-07-07,1719249041.838424,1733644017.4413254,1712926706.5300684,1730085643.552739
2025-07-08,1716309088.9384236,1731645411.1913254,1711535356.2800684,1728185403.052739
2025-07-09,1700114277.658497,1715367339.5561788,1695777750.598476,1712008709.609045
2025-07-10,1718609496.9173088,1733714399.9061787,1713801515.7984757,1730315576.0090451
2025-07-11,1720878070.3143146,1736389647.2561789,1716758187.2484758,1733044257.6590452
2025-07-14,1735991641.3643148,1750530916.606179,1729810082.548476,1746986140.7090452
2025-07-15,1726366026.1143148,1740725263.906179,1719937656.048476,1737169324.0090451
2025-07-16,1734262698.1143146,1748670756.8061788,1727905964.198476,1745135585.5090451
2025-07-17,1754005413.2643147,1767087324.0173848,1744855056.5009294,1763303862.1888056
2025-07-18,1751032711.9143147,1764873012.9173849,1743215030.1009295,1761175437.7388055
2025-07-21,1750217985.2143147,1764153933.0173848,1742564505.6509295,1760461898.2888055
2025-07-22,1753446332.5143144,1767899865.2673845,1746893135.7009294,1764328315.9888053
2025-07-23,1756663991.7643147,1771478313.5673847,1750577206.2509294,1767905567.9888055
2025-07-24,1753473403.6643147,1768499424.7673848,1747774423.0009296,1764950321.9388056
2025-07-25,1745892035.1643147,1761065868.8173847,1740652838.6009295,1757582921.8888054
2025-07-28,1738786481.3643146,1754360640.2173848,1734480636.4509294,1750966891.6888056
2025-07-29,1734815036.477339,1750258969.6673849,1730263682.6009295,1746840235.7388055
2025-07-30,1747232602.6273391,1762628118.1173847,1742301463.7009294,1759139381.0888054
2025-07-31,1748709498.277339,1763632722.2673848,1742957311.9509294,1760106446.4888055
2025-08-01,1755335535.2273388,1769856090.9173846,1748728333.9009292,1766251683.6888053
2025-08-04,1787534928.877339,1800670612.5173845,1777930517.4509294,1796798145.4888053
2025-08-05,1787171241.227339,1800387370.2673848,1777771344.6509297,1796552133.0388055
2025-08-06,1798368247.977339,1811089709.2173848,1787890377.6509295,1807154624.2388055
2025-08-07,1785971983.8007708,1798278481.5236375,1774964674.8242588,1794325977.347652
2025-08-08,1795509446.1081765,1807157713.6009426,1783411211.6118658,1803130045.194451
2025-08-11,1784138791.3581765,1797276849.428473,1774502248.411866,1793470432.1900635
2025-08-12,1789530254.555619,1804100326.828473,1781788905.0118659,1800439264.5400634
2025-08-13,1790233897.605619,1806211592.1284733,1784351039.8618658,1802689189.9900632
2025-08-14,1806388119.8624685,1823747222.4099846,1801973824.0976014,1820294461.4618368
2025-08-15,1791175250.9124687,1808267806.4099846,1786646525.7976015,1804835889.761837
2025-08-18,1812743742.6624684,1829402482.2599845,1807485805.9476013,1825904275.3618364
2025-08-19,1808532954.0124688,1824388255.5099847,1801937612.4476016,1820798145.911837
2025-08-20,1800017843.2124684,1814642994.2599845,1791641173.9976013,1810925470.8118367
2025-08-21,1801126402.5124683,1815133274.4599845,1791855450.7476013,1811357510.9618368
2025-08-22,1789743763.4328885,1802864263.6336014,1779486743.9237823,1799040241.0346007
2025-08-25,1799200162.6233191,1811887306.3336012,1787775329.2835443,1807970476.5846007
2025-08-26,1768967483.9733193,1781700140.0836017,1757337403.5335445,1777409028.528159
2025-08-27,1782213269.6733193,1794501865.3336017,1769835585.7335446,1790124460.5781589
2025-08-28,1777735780.2733192,1790503891.1836014,1766067226.8335445,1786249077.7281587
2025-08-29,1780330076.923319,1792184086.5336013,1767154780.0335443,1787808665.8781586
2025-09-01,1804983251.673319,1816436218.5836012,1791585049.0835443,1812400926.9781587
2025-09-02,1833770137.423319,1843601981.8336015,1818085471.2835443,1839666056.8281589
2025-09-03,1841685729.2233193,1851045383.8336015,1825014106.4835443,1847023697.6281588
2025-09-04,1839811671.4733193,1849941139.9336016,1823937730.8835444,1846008019.928159
2025-09-05,1844618197.673319,1854682602.8854368,1828808549.9335444,1850707491.4781587
2025-09-08,1842669359.6233194,1852263471.835437,1825964178.7335446,1848301794.8281589
2025-09-09,1859632180.5733194,1869954385.635437,1843431050.5998015,1865922174.8781588
2025-09-10,1875885555.5233192,1885967793.335437,1858805341.2498014,1881756974.6281588
2025-09-11,1872369367.5805416,1882374965.5354369,1855442047.1998014,1878173035.1781588
2025-09-12,1875767604.2805414,1886132497.5354369,1859097770.6498013,1881862990.5968764
2025-09-15,1863626530.3305416,1874367911.7854369,1847887279.9498014,1870190902.9468763
2025-09-16,1867128884.4305415,1877387836.8354368,1850441066.9498014,1872960819.1968763
2025-09-17,1863431637.5805416,1873611802.185437,1846938533.3498013,1869302538.9468763
2025-09-18,1879876470.1305416,1889696712.0854368,1862456149.1498015,1885191001.2468762
2025-09-19,1868314241.7805414,1880131610.0854368,1853696304.4498014,1875757998.7468762
2025-09-22,1868965893.3305416,1880601138.5854368,1853893139.4998014,1876120292.8968763
2025-09-23,1873645702.9305415,1885664938.5854368,1858915747.5998013,1881023663.7968764
2025-09-24,1879857277.3305416,1892057916.735437,1865415128.3498015,1887494080.4968765
2025-09-25,1871488363.3805416,1883967934.135437,1857773781.2498014,1879488678.1968763
2025-09-26,1870683689.0805416,1882568029.3354368,1856690961.9998014,1878352339.7468762
2025-09-30,1890691146.5305417,1902933232.585437,1876608329.8998015,1898589812.8968766
