date,nav_base,nav_fin_pre_exdiv_kd,nav_fin_rs_soft_tilt_exdiv,nav_mix_l75
2021-08-11,1102701436.2409563,1120043340.8387718,1101948033.3490715,1104126005.2775853
2021-08-12,1096455373.2409563,1112564668.5387719,1093903152.5490716,1097092456.477585
2021-08-13,1095035477.2409563,1112103659.2387717,1093835543.3854427,1096242196.777585
2021-08-16,1091226187.6409564,1108493879.5887718,1090323431.8854427,1092604639.977585
2021-08-17,1099700480.7909565,1117252583.6887717,1099032060.6354427,1101225639.1775851
2021-08-18,1099797224.2909565,1117342427.5387719,1099105605.2354426,1101320184.7775853
2021-08-19,1088247561.1409564,1106321338.7387717,1088460982.7854426,1090100543.477585
2021-08-20,1092432644.1409564,1110277385.738772,1092213287.2854428,1094221094.3775852
2021-08-23,1086176747.3209562,1103973230.018772,1086219207.4854426,1087804749.997585
2021-08-24,1099619851.3852286,1116746530.6260004,1098405777.1854427,1100927818.4507024
2021-08-25,1103548860.8352287,1120284429.9260004,1101582354.6854427,1104707250.4007022
2021-08-26,1105754164.7852285,1122617966.2260003,1103943437.7354429,1106884307.2007022
2021-08-27,1128978622.6352286,1145352510.5260003,1125902869.1782873,1129765839.3007023
2021-08-30,1142961210.9852285,1159754249.6260004,1140260934.928287,1143846602.9507022
2021-08-31,1153970291.0852284,1170722662.3260002,1150989286.5282872,1154831656.7507024
2021-09-01,1140287454.5352285,1157801080.4260004,1138776592.9282873,1141519791.2507024
2021-09-02,1138074559.7852285,1154069132.5760002,1134287517.0782871,1138616519.1007023
2021-09-03,1153288161.900457,1169194291.8111913,1148969519.8237379,1153748992.857432
2021-09-06,1152984647.250457,1168521319.9111912,1148140886.3237379,1153324919.257432
2021-09-07,1150356041.4620066,1165838984.4561937,1145536348.71589,1150708178.0641005
2021-09-08,1150247603.0620067,1165841828.5061936,1145639433.01589,1150653103.3141005
2021-09-09,1144444254.0620067,1159687350.6561937,1139435196.61589,1144754302.8641007
2021-09-10,1151906006.0120065,1167107886.5061936,1146650858.5658898,1152126498.3641005
2021-09-13,1154367590.1120067,1169069789.9061937,1148304894.86589,1154269992.4641006
2021-09-14,1159742825.0120065,1174580449.0561938,1153768338.66589,1159692140.9141006
2021-09-15,1156321674.3620067,1171010337.1061938,1150223318.0158901,1156197742.4141006
2021-09-16,1165544681.0120068,1179297400.5111938,1157780762.42089,1164915594.2791007
2021-09-17,1161747211.9120066,1174839016.5611937,1153023898.72089,1160884970.0291007
2021-09-22,1146760439.689044,1160734081.2009215,1139730604.6999557,1146485227.1103003
2021-09-23,1160882856.839044,1174606101.9009216,1153168086.8999557,1160385847.9603004
2021-09-24,1165771003.4390442,1179274448.2509217,1157595576.3999557,1165099628.3103004
2021-09-27,1165288936.2390442,1178687127.7509217,1156920821.3999557,1164558225.4103005
2021-09-28,1161489947.489044,1175342996.5009215,1153972335.6999557,1161018225.4103003
2021-09-29,1153593031.389044,1167245533.6009216,1146021736.2999558,1152994345.6103005
2021-09-30,1155412727.9537513,1168864965.0905914,1147498934.4192395,1154702445.7755277
2021-10-01,1148614502.7033682,1162402632.7833288,1141366070.2911317,1148159911.8818226
2021-10-04,1147210860.3033683,1161405195.9333289,1140600094.3911316,1146940799.4318225
2021-10-05,1142490196.0452461,1156835449.3519294,1136225378.8500667,1142338616.8653307
2021-10-06,1147946897.7519433,1162257776.2416992,1141439696.2507818,1147797247.188089
2021-10-07,1153358964.584611,1167754590.8961484,1146895310.06834,1153195714.459687
2021-10-08,1146624694.284611,1161175164.243055,1140508527.68892,1146604316.759687
2021-10-12,1146096717.3351495,1161346008.290246,1141024420.4065793,1146342090.7785294
2021-10-13,1146221421.0887272,1161404930.9133258,1141066075.596165,1146456403.2842174
2021-10-14,1141529588.6990874,1156474200.9089282,1136176463.0411386,1141644391.7160177
2021-10-15,1149064360.4419968,1164004146.9096038,1143577407.5057302,1149114775.7970695
2021-10-18,1155340524.241997,1170575612.5437262,1150197643.8211772,1155539508.7924595
2021-10-19,1152596949.3413143,1167432043.5959322,1147233572.4754887,1152529305.4751425
2021-10-20,1156673571.2210824,1171577300.2753503,1151150129.2212877,1156634598.2491112
2021-10-21,1156422077.7898612,1171378270.0948358,1150985977.8730338,1156460227.2370365
2021-10-22,1156098769.6141415,1171387191.1175416,1151162466.4863958,1156307073.4245925
2021-10-25,1157811284.2090042,1173045678.6661837,1152693348.283074,1158018724.7910943
2021-10-26,1165965786.4533112,1181568561.5974348,1161019962.92401,1166311958.542582
2021-10-27,1159450186.637301,1175525743.4974349,1155414951.3240101,1159961509.0010428
2021-10-28,1161377545.4450321,1177332519.1974347,1157082068.52401,1161871127.2309775
2021-10-29,1159671945.1950321,1175845017.2474349,1155742738.8240101,1160236234.4309778
2021-11-01,1159251821.7450323,1175186843.147435,1154977895.02401,1159694309.8809776
2021-11-02,1162663835.545032,1178225080.1250243,1157862393.6310203,1162937343.1309776
2021-11-03,1161697902.495032,1177701548.6750243,1157522168.9310203,1162189653.2309775
2021-11-04,1158636503.5950322,1175110956.2750244,1155257074.5310204,1159351076.3309777
2021-11-05,1162914793.6950321,1179899297.0750244,1160033195.5310204,1163838492.2309778
2021-11-08,1164380941.4460416,1180985675.6351187,1160924719.622337,1165070817.8014448
2021-11-09,1167383843.1512787,1184139459.2110388,1164033534.4531202,1168090834.701749
2021-11-10,1175641115.882347,1192356966.461762,1171958539.709713,1176338105.7532713
2021-11-11,1170056341.232347,1186817603.9117618,1166750296.6097128,1170689457.753271
2021-11-12,1180527491.732347,1196819707.9117618,1176380001.609713,1180844387.253271
2021-11-15,1187343971.3823469,1203284385.7117617,1182531465.809713,1187460557.503271
2021-11-16,1191954417.732347,1208276230.1117618,1187580075.609713,1192224345.053271
2021-11-17,1198117735.7323472,1214188656.461762,1193393333.7097132,1198140596.2032712
2021-11-18,1206629023.782347,1223490453.1617618,1202763679.509713,1207013908.353271
2021-11-19,1195802623.282347,1213358349.1617618,1193027474.509713,1196657728.853271
2021-11-22,1189344474.5779557,1206061896.7616355,1185652944.82233,1189768037.711362
2021-11-23,1183187327.7279558,1200182548.4616356,1180072975.62233,1183755264.561362
2021-11-24,1186853375.6779559,1204233504.3616357,1184197750.4223301,1187583460.811362
2021-11-25,1189954323.627956,1207558660.2616355,1187563175.22233,1190759757.061362
2021-11-26,1172442049.4279559,1189598680.2116356,1169912796.72233,1173090460.2113621
2021-11-29,1168341207.2970774,1185612508.4170825,1165945503.3666492,1169147524.8012323
2021-11-30,1161080893.8267355,1179707059.0570357,1160666160.2871394,1162656370.0763366
2021-12-01,1177245627.1267357,1194878392.6570358,1175252455.8871393,1178106340.5763369
2021-12-02,1177294525.3767357,1195494600.4070358,1176191228.7871394,1178368005.5763366
2021-12-03,1178109032.6767356,1195997361.7070358,1176602954.7871394,1179008874.3763368
2021-12-06,1185686289.4267356,1204101969.2070355,1184619302.9871392,1186871181.6263366
2021-12-07,1193838683.7267356,1213134219.5070357,1193780987.5871394,1195404815.4263368
2021-12-08,1198639451.4267356,1217729643.9070356,1198148801.9871392,1200136853.9263365
2021-12-09,1203316386.3267357,1222189438.8070357,1202398721.3871393,1204737895.3263366
2021-12-10,1206003233.2267356,1225723337.0070357,1206168008.9871392,1207817594.4263368
2021-12-13,1206225815.4767356,1225439412.7070358,1205670026.1871393,1207790229.9763367
2021-12-14,1201245586.7767355,1220331971.4070356,1200524881.5871394,1202825440.3763366
2021-12-15,1194036204.8267357,1213371397.5570357,1193971512.4871395,1195694973.5763366
2021-12-16,1198296729.8767357,1218513033.1570358,1199330621.2871394,1200392256.8263366
2021-12-17,1208539790.2767355,1228809746.3570356,1209394155.2871394,1210608570.4263368
2021-12-20,1201290762.6767356,1222260962.6570358,1203188816.2871394,1203786153.9263368
2021-12-21,1203736367.1267354,1224045174.1070356,1204812359.5871391,1205816214.6263366
2021-12-22,1201030484.0767357,1221354792.6570358,1202242734.8871393,1203100124.7263367
2021-12-23,1203876373.6267357,1223571329.6570356,1204169678.0871394,1205612729.0763366
2021-12-24,1204053664.2767355,1223835174.2570357,1204509726.8871393,1205805056.5263367
2021-12-27,1205569587.7267356,1225624848.3570356,1206382370.6871393,1207428981.0763366
2021-12-28,1213570334.8267355,1232961698.6070356,1213273219.5871391,1215086347.0263367
2021-12-29,1217846830.4624677,1237122827.5272832,1217398154.6768117,1219203279.5993912
2021-12-30,1215326790.3624678,1234629236.727283,1214970233.6768117,1216711613.6993911
2022-01-03,1208073194.3124678,1227507894.1772833,1208132121.976812,1209546694.8993912
2022-01-04,1213295895.793131,1233157122.5633044,1213840765.7290907,1214945932.4184287
2022-01-05,1216626320.3172052,1236200249.5902069,1216798861.1385183,1218062060.818591
2022-01-06,1222856193.5089219,1243065711.040207,1223754104.4385183,1224636821.5185912
2022-01-07,1234563952.808922,1254139066.640207,1234282132.8385184,1236048162.0185912
2022-01-10,1250004547.708922,1267955351.690207,1246970420.5385182,1250690988.5880697
2022-01-11,1264649581.6589217,1283934560.190207,1263135915.9385183,1265845893.2380695
2022-01-12,1271284728.5089219,1290112108.490207,1268976535.1385183,1272249316.3880696
2022-01-13,1287968729.0089219,1307777812.490207,1286522990.1385183,1289341445.8880696
2022-01-14,1281098129.71206,1300137522.990207,1278607657.9385183,1282277507.1880696
2022-01-17,1277246274.7120597,1295424207.740207,1273665386.8385181,1278091034.9380696
2022-01-18,1281370307.21206,1299580935.390207,1277603533.7385185,1282237113.2880697
2022-01-19,1272321725.2620597,1290667161.540207,1269094814.638518,1273176096.4880695
2022-01-20,1268524963.1120598,1287378156.190207,1266314949.1385183,1269514241.7880697
2022-01-21,1252563589.4620597,1272292779.940207,1251878048.4385183,1254062256.4880695
2022-01-24,1250318266.3120599,1270465807.690207,1250285702.7385185,1252066600.6880698
2022-01-25,1242994360.1120598,1263731353.990207,1243975182.3385181,1245000404.9880695
2022-01-26,1248967301.335671,1269315228.190207,1249184407.7385185,1250747159.405542
2022-02-07,1273107472.9140408,1294585903.9439936,1274455209.8409767,1275334500.30391
2022-02-08,1303161916.564041,1324804929.3590956,1303801879.7179742,1305337414.55391
2022-02-09,1311758796.764041,1332613761.0590954,1311250367.317974,1313322490.25391
2022-02-10,1316039619.1140409,1336357127.5590954,1314683055.517974,1317314691.7039099
2022-02-11,1316774045.6640408,1337224153.4590952,1315521161.717974,1318156417.15391
2022-02-14,1299822476.764041,1320761290.5090954,1299825752.4179742,1301461611.30391
2022-02-15,1294757459.8244643,1314920373.500352,1293725807.8328998,1296094361.6722856
2022-02-16,1300764613.4744642,1320942029.2003517,1299660893.6328995,1302036968.0222852
2022-02-17,1306400981.2244642,1326910203.6003518,1305741322.0328996,1307719976.3722854
2022-02-18,1298244863.738282,1318448042.885705,1297282505.3731484,1299499573.1742473
2022-02-21,1298201188.59828,1318209550.9514923,1296988331.1805692,1299348010.8773882
2022-02-22,1286968992.743109,1306790178.8109388,1285829079.6554773,1288036553.1460683
2022-02-23,1292126520.1856174,1312953010.774567,1292215220.5969257,1293695516.541732
2022-02-24,1272606215.7856176,1293828299.124567,1273661200.0969257,1274504737.8917322
2022-02-25,1265672928.6628602,1287100697.3429952,1267155684.9403684,1267726115.5578222
2022-03-01,1288128364.5128603,1309434928.942995,1288851865.1403682,1290033675.4078221
2022-03-02,1297929450.3628602,1318032460.442995,1296700299.7403684,1299176091.3578222
2022-03-03,1293645817.8628602,1314193382.792995,1293189302.8403683,1295079913.0078223
2022-03-04,1290954599.56286,1311183954.592995,1289940196.6403682,1292358593.1078222
2022-03-07,1263688599.6628602,1284970354.192995,1264795992.2403684,1265793107.2078223
2022-03-08,1256157025.5031874,1276903572.5610478,1256438271.458663,1258172750.7754786
2022-03-09,1255514337.4549038,1276662073.4880166,1256443318.4183097,1257700257.7476232
2022-03-10,1282056522.505606,1302747005.7842138,1281813310.4755046,1284031131.5592902
2022-03-11,1277049091.2066915,1297199279.967118,1276182943.7233877,1278772236.9937975
2022-03-14,1284302726.5115108,1304958868.1114352,1284228848.410668,1286281730.047928
2022-03-15,1288142502.1561456,1309011926.9216206,1288317479.066159,1289978990.688085
2022-03-16,1309020648.0571554,1330768868.0716205,1309981044.5661588,1311005923.626759
2022-03-17,1318144815.8813767,1339058122.0716205,1318142599.5661588,1320012003.126759
2022-03-18,1325803260.15405,1346020417.8216207,1325092112.866159,1327343567.3907425
2022-03-21,1325546759.1040502,1346496860.1216207,1325809625.666159,1327477520.2407424
2022-03-22,1330938192.5110114,1352639355.3452873,1332245302.5707085,1333129753.0961487
2022-03-23,1351973559.748669,1374903160.1013744,1354601416.4986591,1354639457.2878728
2022-03-24,1352972056.920584,1376027482.5028315,1355570791.2561283,1355799762.0508945
2022-03-25,1348463158.3717992,1371455343.8070893,1351301266.0671208,1351192432.9108496
2022-03-28,1347639567.4425209,1371237775.4414,1351645177.3541627,1350614638.3418515
2022-03-29,1338189793.9031003,1361606142.2656286,1341862901.979912,1341186295.3018987
2022-03-30,1356201590.6568105,1378792328.469484,1357707370.1925838,1358497827.187497
2022-03-31,1377161590.0314724,1399729829.7023776,1378157532.5303645,1379171618.514884
2022-04-01,1380522549.1156056,1403548330.3402054,1382201091.9191911,1382815011.2560754
2022-04-06,1417527939.0970035,1440279178.7902055,1417193009.6191912,1419205422.2726183
2022-04-07,1395382133.6470037,1420295359.3402057,1400079806.3191912,1398582852.5726185
2022-04-08,1416662861.4637465,1440237084.5579035,1418256460.5335875,1418920311.0355263
2022-04-11,1419598053.908802,1443841131.8668125,1422601080.9709527,1422118135.5709274
2022-04-12,1410917733.2605145,1435998304.1837084,1415050082.2940814,1414036351.559338
2022-04-13,1420727511.6939116,1445728796.1470735,1424830011.599492,1423754343.1007044
2022-04-14,1387364539.6744535,1410163479.35519,1388522472.5633883,1389291238.139359
2022-04-15,1379491728.7304976,1403301841.85519,1381854455.7633886,1381440550.1275482
2022-04-18,1351370702.3957214,1376235089.35519,1355920404.3633885,1353808129.5275483
2022-04-19,1349812708.8555913,1373226157.2924323,1351873726.060777,1351731260.7052913
2022-04-20,1366037944.1960838,1390163671.900498,1367948743.4488966,1368197012.9633124
2022-04-21,1345056887.0305185,1368757169.312234,1347147963.4725325,1347250352.6503177
2022-04-22,1357381339.9293194,1381961658.562234,1360396720.9725325,1359747958.3018584
2022-04-25,1340067397.9314828,1366716886.787305,1347345579.396347,1343293875.8518586
2022-04-26,1367406382.6314828,1394420460.8873053,1372823585.596347,1370123536.6518588
2022-04-27,1351855201.6814828,1380017623.337305,1359448458.896347,1354486164.813994
2022-04-28,1350359326.8814828,1378166389.6873052,1356121329.796347,1352801824.363994
2022-04-29,1359848380.1471264,1389143169.587305,1367306140.996347,1362402354.689758
2022-05-03,1337236131.4313748,1366391039.537305,1344415312.496347,1340209807.839758
2022-05-04,1326232400.6813748,1356472104.137305,1334847192.696347,1330073364.489758
2022-05-05,1315978984.183493,1344320764.2784736,1321651353.9432616,1318583046.7469845
2022-05-06,1307994617.5977807,1334991958.3284738,1312505469.2432616,1310212798.2873406
2022-05-09,1277204646.9977806,1303744612.4784737,1281288486.1432617,1279520729.4373405
2022-05-10,1283279446.1977806,1313078456.8284738,1290382074.2432616,1286590668.9873407
2022-05-11,1285610262.5977807,1315846621.5784738,1293437021.7432616,1289185767.5373406
2022-05-12,1258694561.1977806,1287016790.4284737,1264201300.4432616,1261621579.3873408
2022-05-13,1261695870.6856892,1290470478.5857143,1267126524.8489602,1264339561.8021224
2022-05-16,1261472485.5856893,1290069803.0357144,1266619574.94896,1264053118.1521223
2022-05-17,1261515091.4856894,1289025004.7857144,1264211601.64896,1263474201.2021224
2022-05-18,1299028448.135252,1326126011.8357143,1299588003.3489602,1300346673.0021224
