date,nav_base,nav_ref_winner_mc50_full,nav_ref_blend_a05,nav_ref_blend_a25,nav_mild_mc25_full,nav_mild_mc35_full,nav_mild_mc40_full,nav_mild_mc25_a50,nav_mild_mc35_a50
2021-03-31,6314566.292383697,5968472.11339905,6407294.309033904,6274671.63175137,6190556.779087546,6114442.936309936,6073206.624441744,6275235.444613088,6262345.569600305
2021-04-01,6315496.692383697,5956549.06339905,6406607.709033905,6266289.481751369,6178471.4790875465,6102202.636309937,6060907.674441744,6266448.794613088,6251882.8196003055
2021-04-06,6337136.492383697,5971037.11339905,6428330.209033905,6286393.58175137,6194914.129087547,6117648.436309937,6075844.224441743,6286482.844613088,6270542.5696003055
2021-04-07,6348503.87568838,5981103.913399051,6438539.417141365,6298424.88175137,6206073.2290875465,6128226.086309937,6086224.624441744,6298638.2946130885,6282546.219600306
2021-04-08,6313984.475688379,5951802.763399051,6402472.617141364,6264505.13175137,6174676.279087546,6097767.336309937,6056017.274441743,6264806.7946130885,6249563.219600306
2021-04-09,6286334.703482544,5934811.262146346,6375059.75047393,6242424.412004734,6156159.461290189,6080062.906927062,6038477.549491493,6243011.706570577,6229076.055930259
2021-04-12,6294438.652986639,5945488.351275377,6383431.310139337,6251661.788519153,6166974.509971125,6091133.505551111,6049458.366978983,6252257.378471925,6238894.283001909
2021-04-13,6347748.902986639,5975512.2012753775,6433111.110139337,6291168.938519154,6200037.059971126,6122513.405551111,6080324.066978984,6291412.4784719255,6275613.583001909
2021-04-14,6397166.652986639,5994496.401275377,6475494.360139336,6319169.038519154,6221211.709971125,6142360.1055511115,6099819.666978983,6318846.378471925,6300264.033001909
2021-04-15,6448565.502986639,6033700.7012753775,6521563.210139336,6363208.138519154,6263436.759971126,6183241.255551111,6140124.916978984,6362985.928471926,6343906.733001909
2021-04-16,6467751.052986639,6060467.751275377,6543410.160139336,6390946.738519154,6292065.609971125,6211158.055551111,6167671.366978983,6391071.778471925,6372654.733001909
2021-04-19,6541354.102986639,6124496.351275377,6617338.260139337,6462280.588519154,6360624.859971126,6277864.255551111,6233535.216978983,6462425.7284719255,6443222.783001909
2021-04-20,6575963.302986639,6133988.501275377,6646728.360139336,6478235.388519154,6371216.659971125,6287795.15555111,6243299.566978983,6477749.878471925,6456296.4330019085
2021-04-21,6516999.152986638,6093562.201275377,6590432.410139336,6433165.688519154,6328588.609971126,6245827.355551111,6201719.866978983,6433205.178471925,6412893.383001909
2021-04-22,6529266.234438729,6104764.15671664,6601994.871704586,6443375.069571524,6339942.823398348,6257382.987663549,6213246.258130834,6443320.91960329,6423352.392206083
2021-04-23,6515931.6592254,6095323.00672718,6587838.974883461,6427976.592925523,6328548.979179574,6247357.0323304655,6203550.063885861,6427758.290320877,6408997.080781299
2021-04-26,6613011.404446546,6161297.65672718,6679836.339209848,6508005.392925523,6400064.729179574,6316146.682330466,6271335.713885861,6507399.290320878,6485569.080781299
2021-04-27,6497574.004446546,6120276.65672718,6586045.289209848,6447707.242925523,6354616.929179574,6273249.832330466,6229240.763885861,6448426.540320877,6432775.280781299
2021-04-28,6463857.904446547,6106025.15672718,6558532.989209848,6430573.392925523,6339738.079179575,6258462.732330466,6214604.613885861,6431776.140320878,6417297.980781299
2021-04-29,6444363.604446546,6089020.70672718,6542604.489209848,6414569.442925523,6322050.579179574,6240848.082330466,6197128.51388586,6415713.540320877,6400491.580781299
2021-05-03,6358016.654446546,6014720.00672718,6459784.989209848,6330006.342925523,6241674.229179574,6163332.832330466,6120782.313885861,6330765.090320878,6316432.530781299
2021-05-04,6304820.404446546,5972030.85672718,6404792.589209848,6279211.042925524,6195508.029179574,6118807.0323304655,6076905.163885861,6280088.240320877,6267328.080781299
2021-05-05,6306989.354446546,5960519.30672718,6403176.089209848,6271386.142925523,6183953.829179575,6106966.5323304655,6065066.513885861,6272001.690320877,6257690.330781299
2021-05-06,6391012.804446545,6015864.55672718,6482330.039209848,6337544.342925523,6243504.279179574,6164612.5323304655,6121931.313885861,6337680.540320877,6320832.580781299
2021-05-07,6412074.581972701,6060500.3041423205,6510451.475020237,6375310.06242214,6288952.995057894,6210732.943691752,6167804.664876758,6375823.109817493,6362031.701206376
2021-05-10,6474381.031972702,6121471.3041423205,6575336.775020238,6440916.01242214,6353635.995057894,6274070.693691752,6230408.8148767585,6441553.209817493,6427670.651206376
2021-05-11,6350270.881972701,6013954.0541423205,6452386.875020238,6323814.912422139,6239660.945057894,6162410.343691752,6120009.264876758,6324579.559817493,6311632.551206376
2021-05-12,6118245.124039895,5803046.60414232,6220175.615489416,6096156.318599502,6016097.656382061,5943368.9274554,5903444.693756058,6096820.959775164,6084652.784785263
2021-05-13,6087328.941607927,5770729.24872506,6192441.801551,6069416.928841951,5984922.425422606,5911693.701172853,5871798.544629313,6069689.194200199,6056458.648932399
2021-05-14,6159998.660628038,5840286.16257264,6266660.816753279,6143545.656592289,6058938.329471181,5984645.145082173,5943834.70017252,6143037.848321216,6130879.435477152
2021-05-17,6026530.3502966855,5717297.184874298,6133296.254367603,6010549.081460207,5927684.069669557,5855709.020339436,5816604.4691282725,6011296.592153275,5997894.893165421
2021-05-18,6173176.191621118,5851571.753524506,6283971.816093813,6157973.725813784,6071310.010785008,5996594.520776149,5955644.933748171,6157029.408893882,6144416.125433839
2021-05-19,6140293.4838129645,5824677.1197085595,6257690.022790309,6137001.654431704,6044831.913345037,5968792.080652159,5927838.457133198,6136661.374014518,6122140.86593611
2021-05-20,6134113.333812965,5812729.573392027,6252306.672790309,6128013.139628507,6032118.647143902,5956112.942754237,5915338.763467632,6127157.193123807,6111461.992935266
2021-05-21,6200399.333812965,5862185.873392027,6319286.022790309,6185947.939628506,6083516.349744878,6007635.042754237,5966340.4634676315,6182986.643123807,6166781.292935266
2021-05-24,6172452.433812965,5839573.9733920265,6295573.972790309,6161416.689628506,6059971.899744878,5983492.0432245275,5942475.102359329,6159062.543123808,6142059.392935266
2021-05-25,6194835.633812965,5863839.923392027,6319972.672790309,6191224.139628506,6086179.599744878,6008538.493224528,5967086.352359329,6188427.293123808,6171582.992935266
2021-05-26,6211981.133812965,5869521.623392027,6334354.722790309,6201264.339628506,6092714.749744878,6014453.093224527,5972828.55235933,6198112.593123808,6180271.042935266
2021-05-27,6230945.083812964,5868606.873392027,6358189.122790309,6212363.189628506,6093365.099744878,6013752.093224527,5971849.352359329,6208547.793123808,6186398.042935266
2021-05-28,6238109.533812964,5894100.573392027,6365587.472790309,6230410.039628507,6118260.849744878,6039660.443224528,5997765.252359329,6226269.093123808,6208171.492935266
2021-05-31,6264519.333812965,5915313.373392027,6389148.622790309,6254605.089628506,6140609.799744878,6061441.393224527,6019294.952359329,6249880.693123807,6232312.6929352665
2021-06-01,6271357.2338129645,5927057.523392027,6394440.322790309,6265891.789628507,6152892.649744878,6073523.643224527,6031200.252359329,6261157.893123807,6244748.492935266
2021-06-02,6304326.7338129645,5952121.023392027,6427242.322790309,6296476.839628506,6179381.549744878,6099311.393224527,6056654.152359329,6290822.993123808,6274174.242935266
2021-06-03,6297103.283812964,5948058.7233920265,6417721.822790309,6286855.839628506,6173962.099744878,6094978.0432245275,6052529.002359329,6281304.343123808,6265738.742935266
2021-06-04,6277519.183812965,5938620.123392027,6401998.6727903085,6276786.939628506,6164625.099744878,6085407.2932245275,6042974.452359329,6271798.193123808,6256365.542935266
2021-06-07,6260339.533812965,5926584.623392027,6389285.822790309,6263202.289628507,6151840.849744878,6073023.943224527,6030765.952359329,6258463.293123808,6242604.6929352665
2021-06-08,6286156.662614378,5946833.2233920265,6411439.429804073,6283356.834398956,6172506.899744878,6093716.0432245275,6051350.602359329,6277853.9498383235,6263723.342935266
2021-06-09,6255901.112614378,5922453.823392027,6381875.279804072,6257308.884398957,6147806.149744878,6068845.5432245275,6026617.602359329,6252873.099838324,6237675.547175833
2021-06-10,6289486.0626143785,5939341.323392027,6413694.379804073,6281840.384398957,6165983.049744878,6086221.843224527,6043749.55235933,6276435.749838323,6259970.497175833
2021-06-11,6271557.699462857,5940401.374658216,6395534.063089565,6274359.1287051765,6165932.557986304,6087335.460840411,6045062.7960874345,6269447.417226285,6256126.28942182
2021-06-15,6274826.320849904,5941755.251107425,6395219.963071592,6275314.681667768,6167415.901758585,6088785.755373138,6046474.952555266,6270504.6380689535,6257457.113539377
2021-06-16,6296121.5055999765,5955192.488996265,6419069.9288106635,6294210.651581034,6181912.90315371,6102814.077335067,6060304.423430329,6288649.665073393,6274352.058566671
2021-06-17,6267987.905599976,5940844.888996266,6392773.4288106635,6275036.351581033,6166685.15315371,6087902.377335068,6045577.573430329,6270318.815073393,6257149.758566672
2021-06-18,6221638.406495306,5895363.651539278,6347551.527358157,6228170.727817419,6119781.519111333,6040852.13600243,5998849.834076198,6224940.117281154,6209765.7300828025
2021-06-21,6198754.968397071,5893573.711766019,6321842.818799256,6217299.396048469,6117126.508183469,6038893.060454824,5997020.44130218,6214953.190754651,6203299.960494885
2021-06-22,6221392.668397071,5902043.81176602,6339972.418799256,6225928.346048469,6125120.808183469,6047516.060454824,6005700.741302179,6222812.790754651,6210715.760494885
2021-06-23,6254196.06839707,5931411.01176602,6376775.768799256,6263591.596048469,6157051.058183469,6078150.510454824,6035869.39130218,6259582.540754651,6246815.660494885
2021-06-24,6254758.06839707,5928697.71176602,6372683.918799256,6256923.296048469,6153252.10818347,6075198.660454825,6033076.64130218,6252866.990754651,6240845.460494885
2021-06-25,6301094.7683970705,5960477.91176602,6418984.968799256,6296926.196048468,6187159.9081834685,6108213.410454824,6065714.19130218,6291535.490754651,6278462.310494885
2021-06-28,6314501.968397071,5972865.31176602,6426846.754456342,6306908.681456764,6199761.85818347,6120996.310454824,6078427.39130218,6301332.202085968,6289568.259493772
2021-06-29,6278295.014066947,5952788.986001666,6392041.992472342,6280299.377745591,6178387.491187407,6100144.256599125,6057828.601737443,6275743.615060607,6265366.06219397
2021-06-30,6304308.383423612,5973221.7860016655,6422809.442472342,6310323.627745591,6201449.391187407,6121570.656599126,6078808.701737443,6305160.065060607,6293145.91219397
2021-07-01,6270912.983423613,5947034.2860016655,6388251.942472342,6275765.177745591,6172718.991187407,6094234.106599126,6051926.551737444,6271340.615060607,6260255.962193971
2021-07-02,6258497.683423612,5936827.016157751,6375530.192472342,6263928.077745591,6162354.091187406,6084131.256599125,6041949.801737444,6259849.7150606075,6248883.26219397
2021-07-05,6294674.583423612,5973205.166157751,6413030.592472342,6302769.227745592,6199825.041187407,6121470.206599126,6078968.501737444,6297587.9650606075,6287523.212193971
2021-07-06,6337285.933423613,5991416.166157751,6449607.792472342,6326636.7777455915,6218605.591187407,6139855.706599126,6097167.801737444,6320335.2150606075,6308650.26219397
2021-07-07,6332595.901565475,5983882.716157751,6443094.668995334,6316795.616022125,6209953.40278497,6131655.679783468,6089131.685687958,6310557.521804656,6298848.661355439
2021-07-08,6332263.151565475,5983304.1161577515,6443120.268995334,6318133.166022126,6209895.80278497,6131125.329783468,6088503.285687958,6312008.971804656,6299910.361355438
2021-07-09,6345970.901565475,5998424.907203154,6457565.518995333,6334280.516022125,6225734.9527849695,6146860.429783468,6104103.3856879575,6327781.6218046555,6316234.961355438
2021-07-12,6371790.742817605,6003473.987168665,6476230.687222666,6344880.818594693,6231600.495302809,6151933.842834105,6108972.400778147,6337937.081998638,6324715.269520033
2021-07-13,6427857.70647224,6039187.478330797,6527917.914900103,6388233.044970524,6269350.987466769,6188858.994771544,6145529.1158144055,6379937.460876624,6365757.643201338
2021-07-14,6418420.115862909,6043887.128330797,6521801.664900102,6389975.744970523,6273961.287466769,6193683.144771543,6150349.765814405,6381923.760876624,6369167.693201337
2021-07-15,6427867.232732426,6044303.628330797,6526966.4649001025,6390508.494970524,6274158.737466769,6194066.8447715435,6150764.715814405,6382238.560876624,6369174.893201338
2021-07-16,6450775.410392943,6058302.308947907,6549869.330588898,6409468.092694192,6289360.303658214,6208627.5002894895,6165101.536636678,6400730.941773568,6386581.018961799
2021-07-19,6470531.160392942,6065445.758947906,6567476.330588898,6422118.042694191,6297691.603658214,6216136.95028949,6172421.586636677,6413002.3917735685,6397536.818961799
2021-07-20,6420748.410392942,6022028.808947906,6515888.180588897,6370125.742694192,6251273.253658215,6171062.350289489,6127910.436636677,6362106.691773568,6346933.9189618
2021-07-21,6446053.232511113,6045071.58036854,6540225.4318510005,6394252.785726335,6275078.86209959,6194848.226814065,6151533.590939434,6385594.606661634,6371108.562241544
2021-07-22,6522767.93701639,6089539.4362181425,6608948.8430179,6448915.098088268,6322124.702510419,6240832.671268598,6197095.270466302,6438484.272013267,6422375.151848445
2021-07-23,6522178.820725825,6095706.986218143,6609960.991223171,6454312.306633921,6328482.10251042,6247214.721268598,6203436.820466302,6443867.224027054,6428698.843649963
2021-07-26,6492725.470725826,6071868.736218143,6581161.791223171,6425596.556633922,6302865.90251042,6222421.721268598,6179000.920466302,6415713.224027054,6400813.893649963
2021-07-27,6507269.596221928,6082057.813081067,6595403.191223172,6438742.256633921,6313828.429802301,6232964.961401375,6189448.355269913,6428564.624027054,6413501.393649963
2021-07-28,6491561.996221929,6069192.313081068,6578920.291223171,6421680.106633922,6299771.129802302,6219536.961401375,6176262.305269914,6411775.324027054,6396970.643649963
2021-07-29,6523458.696221928,6088569.513081067,6610357.441223172,6449220.7566339215,6321167.029802302,6239733.861401375,6196113.405269913,6438705.174027054,6422578.043649963
2021-07-30,6484674.3462219285,6062221.413081068,6575950.391223172,6418121.706633922,6293174.479802302,6212475.261401376,6169130.205269913,6408329.574027054,6392569.693649963
2021-08-02,6532686.3462219285,6104072.213081067,6617503.541223171,6459544.906633922,6335933.329802302,6255588.461401375,6212001.705269913,6448713.724027054,6434750.993649962
2021-08-03,6540194.8462219285,6115252.113081067,6627588.091223171,6472064.406633922,6347829.629802302,6267160.411401374,6223471.955269913,6461049.674027055,6447438.943649963
2021-08-04,6556131.555046437,6125557.913081068,6642298.808258059,6484319.091055359,6358745.779802302,6277796.511401374,6234037.505269913,6472924.509407144,6459103.340347234
