date,nav_base,nav_fin_rs_soft_tilt_exdiv,nav_fin_mix_l75,nav_fin_kd_opt
2024-07-08,1565541602.0614147,1452164341.592421,1579233934.9294777,1525700243.9459434
2024-07-09,1553361358.5614147,1439439149.9924212,1565405893.4794776,1514281560.3959432
2024-07-10,1553319287.6114147,1439078508.892421,1564382895.3294775,1514150313.039554
2024-07-11,1568327331.9114149,1451837025.342421,1582168982.5294776,1528902392.6895542
2024-07-12,1564081755.8614147,1449375832.092421,1576498744.4306216,1524635846.539554
2024-07-15,1567928648.2614148,1451357188.642421,1581534688.3306217,1528723736.7895544
2024-07-16,1563652389.1614149,1447542108.7424212,1575654812.9306216,1524540701.8895543
2024-07-17,1556294475.0614147,1441703075.842421,1566139887.9806218,1517242869.539554
2024-07-18,1572213522.7114148,1458065093.542421,1580993631.1806216,1532533105.3395543
2024-07-19,1555860071.5788825,1442012021.8835964,1565244257.8198032,1516702616.1895542
2024-07-22,1547772197.0725458,1437024583.1218975,1556098694.0721316,1507376145.4938397
2024-07-23,1570774636.5000865,1456852948.2801602,1581647007.3566473,1530558867.876146
2024-07-26,1553129163.8484066,1441659173.4443042,1559742382.5140026,1511807873.4450583
2024-07-29,1572927215.5984066,1460960246.3443043,1581426153.6640024,1530447391.4071672
2024-07-30,1556561172.717102,1444471921.9047222,1563612421.8018947,1515578967.795367
2024-07-31,1570733371.017102,1459170479.3547223,1580405427.4518948,1528205598.400094
2024-08-01,1590409829.617102,1475334573.4047222,1605618003.3518946,1547964801.8314965
2024-08-02,1568266725.2360435,1453434630.1847143,1584580448.4203482,1523790350.4866297
2024-08-05,1488638030.9674754,1380902860.5179932,1497441042.2576935,1442856392.7095923
2024-08-06,1519029613.3478734,1411941922.4983373,1531753917.5751405,1474712576.072463
2024-08-07,1524292771.6845872,1414432848.8952405,1537349319.703445,1481259779.3029904
2024-08-08,1500524533.394978,1389310016.6854722,1514357287.333115,1459194267.3196495
2024-08-09,1529249484.2157187,1416291921.1014235,1543151918.132304,1486991346.458584
2024-08-12,1541647142.2001612,1429366349.7238348,1555058505.7381504,1495610810.5757444
2024-08-13,1513204713.1155171,1404049598.3211865,1520724260.2892354,1468881438.2048566
2024-08-14,1525247520.079841,1414511238.8355017,1533671292.0650015,1478759682.7461467
2024-08-15,1509892927.7564416,1400630768.0145564,1520565080.0302896,1468138745.5071619
2024-08-16,1534383237.4060597,1424146667.6451697,1546128781.1765578,1488029437.990901
2024-08-19,1530690417.2698426,1417030027.5025022,1542305316.098551,1483519708.5830204
2024-08-20,1544874950.7941775,1428504106.6704557,1557753853.2157419,1496790478.9931946
2024-08-21,1535754219.5680103,1423230961.935872,1546456690.8989844,1491703833.7287276
2024-08-22,1538964511.9346774,1428772346.7721958,1551215134.8816164,1497955778.8404899
2024-08-23,1532846230.988107,1426297109.1248996,1544832734.8709714,1492817682.2440305
2024-08-26,1542969695.272655,1436138544.8020895,1552516986.5721452,1501735442.1602385
2024-08-27,1534647583.2916508,1436585121.4768498,1545869905.7688496,1497691099.4977884
2024-08-28,1533601684.3510613,1427293262.297672,1542518318.4480233,1491593330.8477888
2024-08-29,1520942601.2597952,1417011284.0890322,1528980143.632272,1482397198.6453807
2024-08-30,1528542618.0068593,1422267494.9707837,1536171656.5709503,1489918048.0688074
2024-09-02,1526122000.377293,1422864377.505803,1534331598.9070592,1489181971.0246575
2024-09-03,1519073445.3371222,1420141626.335247,1530087788.056923,1484996068.89268
2024-09-04,1480431468.9771118,1388807870.2972658,1495382594.5403285,1455446815.24332
2024-09-05,1496347084.0441988,1406116784.3255045,1515948260.3570406,1472224224.762893
2024-09-06,1509685923.6902819,1417856214.6133842,1528791625.722775,1484384644.68071
2024-09-09,1500066078.0325577,1414759872.0605505,1522017247.9184842,1478254760.7004948
2024-09-10,1509799022.4899106,1422245586.6905031,1530934801.4771783,1487759294.555863
2024-09-11,1499110934.1453788,1412657388.3359191,1521789366.7741144,1478257624.0440886
2024-09-12,1521108354.385941,1421814495.6002257,1535066315.364251,1492518735.0532649
2024-09-13,1518923257.558531,1423208570.9358525,1534834427.4942296,1491141900.8561735
2024-09-16,1521299434.8944027,1426821071.919472,1536887980.841747,1493412424.6981852
2024-09-18,1515937225.1402705,1425984927.8171105,1535266799.7417471,1490512817.73535
2024-09-19,1524889392.8071277,1430306979.2486541,1544234545.214884,1498902144.8851337
2024-09-20,1530979292.9065769,1434444277.6136055,1547954864.864884,1502850765.691771
2024-09-23,1538995999.5418549,1444592828.2819436,1558886196.764884,1512272767.641771
2024-09-24,1544589837.210664,1446705981.998249,1560783935.514884,1515125010.941771
2024-09-25,1550269277.2991178,1448021473.637411,1562049964.614884,1517222177.391771
2024-09-26,1554604330.0973532,1451561865.1715624,1565111614.0629182,1520423223.731281
2024-09-27,1544973353.504153,1438213160.160935,1552048130.4486449,1509872642.7354283
2024-09-30,1528943987.3705177,1430518406.148744,1543645044.4198031,1499813670.6924894
2024-10-01,1525329225.2224193,1431150603.8037477,1542695091.364209,1497830485.4521155
2024-10-04,1517100148.1917393,1418724417.4474359,1531159787.7484102,1487878341.494788
2024-10-07,1524988136.0613067,1426174153.559437,1538533815.19841,1492781244.044788
2024-10-08,1510431390.6599605,1409395957.7638729,1520031929.6447005,1476265189.2584186
2024-10-09,1508006893.3371525,1405879969.4048386,1517230107.108037,1473146756.2806652
2024-10-11,1513243755.0704403,1409850957.357586,1521159299.7576864,1476730196.5643833
2024-10-14,1520792986.1735218,1417569424.16051,1531275664.3549442,1485832107.01803
2024-10-15,1542647521.2934208,1435745060.010141,1551782881.2035933,1506629536.104887
2024-10-16,1522614199.4487627,1419240522.3755133,1531360470.7999294,1486490679.8178425
2024-10-17,1529072282.98172,1427044158.93261,1538899345.8799806,1493076018.1344206
2024-10-18,1550610111.4849527,1444060289.8885725,1558523334.1671014,1513261083.7319605
2024-10-21,1534088358.973476,1428360019.840103,1542159369.1436331,1497190199.1385345
2024-10-22,1544353483.398581,1435621364.4858537,1551456932.504152,1506982853.0092912
2024-10-23,1523251189.7123053,1416259390.9346783,1529533152.6353326,1485942604.1775577
2024-10-24,1524740910.535683,1416021217.3941255,1529993500.7588286,1486908450.1666245
2024-10-25,1523896275.028056,1415443744.701678,1527891969.7525592,1485659449.3877223
2024-10-28,1528905061.1571214,1422640205.8243723,1534668471.1941144,1491213160.5196996
2024-10-29,1516506131.3774965,1412009852.8105943,1522607722.715106,1478752869.8409257
2024-10-30,1520591817.781614,1416870679.8413913,1527451559.0181825,1483252549.6927052
2024-11-01,1505515218.0206373,1399730214.9130726,1510286238.9354618,1467695337.0727377
2024-11-04,1518612649.1393766,1416528646.136822,1526285162.1652534,1481950728.8914547
2024-11-05,1522143550.9467254,1419716346.9147775,1530316522.0473113,1485553785.1671858
2024-11-06,1514562917.931111,1411510735.4943259,1522942665.5928602,1478442200.2732794
2024-11-07,1515692539.3885155,1414156525.0246382,1525596147.3928604,1480364158.3732793
2024-11-08,1521672651.77208,1418653986.8288772,1532105471.5567176,1486308475.4121
2024-11-11,1520250388.322162,1419011467.428877,1531397692.25431,1485490832.6121
2024-11-12,1508786989.896157,1409347914.528877,1520039054.4594676,1473607881.3621
2024-11-13,1513695162.9236825,1413242124.974552,1524302933.4594676,1477725683.2120998
2024-11-14,1498993408.2899299,1400729852.7745519,1510695085.8594677,1463795533.5121
2024-11-15,1514703664.1204393,1412190208.174552,1521776653.8094678,1478417049.8621
2024-11-18,1519912364.6318862,1418674281.974552,1526467071.2094676,1483521601.9120998
2024-11-19,1534721200.5708227,1431357219.174552,1540904145.0594678,1497883259.4620998
2024-11-20,1521837444.640847,1423511683.174552,1530388412.5094678,1486718300.9620998
2024-11-21,1528699629.0137968,1421482500.2745519,1533833702.3594677,1490265594.8621
2024-11-22,1530880831.4036143,1427560523.5549128,1538208913.214865,1494361424.3116016
2024-11-25,1537374308.2860653,1435402995.454913,1544743092.9161685,1500764415.8538706
2024-11-26,1533468325.5710506,1430205684.0549128,1540297942.730123,1495933750.327856
2024-11-27,1546104746.8152757,1438286322.454913,1552746101.080123,1506297235.7278562
2024-11-28,1542272506.1458852,1433925388.5549128,1548710748.4801228,1502596317.027856
2024-11-29,1535579805.0507264,1429053015.5549128,1543290988.8301227,1496661579.2278562
2024-12-02,1547540314.4611595,1435738241.654913,1555389064.1428292,1508682900.9788802
2024-12-03,1575384598.0362964,1461345145.954913,1583600096.792829,1535587707.2043545
2024-12-04,1577898677.1492536,1463530934.954913,1585933366.592829,1538263781.2962203
2024-12-05,1580850311.6334336,1466618319.8549128,1588662720.092829,1541316404.6962202
2024-12-06,1581382103.9310184,1463772941.2549129,1588739547.342829,1541830200.24622
2024-12-09,1592878084.3170931,1471451080.154913,1600344657.292829,1552952737.8462203
2024-12-10,1582064338.4069695,1461664975.0549128,1588652175.1928291,1542481078.6962202
2024-12-11,1567822231.548117,1449185266.6549127,1575151676.892829,1528623162.1962202
2024-12-12,1576307730.3258352,1456000947.154913,1583409577.342829,1537304129.8462203
2024-12-13,1570301636.0810962,1452162643.7549129,1578016585.842829,1531462172.24622
2024-12-16,1570207800.9576764,1452639540.0549128,1577424329.292829,1531476414.0962203
2024-12-17,1556732464.3885326,1441577485.2549129,1563665233.842829,1518586697.49622
2024-12-18,1541256559.3352818,1428386861.654913,1548237887.2633832,1503312466.945298
2024-12-19,1523054143.3351912,1413516435.3067641,1529240891.219778,1485265405.1903207
2024-12-20,1514311812.9351912,1406482910.3806596,1520953087.6197782,1476520536.9403207
2024-12-23,1546387293.8851912,1430268785.4806592,1553525792.769778,1508694142.9903207
2024-12-24,1550990144.3351912,1436956816.3806593,1558437204.6197782,1512826043.4403207
2024-12-25,1537160227.1045008,1425789906.8806596,1544274960.9308112,1499127030.7633793
2024-12-26,1545402979.6675215,1430639654.9806595,1552280108.3235297,1507395706.754495
2024-12-27,1542966271.9006326,1430143782.3806596,1550209872.0327837,1504913822.962352
2024-12-30,1547540715.8525305,1432756099.1806593,1555506217.9543722,1509560852.4082403
2024-12-31,1533250434.264893,1421564555.7806594,1540779684.3508592,1495403274.5505736
2025-01-02,1534489422.7943366,1416846099.9806595,1541225642.9352133,1496687741.1399984
2025-01-03,1536867245.9524438,1421227207.979353,1543550941.8837266,1499035028.9399984
2025-01-06,1566426244.0186374,1446517040.479353,1573528433.2985559,1528595945.1399984
2025-01-07,1557735731.7407684,1439067764.679353,1564628935.1637077,1520435244.1899984
2025-01-08,1560756585.7907684,1441565526.079353,1567513621.672505,1522962249.7399983
2025-01-09,1562670546.245735,1442001236.479353,1570058203.2279088,1525302986.0399983
2025-01-10,1555372312.4022117,1435799149.779353,1562542323.694393,1518269225.7899983
2025-01-13,1546476890.6022117,1428969489.579353,1553802984.044393,1509598458.4899983
2025-01-14,1568310186.0522118,1448207525.5233624,1576310144.4943929,1531413984.9399984
2025-01-15,1566788286.8522117,1446890697.9233623,1574790645.894393,1529923118.5399983
2025-01-16,1578222403.378249,1456996953.3102612,1585971528.8245382,1540878366.266248
2025-01-17,1571627102.4731538,1450299035.7798538,1579424995.381606,1534587263.4591603
2025-01-20,1568322900.8145225,1447421688.5113852,1575990302.968083,1531099589.5364451
2025-01-21,1583016340.9927404,1459754106.611385,1590971793.8180828,1545741572.1864452
2025-01-22,1590309922.9927404,1463880202.4113853,1598926372.0680828,1553582874.6364453
2025-02-03,1590796642.7927406,1465874579.3113852,1598577704.8680828,1553535771.5864453
2025-02-04,1577889889.908816,1453550875.261113,1585955391.471389,1541244076.3323903
2025-02-05,1584115109.8588161,1458448550.5611129,1592258859.7222059,1547423864.8070426
2025-02-07,1585482379.308816,1461107983.461113,1594003430.5734744,1548869333.9150655
2025-02-10,1583190299.308816,1457801653.3611128,1591276978.9248488,1546673837.9444993
2025-02-11,1574938107.1088161,1450532601.8611128,1582898986.3172376,1538278432.8444993
2025-02-12,1582162605.758816,1457097994.5611129,1589934586.5904171,1545335265.7444994
2025-02-13,1585695211.158816,1459760305.6611128,1593460949.540417,1548961337.7944994
2025-02-14,1578337100.9453168,1454407003.1330476,1585724874.0349844,1541429539.027747
2025-02-17,1586637848.889715,1461840452.491772,1594452766.3035805,1549917651.379178
2025-02-18,1593083364.2090173,1468818138.277642,1600881568.4675944,1556193684.7646725
2025-02-19,1588124118.1381283,1465299514.5154996,1596362103.3454738,1551905092.4146724
2025-02-20,1585482300.7588053,1464773988.697737,1593907856.4727736,1549627016.9646723
2025-02-21,1589781431.4163423,1468593633.892239,1598072882.290086,1553427424.5561972
2025-02-24,1580539169.8663425,1461272538.7922392,1588450915.3400862,1543920021.2114155
2025-02-25,1575435097.2651842,1457898231.8896856,1583208376.75622,1538839616.0087376
2025-02-26,1592639499.0218973,1473953772.318127,1600337791.4441216,1555574078.1913424
2025-02-27,1587380564.5718975,1467950387.1181269,1595322669.9441216,1550692510.4913425
2025-03-03,1594052405.664876,1475736821.2906327,1601952633.7718053,1557098099.6065676
2025-03-04,1577511582.414876,1459695200.655378,1584864777.4417558,1540238641.725359
2025-03-05,1577258868.053229,1459272458.5886476,1584771207.9589908,1540068688.9945147
2025-03-06,1579644997.8085148,1461296330.0522196,1587148516.4798632,1542431405.2208452
2025-03-07,1572691742.4985352,1455340612.7485616,1580391253.0740063,1535888788.4638402
2025-03-10,1572233440.884569,1456778931.1338053,1580028057.9261026,1535485106.8585868
2025-03-11,1558533111.2653022,1444545592.8491056,1566143557.245804,1521819379.3778193
2025-03-12,1567296229.5334287,1449496397.612749,1575329062.1731648,1530672790.4121902
2025-03-13,1567386101.6208045,1453970456.1251094,1578283349.0199852,1534029267.3391654
2025-03-14,1572125173.4673033,1458943603.3450556,1584749091.8836389,1540178409.4584818
2025-03-17,1571195503.3569558,1456039794.950731,1581457332.0695739,1536923648.72866
2025-03-18,1579892648.38286,1465316909.7598329,1591622298.496875,1546661974.9638507
2025-03-19,1575743097.8393264,1463393346.8573208,1591101279.796875,1545435006.363439
2025-03-20,1586069921.7801762,1468984078.853558,1596900952.8968751,1551080465.1929476
2025-03-21,1579848496.379853,1468350737.1535583,1596149469.996875,1549972393.9429479
2025-03-24,1578513676.7603264,1467727527.2535582,1593386629.5968752,1547469959.092948
2025-03-25,1582556393.9736328,1467027322.4535582,1595169707.046875,1548940802.142948
2025-03-26,1583514370.6935863,1469778107.6535583,1596988142.696875,1550806067.0429478
2025-03-27,1583952567.521744,1478165935.6535583,1605793892.046875,1559586122.7929478
2025-03-28,1573389849.4425018,1474648536.7535582,1598266619.346875,1552200338.6429477
2025-03-31,1551387941.352921,1458213048.5535583,1579737884.846875,1534047016.642948
2025-04-01,1558176441.9070709,1462021650.9610918,1586521000.9027143,1540844684.7388055
2025-04-02,1559462681.908628,1461793741.3424568,1588327718.1527143,1541643651.5630488
2025-04-07,1427499093.858628,1337885502.4424567,1454132381.7383604,1410855755.047399
2025-04-08,1480409589.5221035,1395563488.2045987,1507312638.4383607,1464360053.047399
2025-04-09,1438148208.965062,1356504867.2579873,1464971287.715365,1421148257.7523
2025-04-10,1500950542.465062,1408577164.457987,1529156943.765365,1484720753.6523
2025-04-11,1502580889.120665,1412427234.0072556,1531401472.5859463,1485230043.4328787
2025-04-14,1489880982.5206652,1400256649.5072556,1519086734.7368386,1471924733.045219
2025-04-15,1499684873.970665,1407420842.9072556,1529027075.3368387,1482039076.3452191
2025-04-16,1492708761.3206651,1401074565.8072557,1522395099.2868385,1474375025.345219
2025-04-17,1489963422.5206652,1397417626.9072556,1520234480.8868387,1471400295.645219
2025-04-18,1488972131.270665,1398498229.0072556,1519044085.8368387,1470297503.295219
2025-04-21,1491362262.620665,1400641793.7072556,1522297749.3368387,1471742225.545219
2025-04-22,1490864974.970665,1401154537.9000523,1522209123.6868386,1470496069.545219
2025-04-23,1489301324.470665,1400595067.6000524,1519789184.5868387,1469509474.795219
2025-04-24,1477323384.620665,1390010991.3000524,1506846932.6368387,1458371421.3452191
2025-04-25,1477078872.5206652,1388285658.5000525,1506575977.9368386,1458709663.195219
2025-04-28,1482489343.720665,1392264337.0000522,1512264621.3368387,1464174662.745219
2025-04-29,1496903661.970665,1404448708.3000524,1527216069.4368386,1478423001.045219
2025-04-30,1506213712.720665,1413038878.5000525,1536823555.4868386,1487784681.595219
