date,nav_base_e16_e18_e22_v2s,nav_blend_e45_a05,nav_blend_e45_a08,nav_blend_e45_a10,nav_blend_e45_a12,nav_blend_e45_a15,nav_blend_e45_a25
2019-05-30,5636234.95319615,5706386.444706893,5701988.330803479,5696588.548638839,5693365.232562219,5684351.715359831,5659177.994930349
2019-05-31,5679965.45319615,5750440.644706892,5743836.870879394,5737931.658750936,5734176.169615613,5724427.146320925,5697558.074999463
2019-06-03,5690235.3238369,5758850.854427235,5749120.077792294,5740938.357297752,5734579.685850949,5721696.172117758,5688736.495085019
2019-06-04,5685833.84449368,5752806.52850369,5746051.543700834,5739610.212804965,5735428.819002472,5725283.165706726,5697276.584471148
2019-06-05,5705503.161107728,5769848.929787956,5760685.507951461,5752655.134728782,5746715.901616493,5734395.3477186505,5702920.247015655
2019-06-06,5771267.374788675,5844403.175264721,5834357.733130858,5826316.914153491,5819892.667239719,5806757.257877261,5773083.721111434
2019-06-10,5802572.443319518,5877763.239096896,5866905.4722074745,5858476.919425801,5851420.681512846,5837352.117701355,5802053.928746788
2019-06-11,5669155.568647081,5746531.740715997,5737851.322207475,5730568.819425802,5724444.731512846,5711534.067701356,5679506.678746788
2019-06-12,5582948.068647081,5658808.540715998,5651972.072207475,5645602.219425801,5640475.881512846,5628764.017701355,5599724.978746788
2019-06-13,5579668.168647081,5654792.390715998,5650700.166474,5645489.619425802,5641960.681512847,5632139.017701355,5606737.528746787
2019-06-14,5587851.72332783,5662987.490715997,5659225.816474,5653867.402821295,5650399.031512846,5640655.267701356,5616084.178746788
2019-06-17,5611622.873327831,5683551.740715997,5678428.666474,5671876.502821295,5666931.681512846,5655947.217701355,5628924.528746787
2019-06-18,5616128.47332783,5689859.040715997,5685816.466473999,5680028.402821295,5675877.981512846,5666021.717701355,5641159.428746788
2019-06-19,5705142.623327831,5778933.840715998,5775298.066474,5769348.7528212955,5764462.181512847,5754273.517701356,5728656.378746788
2019-06-20,5693846.394641914,5774001.887798753,5771485.073436141,5766688.898796023,5762158.120381809,5752671.203820571,5728484.989134228
2019-06-21,5641998.527713348,5714590.392758809,5712165.146193747,5707034.25928853,5702177.9906837605,5692548.220250704,5668988.38357356
2019-06-24,5681348.341511681,5750637.443741369,5748511.428599519,5743176.758174318,5738359.363258797,5728744.272023017,5705107.079479883
2019-06-25,5684062.449841257,5754778.5895959465,5752374.931304681,5747039.075595743,5742183.125737126,5732374.96402567,5708315.983063565
2019-06-26,5661808.099841258,5737465.989595947,5736367.831304681,5732233.425595744,5728464.075737127,5719787.114025669,5697587.933063566
2019-06-27,5688450.349841258,5756952.989595947,5755026.831304681,5749761.175595744,5745110.975737127,5735589.41402567,5712196.683063566
2019-06-28,5661586.649841257,5734589.3395959465,5734770.081304681,5731137.275595743,5728083.225737127,5720377.814025669,5700101.583063565
2019-07-01,5648560.899841257,5723336.3395959465,5723766.981304681,5720427.225595743,5717718.725737127,5710568.164025669,5690931.183063565
2019-07-02,5665939.899841257,5742425.789595947,5742810.131304681,5739584.625595744,5736851.375737127,5729314.51402567,5708654.433063566
2019-07-03,5667537.949841257,5745258.389595946,5744770.831304681,5741164.575595743,5737901.775737126,5729587.664025669,5707385.033063565
2019-07-04,5685941.199841257,5762310.3395959465,5761359.181304681,5757343.325595743,5753724.375737126,5745134.71402567,5722504.583063565
2019-07-05,5696683.049841258,5776245.389595946,5775471.031304681,5771806.925595743,5768407.775737126,5759791.614025669,5737163.483063565
2019-07-08,5697329.349841258,5776121.889595946,5773896.231304681,5769335.025595743,5764976.275737125,5755284.51402567,5730695.683063565
2019-07-09,5693162.778751258,5774649.898825947,5771280.1056946805,5766311.922825744,5761553.820997127,5751922.722585669,5726463.516813565
2019-07-10,5720923.656818043,5799701.503364799,5796733.366894485,5791921.972825743,5787297.170997127,5777537.872585669,5751514.1668135645
2019-07-11,5767638.189917327,5845156.250446381,5839918.882970596,5833099.005819111,5827030.395037067,5815744.118011723,5785313.569562594
2019-07-12,5765396.239917327,5842746.800446382,5836916.482970595,5829677.205819111,5823230.095037067,5811588.368011723,5780522.219562595
2019-07-15,5758708.089917326,5833687.650446381,5828625.882970596,5821439.805819111,5815464.5450370675,5804630.268011723,5775381.069562594
2019-07-16,5766685.2899173265,5845742.750446381,5841389.332970596,5834722.705819111,5829424.7950370675,5819617.968011723,5791246.469562595
2019-07-17,5781605.289917327,5858307.050446381,5854439.782970595,5848098.005819111,5842945.745037068,5833067.768011723,5805151.619562594
2019-07-18,5778908.339917327,5854467.200446381,5850007.232970595,5843184.555819112,5837587.345037068,5827307.968011723,5798903.519562595
2019-07-19,5791227.439917328,5866072.950446382,5861825.082970596,5854967.555819112,5849450.7950370675,5839170.518011723,5811212.919562596
2019-07-22,5805092.089917327,5879364.650446381,5874379.932970596,5867031.20581911,5861024.545037067,5850141.218011722,5820786.669562595
2019-07-23,5812729.389917327,5890056.450446381,5884684.182970596,5877241.905819111,5871128.845037067,5860191.468011722,5830254.0195625955
2019-07-24,5825105.126105149,5902339.94574352,5896012.546708358,5887887.5951346075,5881206.06414548,5869964.468011724,5838386.719562595
2019-07-25,5869381.436105149,5942258.29674352,5934159.368708359,5924508.833134608,5916390.37614548,5903065.658011722,5868525.044562595
2019-07-26,5870818.636105149,5943621.846743519,5934467.21870836,5924172.433134608,5915426.22614548,5901769.158011722,5866029.294562595
2019-07-29,5862870.836105149,5932612.54674352,5923808.318708359,5913540.633134608,5904935.226145481,5891417.258011723,5855766.594562596
2019-07-30,5887706.636105149,5954371.89674352,5945776.018708359,5935358.683134608,5926801.676145481,5913438.058011723,5877481.794562596
2019-07-31,5905011.636105149,5969705.54674352,5961794.96870836,5951710.633134608,5943582.526145481,5931056.158011722,5894986.594562595
2019-08-01,5819686.036105149,5884634.59674352,5877644.368708359,5868205.383134608,5860716.926145481,5849382.008011723,5816239.594562596
2019-08-02,5758002.636105149,5823687.44674352,5818148.36870836,5809838.633134608,5803368.676145481,5794333.008011723,5763321.694562595
2019-08-05,5743492.686105149,5809040.99674352,5804917.41870836,5797504.983134608,5791954.226145481,5784677.208011723,5755816.044562595
2019-08-06,5722601.336105149,5790089.74674352,5784761.418708359,5776809.883134608,5770507.92614548,5762216.658011722,5732011.6445625955
2019-08-07,5720500.586105149,5783423.09674352,5776768.268708359,5767737.983134608,5760390.726145481,5751195.508011723,5718935.1445625955
2019-08-08,5747123.48610515,5808541.996743521,5801756.06870836,5792392.333134608,5784882.626145481,5775051.262689078,5742909.348063411
2019-08-12,5660746.104662166,5685337.083484343,5667557.554591724,5649038.845296444,5632630.84585277,5611040.4759354405,5563709.103708556
2019-08-13,5598143.986669146,5618167.6695778,5598918.644336962,5579354.97369209,5561797.833971067,5538650.120274515,5490042.103708557
2019-08-14,5638792.675980132,5647546.4695778,5626461.644336962,5604693.323692091,5585409.483971067,5560422.270274515,5509418.053708556
2019-08-15,5579947.485980133,5589668.9245778,5571217.669336962,5551166.238692091,5533673.468971066,5510602.000274515,5464001.783708557
2019-08-16,5640841.097948431,5650046.6745778,5629380.719336962,5607801.338692091,5588868.318971067,5564401.000274516,5515104.333708556
2019-08-19,5662162.847948431,5669831.8245778,5649271.869336963,5627654.938692091,5608731.568971067,5584322.100274515,5534512.483708557
2019-08-20,5670520.847948431,5681036.5745778,5659583.619336963,5637776.88869209,5618374.918971066,5593326.0502745155,5541504.833708556
2019-08-21,5637410.247948431,5644923.6745778,5623312.869336963,5601191.688692091,5581589.118971067,5556260.900274515,5504748.783708557
2019-08-22,5649666.747948431,5658128.224577799,5638544.119336962,5617665.888692091,5599385.918971066,5574834.719305486,5525996.012878541
2019-08-23,5656239.547948431,5666342.724577799,5647617.519336962,5627359.288692091,5609739.518971066,5585979.119305487,5538308.812878541
2019-08-26,5584617.297948431,5595067.4245778,5576738.1693369625,5556752.5886920905,5539424.968971066,5515496.969305486,5469698.562878541
2019-08-27,5606593.266905187,5615168.374314115,5596063.184496987,5575531.188708853,5557654.361180739,5533601.972038278,5486529.646812099
2019-08-28,5594730.416905187,5606425.124314115,5587844.634496987,5567881.138708853,5550444.211180738,5526967.222038278,5480836.196812099
2019-08-29,5603888.719554254,5613572.317633632,5594521.105396953,5574093.784749559,5556256.644802671,5532411.308077065,5485668.845716072
2019-08-30,5690348.739285994,5706124.728890137,5686212.440445481,5665645.619210298,5647393.9710745765,5622867.733111759,5573871.0672823675
2019-09-02,5689835.789285994,5699807.328890137,5679808.090445481,5658712.819210298,5640212.9710745765,5615540.833111759,5566309.717282368
2019-09-03,5661185.435738296,5671275.039126534,5650710.633227143,5629395.36457957,5610610.100962937,5585667.200371321,5536177.469185116
2019-09-04,5690674.485738296,5700515.639126535,5679822.333227144,5658287.46457957,5639324.7009629365,5614157.75037132,5564261.569185115
2019-09-05,5726139.346768426,5734219.355565727,5712263.087028589,5689760.231245129,5669822.2050556615,5643497.512528584,5591059.3456470175
2019-09-06,5765854.083315334,5774335.878282816,5750791.104002045,5727330.825879379,5706301.182070266,5678629.104549646,5623302.294971007
2019-09-09,5820931.347849319,5831479.478282816,5806053.404002043,5781538.925879379,5759260.182070266,5730016.304549647,5671187.494971006
2019-09-10,5895250.09784932,5902379.889902112,5877768.854002044,5852746.775879379,5830061.132070267,5800248.154549646,5739620.744971007
2019-09-11,5911228.997849318,5915126.139902112,5888777.073274033,5862912.1277067335,5839433.998426647,5808716.492015908,5746157.337796773
2019-09-12,5906642.747849319,5907634.239902112,5881732.723274033,5855855.577706733,5832526.148426647,5802032.192015908,5739883.237796773
2019-09-16,5908207.447849318,5907997.239902112,5883489.723274033,5858253.677706733,5835761.3484266475,5806301.292015908,5746222.287796773
2019-09-17,5933496.097849319,5929592.939902112,5904553.823274033,5878726.8777067335,5855771.198426647,5825804.592015908,5764554.537796773
2019-09-18,5971174.147849319,5970652.389902112,5944498.923274033,5918209.777706733,5894546.498426647,5863601.392015908,5800284.587796773
2019-09-19,5964434.847849319,5962038.2899021115,5935940.023274032,5909581.277706733,5885953.598426647,5855126.192015908,5792006.137796773
2019-09-20,5970216.600542914,5964224.073673024,5939376.946062989,5913388.947298748,5890432.471529578,5860535.640402837,5799455.344987544
2019-09-23,5962977.512380251,5955068.863048522,5928134.349535748,5900827.638089509,5876406.155181116,5845190.540402836,5780328.744987545
2019-09-24,5947779.412380251,5938759.713048522,5912101.599535748,5884865.238089509,5860565.905181116,5829359.481090241,5765289.244987545
2019-09-25,5921629.462380251,5909972.913048522,5884081.899535748,5857133.838089509,5833184.005181116,5802362.6310902415,5739323.344987544
2019-09-26,5921788.712380251,5909929.213048522,5882424.749535748,5854569.788089509,5829525.755181116,5797349.181090241,5731421.294987544
2019-09-27,5889058.512380251,5880934.963048522,5853437.849535748,5825853.238089509,5801079.405181116,5769363.081090242,5704667.244987545
2019-10-01,5964573.5623802515,5948272.163048522,5919957.049535749,5891124.538089509,5865317.755181117,5832413.531090242,5765268.244987545
2019-10-02,5946454.762380251,5933244.163048522,5904751.349535748,5876102.138089509,5850345.405181116,5817456.6310902415,5750333.544987544
2019-10-03,5909632.412380251,5898944.363048522,5870360.949535748,5841931.338089509,5816304.105181117,5783593.3810902415,5716639.444987545
2019-10-04,5926847.162380252,5916673.113048522,5889752.649535749,5862321.38808951,5837809.655181117,5806366.531090242,5741917.994987545
2019-10-07,5934539.3123802515,5925712.563048522,5897283.699535749,5869080.588089509,5843651.105181118,5811125.3810902415,5744332.094987544
2019-10-08,5966937.612380251,5958219.963048522,5930670.449535749,5902937.838089509,5878089.105181117,5846242.8810902415,5780572.044987544
2019-10-09,5936765.112380251,5928715.813048522,5899604.849535748,5871074.988089509,5845234.105181118,5812208.581090242,5744212.894987545
2019-10-14,5976011.862380251,5968237.863048522,5940082.149535748,5912054.338089509,5886800.555181117,5854406.031090241,5787883.744987545
2019-10-15,5977190.112380251,5969368.413048522,5941207.549535749,5913177.088089509,5887921.255181117,5855523.481090241,5788956.294987544
2019-10-16,5990270.963145997,5981248.910403245,5952943.371115043,5924706.753272013,5899324.287048826,5866828.319170022,5800175.244980293
2019-10-17,6003655.163145998,5994965.210403246,5965911.321115043,5937265.103272013,5911402.187048826,5878317.519170022,5810236.394980294
2019-10-18,5978067.263145998,5969449.460403246,5941141.271115043,5912891.403272013,5887506.487048826,5855055.069170022,5788722.894980294
2019-10-21,5999102.163145998,5989724.5604032455,5961949.621115043,5933973.703272013,5908920.287048826,5876816.369170022,5811007.894980294
2019-10-22,6014349.1631459985,6003294.8104032455,5975496.171115044,5947286.053272014,5922112.437048826,5889932.369170022,5824034.244980293
2019-10-23,6004098.163145998,5994682.360403246,5964487.321115043,5935053.803272014,5908358.287048826,5874338.769170022,5804463.1949802935
2019-10-24,6045202.463145997,6036393.3104032455,6006235.921115044,5976777.953272013,5950121.637048827,5916157.269170022,5846191.044980293
2019-10-25,6052894.663145998,6043058.010403246,6013722.221115043,5984702.553272014,5958531.887048827,5925067.919170022,5856192.594980293
2019-10-28,6072514.263145998,6063915.760403246,6033650.371115043,6004190.853272013,5977477.787048827,5943330.069170022,5872921.4449802935
2019-10-29,6086389.763145998,6078281.160403246,6047312.871115043,6017435.903272013,5990234.737048826,5955489.219170023,5883723.794980293
2019-10-30,6132582.963145997,6122181.210403246,6089255.771115043,6058013.003272014,6029383.987048826,5992938.519170022,5917493.294980294
2019-10-31,6152045.463145997,6140245.760403246,6106314.221115043,6074325.053272013,6044879.937048826,6007427.719170022,5929895.1949802935
2019-11-01,6170809.263145998,6151531.410403246,6118074.371115043,6085710.853272013,6056234.787048826,6018904.319170021,5941698.244980293
2019-11-04,6227625.563145998,6210298.610403245,6176809.571115043,6144441.853272013,6114971.037048826,6077585.269170022,5999921.6949802935
2019-11-05,6261570.463145997,6246030.0604032455,6211627.421115044,6178918.753272014,6148932.637048827,6110785.319170022,6031324.894980294
2019-11-06,6302794.263145997,6291965.210403246,6255462.971115043,6221915.803272013,6190784.087048826,6151157.819170021,6068179.294980293
2019-11-07,6282325.263145998,6270224.860403245,6234799.521115043,6201880.403272013,6171423.887048827,6132545.769170023,6051259.844980294
2019-11-08,6272160.163145998,6261183.160403246,6226760.871115043,6194509.503272014,6164805.437048826,6126858.119170022,6047563.594980293
2019-11-11,6204269.063145998,6198364.0604032455,6167384.271115043,6137714.803272014,6110680.637048827,6075875.819170022,6003210.094980293
