code,name,industry,listing_date,asof_table_date,source,pit_note
8429,金麗-KY,18,20121220,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
8438,昶昕,35,20220311,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
8442,威宏-KY,20,20161108,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
8443,阿瘦,18,20140915,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
8454,富邦媒,36,20141219,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
8462,柏文,37,20190315,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
8463,潤泰材,20,20150713,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
8464,億豐,38,20151222,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
8466,美吉吉-KY,20,20161101,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
8467,波力-KY,37,20151215,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
8473,山林水,35,20160908,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
8476,台境*,35,20231031,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
8478,東哥遊艇,37,20171211,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
8481,政伸,20,20170224,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
8482,商億-KY,38,20180815,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
8487,愛爾達-創,36,20240326,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
8488,吉源-KY,20,20161213,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
8499,鼎炫-KY,31,20171124,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
8926,台汽電,23,20030825,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
8940,新天地,16,20090515,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
8996,高力,05,20140214,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9103,美德醫療-DR,91,20021213,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
910322,康師傅-DR,91,20091216,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9105,泰金寶-DR,91,20030922,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
910861,神州-DR,91,20101124,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9110,越南控-DR,91,20091203,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
911608,明輝-DR,91,20101020,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
911622,泰聚亨-DR,91,20110929,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
911868,同方友友-DR,91,20091222,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
912000,晨訊科-DR,91,20110425,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9136,巨騰-DR,91,20090525,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9802,鈺齊-KY,37,20121018,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9902,台火,20,19640714,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9904,寶成,37,19900119,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9905,大華,20,19900808,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9906,欣巴巴,14,19901215,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9907,統一實,20,19910129,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9908,大台北,23,19910206,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9910,豐泰,37,19920218,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9911,櫻花,38,19920716,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9912,偉聯,25,19920808,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9914,美利達,37,19920930,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9917,中保科,20,19931208,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9918,欣天然,23,19940426,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9919,康那香,20,19941104,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9921,巨大,37,19941229,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9924,福興,38,19950315,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9925,新保,20,19951209,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9926,新海,23,19980408,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9927,泰銘,20,19990312,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9928,中視,20,19990809,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9929,秋雨,20,19990628,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9930,中聯資源,35,19991122,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9931,欣高,23,20000321,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9933,中鼎,20,19930528,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9934,成霖,38,20000911,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9935,慶豐富,38,20000911,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9937,全國,23,20000911,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9938,百和,20,20010112,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9939,宏全,20,20010302,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9940,信義,20,20010917,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9941,裕融,20,20010917,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9942,茂順,20,20020128,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9943,好樂迪,16,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9944,新麗,20,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9945,潤泰新,20,19920430,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9946,三發地產,14,20130917,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9955,佳龍,35,20080121,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
9958,世紀鋼,10,20080312,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
