as_of_date,stock_id,name,market,security_type,industry,industry_norm,listing_date,source,pit_note
2026-09-04,3312,弘憶股,上市,股票,電子通路業,電子通路業,2010/12/29,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3321,同泰,上市,股票,電子零組件業,電子零組件業,2015/12/15,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3338,泰碩,上市,股票,電子零組件業,電子零組件業,2013/12/13,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3346,麗清,上市,股票,汽車工業,汽車工業,2016/12/19,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3356,奇偶,上市,股票,光電業,光電業,2005/03/28,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3376,新日興,上市,股票,電子零組件業,電子零組件業,2007/12/31,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3380,明泰,上市,股票,通信網路業,通信網路業,2004/12/20,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3406,玉晶光,上市,股票,光電業,光電業,2005/12/20,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3413,京鼎,上市,股票,半導體業,半導體業,2015/07/28,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3416,融程電,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2015/01/23,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3419,譁裕,上市,股票,通信網路業,通信網路業,2008/01/21,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3432,台端,上市,股票,電子零組件業,電子零組件業,2010/12/30,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3437,榮創,上市,股票,光電業,光電業,2014/07/09,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3443,創意,上市,股票,半導體業,半導體業,2006/11/03,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3447,展達,上市,股票,通信網路業,通信網路業,2022/12/15,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3450,聯鈞,上市,股票,半導體業,半導體業,2006/04/12,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3481,群創,上市,股票,光電業,光電業,2006/10/24,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3494,誠研,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2007/12/13,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3501,維熹,上市,股票,電子零組件業,電子零組件業,2007/09/20,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3504,揚明光,上市,股票,光電業,光電業,2007/01/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3515,華擎,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2007/11/08,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3518,柏騰,上市,股票,其他電子業,其他電子業,2007/11/28,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3528,安馳,上市,股票,電子通路業,電子通路業,2016/05/18,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3530,晶相光,上市,股票,半導體業,半導體業,2018/07/16,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3532,台勝科,上市,股票,半導體業,半導體業,2007/12/10,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3533,嘉澤,上市,股票,電子零組件業,電子零組件業,2007/12/10,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3535,晶彩科,上市,股票,光電業,光電業,2008/01/31,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3543,州巧,上市,股票,光電業,光電業,2020/04/15,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3545,敦泰,上市,股票,半導體業,半導體業,2007/07/03,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3550,聯穎,上市,股票,電子零組件業,電子零組件業,2010/11/10,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3557,嘉威,上市,股票,居家生活,居家生活,2008/02/27,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3563,牧德,上市,股票,光電業,光電業,2019/04/02,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3576,聯合再生,上市,股票,光電業,光電業,2009/01/12,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3583,辛耘,上市,股票,半導體業,半導體業,2013/03/12,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3588,通嘉,上市,股票,半導體業,半導體業,2009/08/14,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3591,艾笛森,上市,股票,光電業,光電業,2010/11/12,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3592,瑞鼎,上市,股票,半導體業,半導體業,2022/01/07,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3593,力銘,上市,股票,電子零組件業,電子零組件業,2009/03/16,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3596,智易,上市,股票,通信網路業,通信網路業,2009/03/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3605,宏致,上市,股票,電子零組件業,電子零組件業,2009/03/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3607,谷崧,上市,股票,電子零組件業,電子零組件業,2009/10/28,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3617,碩天,上市,股票,其他電子業,其他電子業,2009/12/23,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3622,洋華,上市,股票,光電業,光電業,2009/03/25,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3645,達邁,上市,股票,電子零組件業,電子零組件業,2011/10/05,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3652,精聯,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2022/09/21,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3653,健策,上市,股票,電子零組件業,電子零組件業,2009/11/18,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3661,世芯-KY,上市,股票,半導體業,半導體業,2014/10/28,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3665,貿聯-KY,上市,股票,其他電子業,其他電子業,2011/04/21,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3669,圓展,上市,股票,通信網路業,通信網路業,2011/08/25,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3673,TPK-KY,上市,股票,光電業,光電業,2010/10/29,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3679,新至陞,上市,股票,電子零組件業,電子零組件業,2011/10/05,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3686,達能,上市,股票,半導體業,半導體業,2010/07/20,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3694,海華,上市,股票,通信網路業,通信網路業,2011/05/03,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3701,大眾控,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2004/08/30,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3702,大聯大,上市,股票,電子通路業,電子通路業,2005/11/09,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3703,欣陸,上市,股票,建材營造業,建材營造,2010/04/08,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3704,合勤控,上市,股票,通信網路業,通信網路業,2010/08/16,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3705,永信,上市,股票,生技醫療業,生技醫療業,2011/01/03,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3706,神達,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2013/09/12,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3708,上緯投控,上市,股票,綠能環保,綠能環保,2016/08/31,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3711,日月光投控,上市,股票,半導體業,半導體業,2018/04/30,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3712,永崴投控,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2018/10/01,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3714,富采,上市,股票,光電業,光電業,2021/01/06,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3715,定穎投控,上市,股票,電子零組件業,電子零組件業,2022/08/25,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3716,中化控股,上市,股票,生技醫療業,生技醫療業,2024/09/02,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3717,聯嘉投控,上市,股票,汽車工業,汽車工業,2018/05/09,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4104,佳醫,上市,股票,生技醫療業,生技醫療業,2007/12/31,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4106,雃博,上市,股票,生技醫療業,生技醫療業,2004/11/08,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4108,懷特,上市,股票,生技醫療業,生技醫療業,2008/07/16,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4119,旭富,上市,股票,生技醫療業,生技醫療業,2004/01/07,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4133,亞諾法,上市,股票,生技醫療業,生技醫療業,2009/12/28,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4137,麗豐-KY,上市,股票,生技醫療業,生技醫療業,2013/11/27,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4142,國光生,上市,股票,生技醫療業,生技醫療業,2012/05/03,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4148,全宇生技-KY,上市,股票,生技醫療業,生技醫療業,2017/06/08,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4155,訊映,上市,股票,生技醫療業,生技醫療業,2017/12/05,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4164,承業醫,上市,股票,生技醫療業,生技醫療業,2012/10/24,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4169,泰宗,上市,股票,生技醫療業,生技醫療業,2026/04/08,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4178,永笙-KY,上市,股票,生技醫療業,生技醫療業,2026/04/30,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4190,佐登-KY,上市,股票,生技醫療業,生技醫療業,2015/10/21,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4306,炎洲,上市,股票,塑膠工業,塑膠工業,2008/01/21,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4414,如興,上市,股票,紡織纖維,紡織纖維,2004/09/06,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4426,利勤,上市,股票,紡織纖維,紡織纖維,2011/12/16,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4438,廣越,上市,股票,紡織纖維,紡織纖維,2016/10/18,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4439,冠星-KY,上市,股票,紡織纖維,紡織纖維,2019/12/05,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4440,宜新實業,上市,股票,紡織纖維,紡織纖維,2021/10/25,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4441,振大環球,上市,股票,紡織纖維,紡織纖維,2025/09/09,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4526,東台,上市,股票,電機機械,電機機械,2003/09/15,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4532,瑞智,上市,股票,電機機械,電機機械,2003/08/04,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4536,拓凱,上市,股票,運動休閒,運動休閒,2013/10/09,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4540,全球傳動,上市,股票,電機機械,電機機械,2018/08/15,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4545,銘鈺,上市,股票,電子零組件業,電子零組件業,2016/01/06,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4551,智伸科,上市,股票,汽車工業,汽車工業,2015/08/10,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4552,力達-KY,上市,股票,電機機械,電機機械,2016/07/20,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4555,氣立,上市,股票,電機機械,電機機械,2015/10/27,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4557,永新-KY,上市,股票,汽車工業,汽車工業,2015/10/12,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4560,強信-KY,上市,股票,電機機械,電機機械,2017/05/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4562,穎漢,上市,股票,電機機械,電機機械,2017/08/21,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4564,元翎,上市,股票,電機機械,電機機械,2019/03/07,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4566,時碩工業,上市,股票,電機機械,電機機械,2018/02/05,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4569,六方科-KY,上市,股票,汽車工業,汽車工業,2023/07/31,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4571,鈞興-KY,上市,股票,電機機械,電機機械,2019/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4572,駐龍,上市,股票,電機機械,電機機械,2019/09/10,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4576,大銀微系統,上市,股票,電機機械,電機機械,2019/09/04,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4581,光隆精密-KY,上市,股票,汽車工業,汽車工業,2020/03/09,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4583,台灣精銳,上市,股票,電機機械,電機機械,2022/05/09,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4585,達明,上市,股票,其他電子業,其他電子業,2025/09/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4588,玖鼎電力,上市,股票,其他電子業,其他電子業,2024/01/29,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4720,德淵,上市,股票,化學工業,化學工業,2015/06/24,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4722,國精化,上市,股票,化學工業,化學工業,2012/08/15,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4736,泰博,上市,股票,生技醫療業,生技醫療業,2023/12/22,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4737,華廣,上市,股票,生技醫療業,生技醫療業,2010/12/23,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4739,康普,上市,股票,化學工業,化學工業,2017/09/08,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4746,台耀,上市,股票,生技醫療業,生技醫療業,2011/03/01,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4755,三福化,上市,股票,化學工業,化學工業,2013/11/27,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4763,材料*-KY,上市,股票,化學工業,化學工業,2015/11/09,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4764,雙鍵,上市,股票,化學工業,化學工業,2018/01/04,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4766,南寶,上市,股票,化學工業,化學工業,2018/11/28,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4770,上品,上市,股票,化學工業,化學工業,2021/12/22,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4771,望隼,上市,股票,生技醫療業,生技醫療業,2024/03/18,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4807,日成-KY,上市,股票,貿易百貨業,貿易百貨,2017/06/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4904,遠傳,上市,股票,通信網路業,通信網路業,2005/08/24,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4906,正文,上市,股票,通信網路業,通信網路業,2003/06/30,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4912,聯德控股-KY,上市,股票,電子零組件業,電子零組件業,2015/05/21,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4915,致伸,上市,股票,電子零組件業,電子零組件業,2012/10/05,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4916,事欣科,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2013/11/21,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4919,新唐,上市,股票,半導體業,半導體業,2010/09/27,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4927,泰鼎-KY,上市,股票,電子零組件業,電子零組件業,2015/09/08,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4930,燦星網,上市,股票,電器電纜,電器電纜,2010/06/21,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4934,太極,上市,股票,光電業,光電業,2010/03/10,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4935,茂林-KY,上市,股票,光電業,光電業,2011/07/28,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4938,和碩,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2010/06/24,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4942,嘉彰,上市,股票,光電業,光電業,2011/06/27,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4943,康控-KY,上市,股票,電子零組件業,電子零組件業,2016/11/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4949,有成精密,上市,股票,光電業,光電業,2024/05/09,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4952,凌通,上市,股票,半導體業,半導體業,2011/11/01,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4956,光鋐,上市,股票,光電業,光電業,2011/10/24,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4958,臻鼎-KY,上市,股票,電子零組件業,電子零組件業,2011/12/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4960,誠美材,上市,股票,光電業,光電業,2011/10/24,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4961,天鈺,上市,股票,半導體業,半導體業,2018/10/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4967,十銓,上市,股票,半導體業,半導體業,2019/01/14,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4968,立積,上市,股票,半導體業,半導體業,2015/11/13,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4976,佳凌,上市,股票,光電業,光電業,2012/11/20,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4977,眾達-KY,上市,股票,通信網路業,通信網路業,2013/11/20,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4989,榮科,上市,股票,電子零組件業,電子零組件業,2018/06/28,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4994,傳奇,上市,股票,資訊服務業,資訊服務業,2013/12/25,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,4999,鑫禾,上市,股票,電子零組件業,電子零組件業,2013/06/03,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,5007,三星,上市,股票,鋼鐵工業,鋼鐵工業,2011/09/16,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,5203,訊連,上市,股票,資訊服務業,資訊服務業,2004/09/27,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,5215,科嘉-KY,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2011/12/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,5222,全訊,上市,股票,半導體業,半導體業,2021/10/25,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,5225,東科-KY,上市,股票,其他電子業,其他電子業,2012/11/05,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,5234,達興材料,上市,股票,光電業,光電業,2012/07/16,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,5236,凌陽創新,上市,股票,半導體業,半導體業,2026/07/16,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,5243,乙盛-KY,上市,股票,光電業,光電業,2013/11/25,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,5244,弘凱,上市,股票,光電業,光電業,2022/01/19,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,5258,虹堡,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2016/12/30,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
