date,nav_base,nav_autumn_post_ex,nav_kd_opt
2021-08-23,1086176747.3209562,1096688264.3147738,1106893873.1579456
2021-08-24,1099619851.3852286,1109452660.2085934,1120034105.4837258
2021-08-25,1103548860.8352287,1112987309.2085931,1123835549.5337257
2021-08-26,1105754164.7852285,1115364937.7085934,1126129706.233726
2021-08-27,1128978622.6352286,1138052274.0585933,1149291104.633726
2021-08-30,1142961210.9852285,1152340174.6085935,1163645793.983726
2021-08-31,1153970291.0852284,1163201904.5085933,1174764537.9837258
2021-09-01,1140287454.5352285,1150280297.6585934,1161352934.783726
2021-09-02,1138074559.7852285,1146816819.3085933,1158209677.133726
2021-09-03,1153288161.900457,1161842541.9501505,1173552710.0390894
2021-09-06,1152984647.250457,1161174715.0001504,1173015018.1390893
2021-09-07,1150356041.4620066,1158479348.590106,1170303015.1337597
2021-09-08,1150247603.0620067,1158446902.2401059,1170240888.7837596
2021-09-09,1144444254.0620067,1152345730.090106,1164191560.1337597
2021-09-10,1151906006.0120065,1159760492.590106,1171688975.9337597
2021-09-13,1154367590.1120067,1161874234.6901062,1173848514.2337596
2021-09-14,1159742825.0120065,1167323076.140106,1179347185.8837597
2021-09-15,1156321674.3620067,1163811988.6401062,1175789447.2837598
2021-09-16,1165544681.0120068,1172244893.4001062,1184557098.0287597
2021-09-17,1161747211.9120066,1167859763.050106,1180387569.5787597
2021-09-22,1146760439.689044,1153592580.1127021,1165823218.3772001
2021-09-23,1160882856.839044,1167456148.812702,1179894720.9272003
2021-09-24,1165771003.4390442,1172180021.5627022,1184690488.6772003
2021-09-27,1165288936.2390442,1171629138.662702,1184170399.7772002
2021-09-28,1161489947.489044,1168191130.612702,1180563693.8772004
2021-09-29,1153593031.389044,1160258822.1127021,1172403588.6772003
2021-09-30,1155412727.9537513,1161900569.7472756,1174117075.487145
2021-10-01,1148614502.7033682,1155352914.599281,1167479281.351012
2021-10-04,1147210860.3033683,1154305942.149281,1166296551.701012
2021-10-05,1142490196.0452461,1149705092.6862903,1161633340.6824086
2021-10-06,1147946897.7519433,1155073983.5017548,1167107273.0824203
2021-10-07,1153358964.584611,1160543071.979996,1172591448.9641666
2021-10-08,1146624694.284611,1153957328.9565868,1165918421.6377091
2021-10-12,1146096717.3351495,1153999953.3688347,1165771335.8495517
2021-10-13,1146221421.0887272,1154026354.0194306,1165860884.4207225
2021-10-14,1141529588.6990874,1149187735.7248323,1160964894.0528069
2021-10-15,1149064360.4419968,1156692471.2208982,1168533953.498308
2021-10-18,1155340524.241997,1163067396.4389822,1175016990.2014165
2021-10-19,1152596949.3413143,1160031756.212289,1171794211.6411705
2021-10-20,1156673571.2210824,1164139004.2540658,1176062655.3296793
2021-10-21,1156422077.7898612,1163918834.0413253,1175845732.758117
2021-10-22,1156098769.6141415,1163834481.305451,1175687535.8014863
2021-10-25,1157811284.2090042,1165491684.9619203,1177439490.1462708
2021-10-26,1165965786.4533112,1173895974.555275,1185986936.8333175
2021-10-27,1159450186.637301,1167834994.055275,1179661301.2833176
2021-10-28,1161377545.4450321,1169638598.955275,1181553420.5333173
2021-10-29,1159671945.1950321,1168125261.805275,1179970679.0333176
2021-11-01,1159251821.7450323,1167521262.905275,1179419594.9833176
2021-11-02,1162663835.545032,1170623487.9175172,1182560393.4501321
2021-11-03,1161697902.495032,1170013733.6675172,1181878040.850132
2021-11-04,1158636503.5950322,1167341608.0675173,1179043224.5501323
2021-11-05,1162914793.6950321,1172005527.6675172,1183755255.6501322
2021-11-08,1164380941.4460416,1173175889.4152758,1185005507.7014074
2021-11-09,1167383843.1512787,1176301901.9304276,1188161694.4694312
2021-11-10,1175641115.882347,1184422602.3162305,1196499602.1802316
2021-11-11,1170056341.232347,1178963574.9662304,1190790053.2802315
2021-11-12,1180527491.732347,1189064922.9662304,1201037708.7802315
2021-11-15,1187343971.3823469,1195583549.9662304,1207708779.1302314
2021-11-16,1191954417.732347,1200456535.5662303,1212588555.3802316
2021-11-17,1198117735.7323472,1206475691.5162306,1218581500.1302316
2021-11-18,1206629023.782347,1215537595.4162304,1227677774.1802316
2021-11-19,1195802623.282347,1205278097.4162304,1217269718.6802316
2021-11-22,1189344474.5779557,1198257286.455159,1210190921.901861
2021-11-23,1183187327.7279558,1192318576.555159,1204113212.651861
2021-11-24,1186853375.6779559,1196256760.855159,1208048405.601861
2021-11-25,1189954323.627956,1199528695.155159,1211307198.551861
2021-11-26,1172442049.4279559,1181750061.105159,1193311467.5018609
2021-11-29,1168341207.2970774,1177688409.8290985,1189303084.9314477
2021-11-30,1161080893.8267355,1171399490.7221916,1182872981.6409624
2021-12-01,1177245627.1267357,1186896079.5221918,1198468970.7409625
2021-12-02,1177294525.3767357,1187415688.872192,1198822914.0409625
2021-12-03,1178109032.6767356,1188015491.3721917,1199439734.0409625
2021-12-06,1185686289.4267356,1195895781.6721916,1207470362.1909626
2021-12-07,1193838683.7267356,1204685701.5721917,1216254281.3909624
2021-12-08,1198639451.4267356,1209266958.7721918,1221013553.2909625
2021-12-09,1203316386.3267357,1213709148.8721917,1225635714.0909624
2021-12-10,1206003233.2267356,1217032596.6721916,1228880732.1909626
2021-12-13,1206225815.4767356,1216883751.5721917,1228789751.4409626
2021-12-14,1201245586.7767355,1211770515.8721917,1223714354.4409626
2021-12-15,1194036204.8267357,1204840586.0221918,1216530335.5409625
2021-12-16,1198296729.8767357,1209715983.622192,1221404186.2909625
2021-12-17,1208539790.2767355,1219960212.0221918,1231782510.6909626
2021-12-20,1201290762.6767356,1213212950.7221918,1224934297.3909624
2021-12-21,1203736367.1267354,1215223988.1721916,1226928426.9909623
2021-12-22,1201030484.0767357,1212566533.9221919,1224182024.3909626
2021-12-23,1203876373.6267357,1214945591.3221917,1226653363.6409624
2021-12-24,1204053664.2767355,1215210873.1221917,1226867736.5909624
2021-12-27,1205569587.7267356,1216938822.0221915,1228555720.6409624
2021-12-28,1213570334.8267355,1224400269.0721917,1236235521.3909624
2021-12-29,1217846830.4624677,1228643361.3371296,1240422241.869299
2021-12-30,1215326790.3624678,1226148991.7371297,1237894910.769299
2022-01-03,1208073194.3124678,1219041931.1871297,1230646984.869299
2022-01-04,1213295895.793131,1224575120.0112429,1236196414.7608008
2022-01-05,1216626320.3172052,1227696894.5943377,1239309545.342124
2022-01-06,1222856193.5089219,1234356682.0443377,1245996224.9421241
2022-01-07,1234563952.808922,1245518736.0443377,1257421265.6421242
2022-01-10,1250004547.708922,1259626884.2943377,1272053098.992124
2022-01-11,1264649581.6589217,1275209356.7943375,1287659708.9421241
2022-01-12,1271284728.5089219,1281483316.6943376,1294072518.1921241
2022-01-13,1287968729.0089219,1298776414.6943376,1311576073.6921241
2022-01-14,1281098129.71206,1291306681.1943376,1304233408.592124
2022-01-17,1277246274.7120597,1286798481.5443375,1299781987.142124
2022-01-18,1281370307.21206,1290900373.5943377,1304046747.892124
2022-01-19,1272321725.2620597,1282062193.7443376,1294934928.9921238
2022-01-20,1268524963.1120598,1278749198.3943377,1291303820.392124
2022-01-21,1252563589.4620597,1263496976.5443375,1275791931.1921241
2022-01-24,1250318266.3120599,1261560952.6943376,1273768697.492124
2022-01-25,1242994360.1120598,1254739424.5943377,1266747561.1921241
2022-01-26,1248967301.335671,1260391785.5943377,1272586186.3921242
2022-02-07,1273107472.9140408,1285281031.0406713,1297567166.4102743
2022-02-08,1303161916.564041,1315304506.0965266,1328142623.6732116
2022-02-09,1311758796.764041,1323393818.9965267,1336239808.3732116
2022-02-10,1316039619.1140409,1327260443.4965267,1340213558.7232115
2022-02-11,1316774045.6640408,1328059494.5965266,1341075124.6732113
2022-02-14,1299822476.764041,1311593835.2465267,1324176565.4232116
2022-02-15,1294757459.8244643,1305934658.9805493,1318615797.2030876
2022-02-16,1300764613.4744642,1311956997.0805492,1324659693.4530876
2022-02-17,1306400981.2244642,1317876815.8805492,1330490446.7030876
2022-02-18,1298244863.738282,1309493612.3941467,1322109917.1397474
2022-02-21,1298201188.59828,1309315332.4791503,1321928279.375506
2022-02-22,1286968992.743109,1298019461.3793597,1310435686.5818624
2022-02-23,1292126520.1856174,1303886314.560208,1316306219.317581
2022-02-24,1272606215.7856176,1284715241.310208,1296887776.0675812
2022-02-25,1265672928.6628602,1277946320.7874432,1290030099.2242744
2022-03-01,1288128364.5128603,1300207249.5874434,1312635078.3742743
2022-03-02,1297929450.3628602,1309082904.6874433,1321811885.0242743
2022-03-03,1293645817.8628602,1305186712.6374433,1317757224.2742743
2022-03-04,1290954599.56286,1302191881.637443,1314943529.1742742
2022-03-07,1263688599.6628602,1275795260.0374432,1288086501.8742743
2022-03-08,1256157025.5031874,1267792826.6603484,1280284247.7167978
2022-03-09,1255514337.4549038,1267484646.9413486,1279880537.7944617
2022-03-10,1282056522.505606,1293379132.9062896,1305849313.3797011
2022-03-11,1277049091.2066915,1288004952.9525967,1300561149.1985672
2022-03-14,1284302726.5115108,1295498283.3256948,1307983407.2651145
2022-03-15,1288142502.1561456,1299469928.8551087,1311975654.5379562
2022-03-16,1309020648.0571554,1320959319.205109,1333614908.8879561
2022-03-17,1318144815.8813767,1329099467.205109,1341722314.3879561
2022-03-18,1325803260.15405,1335915966.155109,1348511778.7379563
2022-03-21,1325546759.1040502,1336262029.655109,1348777603.8879564
2022-03-22,1330938192.5110114,1342152114.9287484,1354584391.663038
2022-03-23,1351973559.748669,1364012221.5540574,1376478906.4917805
2022-03-24,1352972056.920584,1365191196.5814683,1377723577.584315
2022-03-25,1348463158.3717992,1360535584.2880678,1372943321.7977903
2022-03-28,1347639567.4425209,1360163188.6570742,1372463330.0809968
2022-03-29,1338189793.9031003,1350681744.6838012,1362951202.4554775
2022-03-30,1356201590.6568105,1368036897.7703705,1380678093.2648125
2022-03-31,1377161590.0314724,1388913036.6932313,1401865485.1115627
2022-04-01,1380522549.1156056,1392642645.445738,1405602390.1342854
2022-04-06,1417527939.0970035,1429363245.895738,1442904960.9342854
2022-04-07,1395382133.6470037,1408911962.445738,1421850370.3342855
2022-04-08,1416662861.4637465,1429013899.9432836,1442323100.2457674
2022-04-11,1419598053.908802,1432369983.5213752,1445576708.923859
2022-04-12,1410917733.2605145,1424565661.130142,1437683939.4551282
2022-04-13,1420727511.6939116,1434133303.0180993,1447295233.6807861
2022-04-14,1387364539.6744535,1399166217.1228912,1412189154.2839496
2022-04-15,1379491728.7304976,1392370393.6228912,1405349249.1339498
2022-04-18,1351370702.3957214,1365372699.9228914,1378019570.7339497
2022-04-19,1349812708.8555913,1362645451.257626,1375417396.8027973
2022-04-20,1366037944.1960838,1379607897.5150387,1392634292.7789834
2022-04-21,1345056887.0305185,1358289289.2143302,1371066826.5115097
2022-04-22,1357381339.9293194,1371335503.6643302,1384202926.4615097
2022-04-25,1340067397.9314828,1355742939.6032364,1368190716.4397302
2022-04-26,1367406382.6314828,1383706456.1032364,1396707503.0397303
2022-04-27,1351855201.6814828,1369237681.7532363,1382006643.8397303
2022-04-28,1350359326.8814828,1367782621.3032365,1380766334.5897303
2022-04-29,1359848380.1471264,1378602420.4032364,1391650356.0397303
2022-05-03,1337236131.4313748,1356146486.3532364,1369050374.9897304
2022-05-04,1326232400.6813748,1346258834.9532366,1359037320.9397302
2022-05-05,1315978984.183493,1334507519.5734503,1347365410.4308987
2022-05-06,1307994617.5977807,1325224084.4234505,1337975163.430899
2022-05-09,1277204646.9977806,1294334183.7734504,1306865540.9808989
2022-05-10,1283279446.1977806,1303661608.1234505,1316326230.130899
2022-05-11,1285610262.5977807,1306327241.6734505,1318966985.680899
2022-05-12,1258694561.1977806,1277923351.7234504,1290419200.3308988
2022-05-13,1261695870.6856892,1281485635.0766609,1294102493.8853004
2022-05-16,1261472485.5856893,1281114215.126661,1293742234.2353003
2022-05-17,1261515091.4856894,1280419144.476661,1293244797.6853004
2022-05-18,1299028448.135252,1317525113.526661,1330874034.5853002
2022-05-19,1278683125.3555477,1296632518.626661,1309783739.5353003
2022-05-20,1290248780.0555477,1309049666.9266608,1322332783.1353004
2022-05-23,1291673302.6555479,1309388878.576661,1322714024.9853005
2022-05-24,1294283254.5555477,1310384176.026661,1323732464.5353003
2022-05-25,1308562163.7055478,1325643373.226661,1339194872.3853004
2022-05-26,1312886601.7555478,1327691753.426661,1341325173.9353004
2022-05-27,1324041940.7055478,1339092134.426661,1352856334.9853005
2022-05-30,1340661563.7939727,1354494742.3477538,1368432082.253846
2022-05-31,1337000438.243973,1351004585.297754,1364708591.3538458
2022-06-01,1318277236.2439728,1335400845.2477539,1348980755.303846
2022-06-02,1317488070.5439727,1333598415.8477538,1347249081.6038458
2022-06-06,1321725329.343973,1337314971.8477538,1351065216.803846
2022-06-07,1311664946.1939728,1327512963.547754,1341058433.053846
2022-06-08,1320785426.2012377,1335521764.0977538,1349251199.003846
2022-06-09,1316887818.3512378,1330985099.3977537,1344861737.1538458
2022-06-10,1305297292.1012378,1320018749.6477537,1333667149.053846
2022-06-13,1288091062.6512377,1303683693.647754,1317138047.9038458
2022-06-14,1298287977.2120626,1313495694.6471374,1327064708.0885046
2022-06-15,1297141597.5120625,1311630342.1171868,1325424013.4260933
2022-06-16,1289834731.9620624,1305529945.8171866,1319200650.0760932
2022-06-17,1279901021.9620624,1294032672.8171866,1307752284.676093
2022-06-20,1265323282.5120625,1278782891.2171867,1292348063.1260934
2022-06-21,1299698180.3120625,1312957709.2171867,1326963874.5260932
2022-06-22,1289975133.2120626,1304303512.1671867,1318185373.7760935
2022-06-23,1296811059.4620626,1310294038.2171867,1324309539.3760934
2022-06-24,1312522797.2120624,1327313517.0671866,1341345713.0760932
2022-06-27,1310852669.8620625,1325138566.6171868,1339129763.7760932
2022-06-28,1314610569.3120625,1329768554.4171865,1343793721.9260933
2022-06-29,1309224291.0120625,1323058838.9671867,1337131426.7760932
2022-06-30,1283544259.0620627,1298248489.3671868,1311980666.9260933
2022-07-01,1282391119.6620624,1297869550.2171867,1311519895.176093
2022-07-04,1290780036.52529,1307349997.3671868,1320947696.6260931
2022-07-05,1298594140.82529,1312795451.7171867,1326644115.8760931
2022-07-06,1281803145.1252902,1295807480.4171867,1309292226.6760933
2022-07-07,1279742238.0752902,1293725110.4833567,1307214708.499124
2022-07-08,1273055363.27529,1287383150.0333567,1300858899.2491238
2022-07-11,1259494153.17529,1272259796.6833568,1285645475.199124
2022-07-12,1238245442.92529,1251774462.8333569,1264994295.799124
2022-07-13,1267080485.92529,1280447575.8833568,1293805677.449124
2022-07-14,1263233688.77529,1276092840.9333568,1289452367.849124
2022-07-15,1244297537.77529,1257458794.9333568,1270585656.849124
2022-07-18,1253329768.22529,1263403794.9833567,1276641683.049124
2022-07-19,1245515769.02529,1254308844.3333569,1267469566.399124
2022-07-20,1239505828.92529,1248770824.7333567,1261767180.0581558
2022-07-21,1253041164.6532907,1262540287.0951087,1275824251.0210857
2022-07-22,1253868371.3846629,1264756038.8038201,1277927875.7868273
2022-07-25,1263577320.503445,1272504967.4420657,1286014253.6469905
2022-07-26,1263634238.848269,1272846336.7420657,1286309846.6469905
2022-07-27,1285341299.7482688,1295160113.1420658,1308922176.5469904
2022-07-28,1293780957.3396256,1303280673.6420658,1317104161.9969904
2022-07-29,1295013142.8396256,1303688587.5420656,1317604295.9969904
2022-08-01,1301106174.7896256,1308987367.3920655,1322982364.8969903
2022-08-02,1297954734.9896257,1306159722.8420656,1319990284.1469905
2022-08-03,1291900903.2896256,1301137380.1420655,1314906056.7469904
2022-08-04,1288774206.5396254,1299523023.8420656,1313235955.6469903
2022-08-05,1304427468.5896256,1313142468.4420657,1327107937.4969902
2022-08-08,1312630422.9896255,1322560272.1920655,1336712415.0469904
2022-08-09,1327030618.9396255,1337052879.9420655,1351260786.1969903
2022-08-10,1342267764.5896256,1351930449.4420657,1366430538.4469905
2022-08-11,1370944592.5596254,1379154796.7220657,1393972583.58699
2022-08-12,1376983216.998419,1384159755.3363667,1399170278.1539757
2022-08-15,1375638555.50616,1382958783.2216346,1397991386.6360807
2022-08-16,1371706718.7657816,1378040368.677732,1392883874.4499307
2022-08-17,1371990567.5157816,1378657619.5277321,1393557368.2999306
2022-08-18,1366234152.2157815,1373786437.977732,1388444866.9999306
2022-08-19,1358400089.9157815,1365492095.0277321,1380094285.5499306
