date,nav_base,nav_l4,rel_l4_vs_base
2021-06-07,31682796.96567047,31777774.68060374,1.0029977692637484
2021-06-08,31781732.50482461,31870304.165584803,1.0027868732689997
2021-06-09,31621656.368320633,31705101.980406497,1.0026388754312523
2021-06-10,31823548.633957356,31894466.692452356,1.0022284773866899
2021-06-11,31753278.152149063,31832554.832003977,1.0024966455266462
2021-06-15,31771328.14392798,31872470.967828732,1.003183462253846
2021-06-16,31878894.57542126,31980789.67395028,1.0031963184384562
2021-06-17,31747002.309784535,31842474.961904425,1.0030072966004246
2021-06-18,31523582.90798423,31619827.00252016,1.0030530823484392
2021-06-21,31393074.496772587,31504432.939773384,1.00354722959716
2021-06-22,31493333.20212368,31612037.75061528,1.0037691960939719
2021-06-23,31675035.87007017,31785951.267654628,1.0035016660451286
2021-06-24,31661131.59809546,31771158.56689058,1.0034751432826783
2021-06-25,31885305.050210778,31993403.430336673,1.0033902256840783
2021-06-28,31928774.14965055,32050148.960201945,1.0038014240691644
2021-06-29,31772353.373702805,31885246.169493813,1.0035531770172381
2021-06-30,31914715.44429946,32027900.29304029,1.0035464783929648
2021-07-01,31749324.86339179,31854258.09083154,1.0033050538205537
2021-07-02,31695496.353080772,31807370.012169268,1.0035296389695951
2021-07-05,31885396.64722022,31995260.942429017,1.003445599138199
2021-07-06,32062831.17849367,32177840.366520736,1.0035869941549083
2021-07-07,32036399.1910957,32144581.583059415,1.0033768586575043
2021-07-08,32033494.338118225,32143278.255402897,1.0034271602131783
2021-07-09,32094925.524596814,32204908.40680313,1.0034267997326254
2021-07-12,32195024.50849504,32315943.09691954,1.0037558160079236
2021-07-13,32472973.794753805,32598083.96628995,1.0038527475902548
2021-07-14,32434662.71559567,32567349.405644327,1.00409089162456
2021-07-15,32486376.47092138,32623426.039027914,1.0042186781966653
2021-07-16,32567842.894193575,32719279.496155217,1.0046498812480038
2021-07-19,32645106.641298193,32790840.880544554,1.0044641985963678
2021-07-20,32405346.95272967,32557787.89947629,1.00470419116231
2021-07-21,32521194.570701543,32668936.756998077,1.0045429507816923
2021-07-22,32880136.122597024,33036392.33841434,1.0047522983248822
2021-07-23,32874888.7987646,33009684.411152307,1.0041002606339697
2021-07-26,32723860.296674673,32862561.581484277,1.0042385367603985
2021-07-27,32797838.806985684,32938149.66014655,1.004278051794406
2021-07-28,32698988.815206774,32844114.909140795,1.0044382440923227
2021-07-29,32886614.64112913,33034095.66607086,1.004484530455661
2021-07-30,32696469.707545917,32820754.130281284,1.0038011572456302
2021-08-02,32952374.346139822,33098679.145127613,1.0044398864085171
2021-08-03,33016777.022307396,33153621.21786558,1.0041446866684087
2021-08-04,33117693.453800682,33247789.923987128,1.0039283070956597
2021-08-05,33278166.905915998,33402184.787433222,1.0037267041140772
2021-08-06,33261252.150930688,33381523.342154536,1.0036159550060861
2021-08-09,33281408.86919219,33418793.32022509,1.0041279638002367
2021-08-10,33153704.524737723,33298359.2356385,1.0043631537704283
2021-08-11,33275877.97685304,33428254.099084597,1.0045791766136885
2021-08-12,33095796.782153364,33276798.698690116,1.0054690303342193
2021-08-13,33028116.512952875,33200203.565007035,1.0052103198796296
2021-08-16,32915118.894981004,33095554.70748525,1.00548185206561
2021-08-17,33117463.828564215,33291996.24327483,1.0052701020710433
2021-08-18,33130773.231214378,33305473.543077588,1.0052730526584455
2021-08-19,32743176.629344277,32924689.99543939,1.0055435478405124
2021-08-20,32805259.49233084,32976484.620046366,1.005219441344628
2021-08-23,32702753.920211527,32920842.87899409,1.0066688254852987
2021-08-24,33061605.185338795,33234160.43966585,1.0052192037670202
2021-08-25,33168854.177458107,33286766.801334128,1.0035549200236213
2021-08-26,33251635.321158204,33375398.448097207,1.0037220162480325
2021-08-27,33864013.43598258,33981485.82958913,1.0034689448085834
2021-08-30,34265390.58804022,34383309.024257034,1.0034413276543235
2021-08-31,34588364.71322516,34702542.98127549,1.003301060023999
2021-09-01,34218808.716709085,34325669.27887179,1.0031228603849824
2021-09-02,34127616.76077344,34273899.35287372,1.0042863406819669
2021-09-03,34555191.55080695,34693457.1544703,1.004001297560746
2021-09-06,34551094.54933905,34696091.155869156,1.0041965850408314
2021-09-07,34475650.91333362,34621258.71760982,1.0042234968860266
2021-09-08,34467802.80051032,34601000.0319688,1.0038643957733364
2021-09-09,34294736.10590927,34434570.292452104,1.0040774241886858
2021-09-10,34519449.43504785,34649216.47162698,1.0037592440987015
2021-09-13,34574059.502546564,34724617.61600786,1.0043546553580207
2021-09-14,34710767.79793578,34860888.22299229,1.0043248949700687
2021-09-15,34612563.354889594,34764139.49660067,1.0043792232362838
2021-09-16,34833324.05957064,35010459.85224668,1.0050852394211103
2021-09-17,34737259.4681889,34907480.30209319,1.0049002378572833
2021-09-22,34308219.73052134,34468883.71639164,1.0046829589856965
2021-09-23,34689537.33061774,34845050.470014855,1.0044829983725339
2021-09-24,34839037.051456064,35006435.03770972,1.0048048970471375
2021-09-27,34821588.23286239,34984538.72930735,1.0046795825438881
2021-09-28,34716715.939520486,34871703.19048217,1.004464340787063
2021-09-29,34480275.20859716,34653504.60111838,1.0050240142073468
2021-09-30,34520895.57405882,34686253.89580028,1.0047900936227656
2021-10-01,34299546.288152926,34459190.46715738,1.004654410809498
2021-10-04,34263454.53159401,34408178.9902983,1.004223872364383
2021-10-05,34145833.73068856,34274993.158088684,1.0037825823325568
2021-10-06,34291846.88999551,34414053.690099984,1.0035637275675615
2021-10-07,34488390.31702612,34589216.14047342,1.002923471420976
2021-10-08,34289741.621823385,34393456.12949446,1.003024651186204
2021-10-12,34252007.451468974,34342408.061600946,1.0026392791797696
2021-10-13,34245177.07045673,34324591.77748044,1.0023190041289705
2021-10-14,34121492.27864715,34169259.89397816,1.0013999274985084
2021-10-15,34408120.2005903,34398910.315977246,0.9997323339793235
2021-10-18,34564345.30409405,34485131.74152449,0.9977082290472264
2021-10-19,34515015.54910254,34466681.51640391,0.9985996230356651
2021-10-20,34614086.261327624,34521575.17513934,0.9973273572646162
2021-10-21,34593369.70446453,34479170.51724577,0.9966988128593895
2021-10-22,34608955.437675245,34507001.305226125,0.9970541112506929
2021-10-25,34648625.21243375,34531226.544362456,0.9966117366172104
2021-10-26,34878843.52662424,34734797.897901535,0.9958701145405595
2021-10-27,34716129.47672342,34569290.10041202,0.9957702837693974
2021-10-28,34749701.61429458,34592749.16555161,0.9954833439870917
2021-10-29,34680982.430239245,34532457.05025834,0.9957173825660889
2021-11-01,34696552.63993017,34557879.19354089,0.9960032500107898
2021-11-02,34759701.179362155,34630210.06963813,0.996274677130973
2021-11-03,34753780.81390049,34603160.77495624,0.9956660819221139
2021-11-04,34677938.901570834,34521208.49399482,0.9954804001465924
2021-11-05,34843938.46663841,34658737.35494284,0.9946848398933752
2021-11-08,34904409.42280324,34745513.495423555,0.9954476832581538
2021-11-09,35012157.215761326,34849355.67372714,0.9953501424939079
2021-11-10,35229648.1024554,35066859.96983778,0.9953792291042988
2021-11-11,35086684.20832532,34926733.56354486,0.9954412721409992
2021-11-12,35351382.03366321,35209327.86828499,0.9959816517146926
2021-11-15,35544052.11996321,35425211.73066176,0.9966565323250046
2021-11-16,35687082.65674619,35567750.695272356,0.9966561581224889
2021-11-17,35859889.16045759,35756469.56484989,0.9971160090555512
2021-11-18,36099415.71808916,35978626.315615624,0.9966539790168124
2021-11-19,35803017.89275127,35629632.01087549,0.9951572271813746
2021-11-22,35604117.14627736,35470199.458329834,0.9962387021872405
2021-11-23,35452848.24138371,35322269.2875507,0.9963168275523606
2021-11-24,35530075.2339477,35396697.17736842,0.9962460519517322
2021-11-25,35609402.2265117,35469675.06718613,0.9960761161213332
2021-11-26,35114855.4268094,34990078.74729679,0.9964466127513272
2021-11-29,35009696.71605608,34863908.20127084,0.9958357675598379
2021-11-30,34808222.77399562,34626451.850607514,0.9947779315086461
2021-12-01,35276381.23796707,35133302.94551688,0.9959440768177151
2021-12-02,35332718.0903109,35182209.09176961,0.9957402371887556
2021-12-03,35330016.47397215,35193534.26112001,0.9961369332235469
2021-12-06,35518385.81379823,35377785.57095112,0.9960414799370616
2021-12-07,35747443.34314521,35567752.42537943,0.9949733211396157
2021-12-08,35872680.52984955,35699039.93995034,0.9951595312272601
2021-12-09,35994416.53514756,35831373.76292362,0.9954703315703218
2021-12-10,36047876.11576572,35860036.58705351,0.9947891651616595
2021-12-13,36027348.253336884,35853516.41913185,0.9951750033618161
2021-12-14,35893093.08680256,35724006.94789879,0.9952891733656151
2021-12-15,35719130.80901123,35545355.372255474,0.9951349477767272
2021-12-16,35879357.05510132,35673650.70952754,0.9942667215229674
2021-12-17,36144355.31537163,35943916.15331964,0.9944544823028909
2021-12-20,35943058.23650765,35722904.40112516,0.9938749275608698
2021-12-21,36031935.38484239,35841037.99768972,0.9947019946302141
2021-12-22,35972315.019380726,35774738.703007825,0.9945075451422447
2021-12-23,36055585.54061313,35874243.704436556,0.9949704925476163
2021-12-24,36072314.14951588,35884396.42490388,0.9947905276098143
2021-12-27,36139943.93982496,35950702.83696882,0.9947636580961154
2021-12-28,36362432.02877395,36184178.61083222,0.9950978686518912
2021-12-29,36485938.96741778,36326668.61946173,0.995634747180324
2021-12-30,36408139.402350195,36256589.7585137,0.9958374790273761
2022-01-03,36231718.72534704,36048179.05033812,0.9949342818539678
2022-01-04,36380548.0807237,36209914.3233511,0.9953097529758488
2022-01-05,36473475.819761604,36305024.76571447,0.9953815464454345
2022-01-06,36620252.968096346,36441058.36227902,0.9951066802849932
2022-01-07,36907293.140696324,36746026.08703255,0.9956304827598979
2022-01-10,37315765.05430463,37218206.422818795,0.997385592085708
2022-01-11,37713445.597064205,37571668.95321997,0.9962406870653243
2022-01-12,37904514.50195786,37779999.123999104,0.9967150251204951
2022-01-13,38356212.32729576,38207593.42873924,0.9961252978451485
2022-01-14,38182297.58014327,38043771.13337629,0.9963719719465226
2022-01-17,38056791.38797336,37950413.677292444,0.9972047640696653
2022-01-18,38161582.70959986,38063989.112455055,0.9974426218669318
2022-01-19,37930420.43180853,37804237.53681173,0.9966733061864249
2022-01-20,37812118.48110928,37686281.33784396,0.9966720419717244
2022-01-21,37403900.72524214,37254858.877473906,0.9960153394464645
2022-01-24,37369280.79471289,37193880.72184398,0.9953063032218236
2022-01-25,37173340.49872199,36981703.271532156,0.9948447671202317
2022-01-26,37315879.61330657,37163777.030246355,0.9959239180575025
2022-02-07,37989990.56945819,37799568.799699835,0.9949875804941252
2022-02-08,38738197.16074822,38549849.586478956,0.9951379365052097
2022-02-09,38988855.7481106,38819360.40694661,0.995652723376674
2022-02-10,39156927.45074934,38994669.09997297,0.9958562031972388
2022-02-11,39167097.66044026,39007262.68790802,0.995919151990328
2022-02-14,38729166.9126877,38563252.08053755,0.9957160237264027
2022-02-15,38596580.339505546,38442161.36658994,0.9959991540297795
2022-02-16,38828709.25994978,38665675.50055094,0.9958012057957589
2022-02-17,38984396.57960584,38824898.7670442,0.9959086756098444
2022-02-18,38783888.89448812,38638876.20586904,0.9962610070121234
2022-02-21,38815190.075894445,38686629.897466674,0.9966878900199535
2022-02-22,38494172.19663637,38372247.71153832,0.9968326508107452
2022-02-23,38682850.21483596,38544823.58620682,0.9964318392294631
2022-02-24,38085504.28499849,37948519.54442142,0.9964032315404833
2022-02-25,37889205.58979576,37770832.103303716,0.9968757991979666
2022-03-01,38521875.429313876,38373096.5145639,0.9961378070747626
2022-03-02,38734185.81160477,38599357.827252485,0.9965191475817238
2022-03-03,38626194.489978276,38458482.39208987,0.9956580734886551
2022-03-04,38522378.12648704,38376835.266077325,0.9962218620062389
2022-03-07,37716640.5634816,37504394.37563564,0.9943726115402902
2022-03-08,37469146.52884845,37283126.93840659,0.9950353929119085
2022-03-09,37499672.72705412,37296254.16677969,0.994575457717857
2022-03-10,38290043.38327799,38024746.70934393,0.9930713927044043
2022-03-11,38098495.69375675,37863077.87810796,0.9938208107338115
2022-03-14,38299124.0055171,38041874.760697044,0.993283155907613
2022-03-15,38333904.24953478,38120384.36036241,0.9944299988912567
2022-03-16,38915444.597066194,38671010.311075814,0.9937188360939655
2022-03-17,39257424.21726146,38933294.53770657,0.9917434807296304
2022-03-18,39442742.7937712,39140417.46290211,0.9923350834791125
2022-03-21,39472375.38182536,39131032.88025165,0.9913523698973822
2022-03-22,39620994.494532295,39247928.85282604,0.9905841424107176
2022-03-23,40224978.334812775,39792326.87817708,0.9892442090823637
2022-03-24,40263086.37587206,39814578.615700014,0.9888605717906211
2022-03-25,40156288.10384331,39734233.13509227,0.9894896916851575
2022-03-28,40097026.01019807,39658672.067582384,0.9890676694450058
2022-03-29,39853229.83726908,39411375.57459917,0.9889129622749745
2022-03-30,40347983.27567653,39939089.7287951,0.9898658244183437
2022-03-31,40853451.83194838,40449533.08356716,0.9901129835970104
2022-04-01,40913736.85456728,40490963.69384211,0.9896667184855794
2022-04-06,41819226.51442552,41412936.502166204,0.9902846119805881
2022-04-07,41212453.715415,40709541.43948113,0.9877970799941533
2022-04-08,41771183.56808221,41334070.91642914,0.9895355454570582
2022-04-11,41804530.88283204,41351134.16478395,0.98915436416883
2022-04-12,41593208.44548216,41102508.01111396,0.9882023904212299
2022-04-13,41914722.94599916,41387538.561171405,0.9874224533105718
2022-04-14,41011671.80250044,40623589.36301012,0.9905372684791002
2022-04-15,40747045.679801285,40358153.75129636,0.990455947860345
2022-04-18,40006914.98438027,39644573.55634049,0.9909430300191544
2022-04-19,39964992.08801631,39635968.8424577,0.9917672135444443
2022-04-20,40427495.451616436,40131999.234193735,0.9926907117514526
2022-04-21,39875708.4087712,39619828.6602951,0.9935830670178183
2022-04-22,40172843.71808493,39890561.314137414,0.9929733029125732
2022-04-25,39666122.26482267,39333740.59978835,0.9916205152897165
2022-04-26,40382143.34094595,40062122.63931446,0.9920751927670217
2022-04-27,39895978.672474064,39633012.683479756,0.9934087094051978
2022-04-28,39872521.61043931,39662336.738801956,0.9947285784006618
2022-04-29,40178889.64546812,39834780.67540865,0.9914355779092991
2022-05-03,39555192.845765814,39137677.587175176,0.9894447421804106
2022-05-04,39277864.67179549,38666313.11837258,0.9844301221939378
2022-05-05,39023450.336425185,38579104.72978456,0.9886133695813704
2022-05-06,38722070.42153771,38471850.61935266,0.9935380572510432
2022-05-09,37845311.07339338,37711104.21508775,0.9964538048572156
2022-05-10,38022522.3027301,37829937.85105579,0.9949349901055755
2022-05-11,38097422.893433265,37903914.696854606,0.9949207011424384
2022-05-12,37281555.43357024,37256054.05782359,0.9993159787608086
2022-05-13,37392024.62079324,37356434.93392083,0.9990482011275577
2022-05-16,37403781.24789557,37364163.52905665,0.9989408097920275
2022-05-17,37430202.226879425,37410259.62436185,0.9994672055898417
2022-05-18,38450010.472864605,38392234.78876969,0.998497381837238
2022-05-19,37844752.95691625,37897239.767224476,1.0013868979503706
2022-05-20,38192308.74653354,38170172.0654449,0.999420389030798
2022-05-23,38223999.633227624,38155626.36155554,0.9982112475845503
